
P1_elbow_lP1_whole_dist_traveled	P1_shoulder_lP1_whole_dist_traveled	P1_headP1_whole_dist_traveled	P1_hand_lP1_whole_dist_traveled	P1_hand_rP1_whole_dist_traveled	P1_elbow_rP1_whole_dist_traveled	P1_shoulder_rP1_whole_dist_traveled
799.361	1031.110	2748.146	4014.173	2771.235	555.900	963.873
799.944	1031.455	2749.235	4018.746	2774.083	556.238	964.271
800.703	1031.755	2750.197	4023.175	2777.024	556.581	964.642
801.397	1031.995	2751.238	4027.581	2779.915	556.859	964.994
802.057	1032.252	2752.125	4031.794	2782.834	557.155	965.312
802.682	1032.505	2753.076	4035.873	2785.788	557.473	965.608
803.247	1032.775	2753.979	4039.199	2788.633	557.780	965.880
803.746	1033.056	2754.841	4042.741	2791.517	558.095	966.166
804.163	1033.307	2755.629	4046.483	2794.138	558.397	966.407
804.510	1033.520	2756.501	4049.850	2796.691	558.725	966.655
804.756	1033.520	2757.432	4052.663	2798.892	559.056	966.882
805.031	1033.829	2758.160	4055.291	2800.874	559.296	966.882
805.297	1033.829	2758.747	4057.650	2802.705	559.296	967.233
805.667	1034.037	2759.463	4059.716	2804.400	559.612	967.233
805.976	1034.037	2760.068	4061.517	2805.885	559.612	967.474
806.204	1034.037	2760.713	4063.045	2806.975	559.886	967.474
806.204	1034.037	2761.330	4063.946	2807.774	559.886	967.474
806.204	1034.037	2761.850	4064.591	2808.207	560.184	967.694
806.427	1034.037	2762.417	4064.964	2808.445	560.184	967.694
806.427	1034.294	2762.974	4065.276	2808.445	560.184	967.694
806.695	1034.294	2763.470	4065.616	2808.445	560.184	967.949
806.695	1034.600	2763.870	4065.977	2808.445	560.184	967.949
806.969	1034.600	2764.295	4066.304	2808.445	560.420	967.949
807.192	1034.894	2764.763	4066.630	2808.699	560.420	968.227
807.438	1034.894	2765.182	4066.895	2808.699	560.420	968.227
807.668	1035.243	2765.579	4066.895	2809.051	560.697	968.442
807.668	1035.243	2765.930	4067.276	2809.267	560.697	968.442
807.991	1035.513	2766.244	4067.500	2809.540	560.697	968.442
807.991	1035.513	2766.571	4067.759	2809.921	560.898	968.673
807.991	1035.513	2766.892	4068.011	2810.312	560.898	968.673
807.991	1035.513	2767.192	4068.315	2810.772	560.898	968.673
808.225	1035.746	2767.459	4068.723	2811.293	560.898	968.673
808.225	1035.746	2767.729	4069.180	2811.848	561.152	968.911
808.225	1036.023	2767.969	4069.732	2812.450	561.152	968.911
808.445	1036.234	2768.176	4070.248	2813.117	561.152	969.112
808.445	1036.234	2768.176	4070.767	2813.780	561.385	969.112
808.445	1036.577	2768.575	4071.307	2814.416	561.385	969.326
808.445	1036.577	2768.777	4071.904	2814.961	561.385	969.326
808.445	1036.577	2768.987	4072.383	2815.521	561.385	969.583
808.445	1036.821	2769.251	4072.738	2816.081	561.385	969.583
808.445	1036.821	2769.479	4072.966	2816.608	561.385	969.583
808.663	1036.821	2769.715	4072.966	2817.117	561.385	969.801
808.663	1036.821	2769.715	4072.966	2817.619	561.608	969.801
808.663	1037.045	2770.094	4073.203	2818.128	561.608	969.801
808.663	1037.045	2770.094	4073.203	2818.762	561.608	969.801
808.916	1037.045	2770.391	4073.689	2819.524	561.608	970.003
808.916	1037.272	2770.391	4074.113	2820.348	561.857	970.003
808.916	1037.272	2770.621	4074.490	2821.140	561.857	970.003
808.916	1037.272	2770.621	4074.697	2821.804	561.857	970.303
809.209	1037.272	2770.621	4074.697	2822.394	561.857	970.303
809.209	1037.512	2770.876	4074.959	2822.904	561.857	970.303
809.501	1037.512	2770.876	4075.254	2823.355	561.857	970.561
809.501	1037.719	2771.103	4075.586	2823.738	562.120	970.561
809.719	1037.719	2771.103	4075.946	2824.106	562.120	970.561
809.719	1037.719	2771.331	4076.315	2824.587	562.120	970.809
809.719	1037.955	2771.331	4076.750	2824.822	562.120	970.809
809.719	1037.955	2771.691	4077.174	2825.045	562.337	970.809
809.719	1037.955	2771.896	4077.542	2825.416	562.337	971.059
809.923	1038.232	2772.125	4077.869	2825.416	562.337	971.059
809.923	1038.232	2772.330	4078.101	2825.416	562.337	971.059
809.923	1038.503	2772.330	4078.101	2825.416	562.337	971.383
810.165	1038.503	2772.609	4078.393	2825.936	562.337	971.383
810.165	1038.822	2772.609	4078.393	2825.936	562.337	971.696
810.165	1038.822	2772.836	4078.645	2825.936	562.337	971.696
810.392	1039.155	2772.836	4078.645	2825.936	562.337	972.044
810.392	1039.155	2772.836	4078.859	2826.178	562.337	972.044
810.392	1039.377	2773.044	4078.859	2826.540	562.337	972.419
810.662	1039.377	2773.044	4078.859	2826.540	562.561	972.419
810.662	1039.377	2773.277	4079.119	2826.929	562.561	972.740
810.662	1039.641	2773.277	4079.119	2827.186	562.561	972.740
810.662	1039.641	2773.481	4079.403	2827.687	562.827	972.996
810.662	1039.932	2773.481	4079.403	2827.996	562.827	972.996
810.662	1039.932	2773.736	4079.831	2828.445	563.060	972.996
810.662	1040.243	2773.736	4079.831	2828.889	563.060	972.996
810.662	1040.478	2774.136	4080.265	2829.350	563.291	973.205
810.662	1040.478	2774.349	4080.467	2829.866	563.291	973.205
810.662	1040.838	2774.558	4080.467	2830.443	563.529	973.407
810.662	1040.838	2774.558	4080.837	2830.991	563.529	973.407
810.662	1041.129	2774.936	4080.837	2831.563	563.764	973.678
810.662	1041.129	2774.936	4081.133	2832.228	563.764	973.678
810.871	1041.333	2775.219	4081.414	2832.860	564.023	973.912
810.871	1041.333	2775.219	4082.513	2833.768	564.023	973.912
810.871	1041.607	2775.425	4082.513	2834.540	564.266	974.136
810.871	1041.607	2775.425	4082.513	2835.438	564.266	974.136
811.126	1041.920	2775.698	4082.762	2836.002	564.507	974.136
811.126	1041.920	2775.698	4082.963	2836.518	564.507	974.386
811.126	1042.219	2776.131	4083.183	2836.905	564.711	974.386
811.126	1042.219	2776.425	4083.427	2837.445	564.711	974.386
811.126	1042.219	2776.712	4083.760	2837.738	564.964	974.386
811.126	1042.219	2777.030	4084.248	2838.008	564.964	974.617
811.328	1042.219	2777.364	4084.813	2838.257	564.964	974.617
811.328	1042.219	2777.723	4085.412	2838.516	565.192	974.617
811.328	1042.219	2778.112	4085.988	2838.516	565.192	974.617
811.328	1042.219	2778.481	4086.521	2838.883	565.192	974.617
811.328	1042.219	2778.811	4087.054	2838.883	565.192	974.617
811.328	1042.521	2779.169	4087.561	2839.298	565.415	974.863
811.328	1042.745	2779.520	4088.112	2839.298	565.415	974.863
811.328	1043.003	2779.835	4088.545	2839.649	565.415	975.125
811.553	1043.302	2780.141	4088.909	2839.649	565.645	975.125
811.553	1043.587	2780.441	4089.236	2840.056	565.645	975.489
811.553	1043.868	2780.752	4089.569	2840.302	565.885	975.726
811.553	1044.126	2781.002	4089.923	2840.595	565.885	975.981
811.553	1044.358	2781.270	4090.335	2840.954	565.885	976.251
811.766	1044.358	2781.510	4090.861	2841.324	566.119	976.526
811.766	1044.755	2781.510	4091.431	2841.702	566.119	976.758
811.766	1044.987	2781.860	4092.042	2842.105	566.119	976.983
811.970	1045.193	2781.860	4092.539	2842.495	566.363	977.189
811.970	1045.418	2782.214	4093.013	2842.901	566.363	977.407
811.970	1045.628	2782.418	4093.446	2843.357	566.363	977.407
812.208	1045.831	2782.654	4093.899	2843.855	566.363	977.730
812.208	1045.831	2782.887	4094.411	2844.336	566.619	977.730
812.208	1046.080	2783.125	4094.918	2844.850	566.619	977.973
812.443	1046.080	2783.405	4095.302	2845.370	566.619	977.973
812.443	1046.309	2783.679	4096.316	2845.909	566.883	977.973
812.443	1046.309	2783.980	4096.576	2846.426	566.883	978.182
812.443	1046.309	2784.308	4096.828	2846.918	566.883	978.182
812.699	1046.534	2784.671	4097.076	2847.372	567.132	978.182
812.699	1046.534	2785.021	4097.687	2847.784	567.132	978.182
812.699	1046.534	2785.390	4098.032	2848.184	567.132	978.182
812.699	1046.534	2785.750	4098.312	2848.545	567.132	978.182
812.699	1046.534	2786.101	4098.541	2848.889	567.132	978.182
812.699	1046.534	2786.490	4098.816	2849.190	567.132	978.182
812.699	1046.534	2786.921	4099.119	2849.444	567.132	978.182
812.699	1046.534	2787.325	4099.429	2849.652	567.132	978.182
812.699	1046.740	2787.722	4099.756	2849.652	567.132	978.182
812.699	1046.740	2788.108	4100.071	2849.922	567.343	978.182
812.699	1046.740	2788.506	4100.386	2849.922	567.343	978.182
812.699	1046.740	2788.886	4100.646	2850.250	567.343	978.182
812.699	1046.740	2789.328	4100.892	2850.250	567.343	978.472
812.920	1047.006	2789.715	4101.138	2850.594	567.343	978.472
812.920	1047.006	2790.115	4101.410	2850.825	567.547	978.724
812.920	1047.253	2790.504	4101.761	2851.136	567.547	978.724
812.920	1047.253	2790.919	4102.122	2851.506	567.547	979.040
812.920	1047.644	2791.298	4102.520	2851.832	567.547	979.040
812.920	1047.877	2791.669	4102.969	2852.193	567.547	979.416
813.149	1048.159	2792.048	4103.420	2852.584	567.750	979.416
813.149	1048.432	2792.407	4103.897	2852.960	567.750	979.752
813.149	1048.691	2792.817	4104.325	2853.503	567.750	979.752
813.374	1048.998	2793.177	4104.801	2853.953	567.750	980.134
813.374	1049.287	2793.530	4105.319	2854.459	567.750	980.134
813.374	1049.575	2793.901	4105.949	2854.948	567.750	980.492
813.636	1049.912	2794.291	4107.134	2855.562	567.750	980.492
813.636	1050.218	2794.661	4107.682	2856.271	567.750	980.864
813.636	1050.483	2795.081	4108.340	2856.908	567.750	980.864
813.887	1050.728	2795.492	4109.058	2857.530	567.750	981.177
813.887	1050.929	2795.911	4110.557	2858.268	567.952	981.177
813.887	1050.929	2796.302	4111.400	2859.061	567.952	981.432
813.887	1051.181	2796.713	4112.090	2859.826	567.952	981.432
814.116	1051.181	2797.165	4112.741	2860.613	567.952	981.432
814.116	1051.181	2797.618	4113.373	2861.408	568.176	981.636
814.116	1051.181	2798.086	4114.014	2862.180	568.176	981.636
814.116	1051.181	2798.559	4114.615	2862.977	568.176	981.636
814.116	1051.394	2799.003	4115.177	2863.731	568.377	981.636
814.116	1051.394	2799.505	4115.758	2864.782	568.377	981.873
814.333	1051.394	2800.050	4116.458	2865.753	568.377	981.873
814.333	1051.606	2800.545	4117.224	2866.613	568.668	982.075
814.333	1051.606	2801.049	4117.852	2867.568	568.668	982.075
814.333	1051.606	2801.527	4118.462	2868.406	568.882	982.310
814.333	1051.606	2802.101	4118.999	2869.236	568.882	982.310
814.333	1051.606	2802.657	4119.494	2870.118	569.103	982.310
814.611	1051.807	2803.124	4119.964	2870.816	569.103	982.540
814.611	1051.807	2803.535	4120.477	2871.419	569.316	982.540
814.611	1051.807	2803.928	4121.533	2871.983	569.316	982.540
814.853	1052.066	2804.288	4122.208	2872.596	569.522	982.540
814.853	1052.066	2804.634	4122.832	2873.199	569.522	982.540
814.853	1052.317	2804.988	4123.367	2873.865	569.522	982.823
814.853	1052.317	2805.337	4123.908	2874.510	569.768	982.823
814.853	1052.611	2805.704	4124.468	2875.463	569.768	983.101
814.853	1052.611	2806.012	4124.966	2876.508	569.768	983.101
814.853	1053.023	2806.354	4125.368	2877.561	570.093	983.360
815.385	1053.023	2806.648	4125.725	2878.648	570.093	983.360
815.385	1053.375	2806.963	4126.067	2879.749	570.321	983.360
815.385	1053.375	2807.286	4126.374	2880.812	570.321	983.360
815.385	1053.685	2807.605	4126.782	2881.821	570.321	983.360
815.385	1053.685	2807.971	4127.201	2882.697	570.535	983.360
815.385	1053.900	2808.351	4127.731	2883.360	570.535	983.360
815.385	1053.900	2808.782	4128.257	2883.933	570.535	983.584
815.385	1053.900	2809.252	4128.681	2884.602	570.800	983.584
815.385	1053.900	2809.717	4129.219	2885.388	570.800	983.584
815.385	1054.109	2810.171	4129.827	2886.129	571.008	983.584
815.385	1054.109	2810.614	4130.359	2887.133	571.008	983.799
815.385	1054.109	2811.086	4130.993	2888.149	571.008	983.799
815.385	1054.109	2811.852	4131.589	2889.179	571.296	983.799
815.385	1054.109	2812.443	4132.147	2890.313	571.296	983.799
815.385	1054.109	2812.960	4132.701	2891.260	571.296	983.799
815.385	1054.109	2813.487	4133.258	2892.228	571.296	984.027
815.385	1054.109	2813.954	4133.811	2893.068	571.520	984.027
815.385	1054.109	2814.439	4134.347	2893.748	571.520	984.027
815.385	1054.109	2814.983	4134.850	2894.403	571.520	984.027
815.385	1054.109	2815.537	4135.366	2895.116	571.520	984.245
815.385	1054.316	2816.008	4135.900	2895.906	571.742	984.245
815.385	1054.316	2816.515	4136.431	2896.756	571.742	984.245
815.385	1054.316	2816.958	4137.066	2897.763	571.742	984.452
815.385	1054.532	2817.462	4137.758	2898.808	571.969	984.452
815.652	1054.532	2818.107	4138.433	2899.738	571.969	984.452
815.652	1054.532	2818.744	4139.167	2900.714	572.169	984.452
815.652	1054.737	2819.465	4139.944	2901.804	572.169	984.736
815.888	1054.737	2820.187	4140.800	2902.599	572.169	984.736
815.888	1054.952	2821.091	4141.798	2903.309	572.425	985.005
815.888	1054.952	2821.958	4142.740	2904.052	572.425	985.005
816.117	1055.297	2822.822	4143.717	2904.914	572.425	985.431
816.117	1055.505	2823.836	4144.748	2905.790	572.425	985.713
816.117	1055.810	2825.073	4145.867	2906.731	572.425	986.049
816.117	1056.110	2826.595	4147.103	2907.807	572.425	986.429
816.117	1056.539	2828.384	4148.354	2908.847	572.425	986.749
816.378	1057.019	2830.253	4149.608	2909.963	572.425	987.169
816.378	1057.493	2832.245	4150.901	2911.013	572.425	987.637
816.378	1057.990	2834.453	4152.145	2912.131	572.714	988.142
816.378	1058.425	2836.748	4153.310	2913.317	572.941	988.643
816.378	1058.944	2839.206	4154.535	2914.359	573.229	989.176
816.594	1059.611	2841.764	4155.547	2915.374	573.836	989.689
816.594	1060.288	2844.276	4156.438	2916.421	574.160	990.210
816.594	1060.926	2847.051	4157.439	2917.168	574.467	990.716
816.594	1061.684	2849.921	4158.293	2917.994	574.871	991.189
816.823	1062.421	2852.840	4159.449	2918.797	575.407	991.650
816.823	1063.244	2855.905	4160.019	2919.522	575.972	992.105
816.823	1063.902	2858.886	4160.497	2920.209	576.489	992.448
816.823	1064.539	2861.692	4160.874	2920.967	577.093	992.796
816.823	1065.110	2864.964	4161.185	2921.705	577.824	993.157
816.823	1065.651	2867.397	4161.185	2922.469	578.604	993.527
816.823	1066.135	2869.647	4161.454	2923.327	579.318	993.859
816.823	1066.547	2871.810	4161.454	2924.173	580.082	994.142
817.061	1066.835	2873.673	4161.667	2925.080	580.765	994.419
817.061	1067.092	2875.429	4161.934	2925.957	581.529	994.723
817.061	1067.346	2877.084	4162.257	2926.781	582.263	994.987
817.061	1067.552	2878.783	4162.612	2927.563	582.993	995.272
817.061	1067.552	2880.515	4163.060	2928.283	583.649	995.602
817.061	1067.898	2882.269	4163.548	2928.832	584.088	995.909
817.061	1067.898	2884.093	4164.091	2929.340	584.485	996.263
817.061	1068.110	2885.972	4164.649	2929.784	584.873	996.558
817.061	1068.110	2887.905	4165.294	2930.109	585.189	996.856
817.061	1068.110	2889.945	4166.047	2930.401	585.422	997.070
817.061	1068.110	2891.940	4166.646	2930.763	585.422	997.070
817.269	1068.330	2893.887	4167.137	2931.123	585.882	997.374
817.269	1068.330	2895.811	4167.604	2931.528	586.243	997.374
817.269	1068.599	2897.643	4167.960	2931.817	586.543	997.585
817.269	1068.599	2899.326	4168.318	2932.133	586.854	997.585
817.269	1068.838	2900.864	4168.577	2932.505	587.136	997.831
817.549	1068.838	2902.230	4168.784	2932.879	587.387	997.831
817.549	1069.073	2903.372	4168.784	2933.342	587.604	998.149
817.549	1069.073	2904.333	4169.095	2933.850	587.604	998.149
817.549	1069.296	2905.210	4169.095	2934.324	588.057	998.596
817.549	1069.296	2905.925	4169.362	2934.746	588.057	998.943
817.784	1069.680	2906.551	4169.362	2935.182	588.057	999.322
817.784	1069.935	2907.076	4169.632	2935.929	588.330	999.687
817.784	1070.225	2907.637	4169.632	2936.311	588.330	1000.020
818.030	1070.594	2908.220	4169.945	2936.609	588.590	1000.364
818.030	1071.038	2908.849	4170.156	2937.004	588.590	1000.658
818.030	1071.551	2909.678	4170.445	2937.330	588.903	1001.042
818.299	1072.164	2910.623	4170.732	2937.580	588.903	1001.463
818.299	1072.831	2911.458	4170.979	2937.785	588.903	1001.882
818.299	1073.417	2912.480	4171.221	2937.785	588.903	1002.308
818.575	1074.011	2913.635	4171.435	2938.079	589.103	1002.727
818.575	1074.665	2914.821	4171.435	2938.079	589.103	1003.131
818.575	1075.218	2915.885	4171.825	2938.079	589.338	1003.554
818.873	1075.713	2917.079	4172.052	2938.373	589.338	1003.917
818.873	1076.205	2918.320	4172.317	2938.373	589.338	1004.275
818.873	1076.675	2919.363	4172.636	2938.684	589.611	1004.605
819.121	1077.039	2920.419	4173.097	2938.684	589.611	1004.906
819.581	1077.318	2921.436	4173.912	2938.949	589.611	1005.199
819.581	1077.539	2922.446	4174.415	2939.264	589.611	1005.199
820.231	1077.539	2923.365	4174.828	2939.264	589.611	1005.504
820.736	1077.813	2924.241	4175.146	2939.726	589.611	1005.504
820.736	1077.813	2924.966	4175.443	2940.066	589.611	1005.504
820.736	1078.076	2925.635	4175.730	2940.448	589.611	1005.504
821.321	1078.283	2926.317	4176.020	2940.893	589.611	1005.774
821.884	1078.566	2926.985	4176.266	2941.283	589.611	1005.774
822.410	1078.886	2927.836	4176.554	2941.602	589.611	1006.207
822.410	1079.283	2928.731	4176.890	2941.910	589.611	1006.207
822.410	1079.688	2929.619	4177.959	2942.231	589.611	1006.619
822.611	1080.056	2930.731	4178.425	2942.437	589.611	1006.832
822.611	1080.403	2931.824	4178.877	2942.437	589.992	1006.832
822.611	1080.810	2933.085	4179.464	2942.672	589.992	1007.255
822.885	1081.150	2934.771	4180.053	2942.672	590.197	1007.478
822.885	1081.448	2936.056	4180.643	2942.672	590.197	1007.728
823.087	1081.726	2937.223	4181.076	2942.894	590.402	1007.962
823.087	1081.990	2938.435	4181.452	2942.894	590.402	1008.262
823.087	1081.990	2939.766	4181.788	2943.247	590.402	1008.576
823.338	1082.332	2940.868	4181.788	2943.513	590.402	1008.876
823.338	1082.332	2942.044	4182.190	2943.513	590.402	1009.177
823.338	1082.623	2943.149	4182.190	2943.955	590.402	1009.457
823.338	1082.623	2944.172	4182.486	2944.159	590.402	1009.710
823.553	1082.877	2945.147	4182.486	2944.374	590.402	1009.926
823.553	1082.877	2946.182	4182.774	2944.609	590.402	1009.926
823.553	1083.196	2947.150	4182.774	2944.609	590.402	1010.999
823.553	1083.196	2948.129	4182.774	2944.974	590.402	1010.999
823.553	1083.553	2949.114	4182.774	2944.974	590.402	1011.502
823.553	1083.754	2950.198	4182.774	2944.974	590.611	1011.502
823.553	1083.955	2951.125	4182.774	2945.223	590.611	1011.780
823.553	1084.186	2952.159	4183.095	2945.223	590.818	1011.780
823.553	1084.442	2953.273	4183.349	2945.506	590.818	1012.087
823.553	1084.703	2954.344	4183.570	2945.506	591.051	1012.087
823.763	1084.985	2955.448	4183.570	2945.881	591.400	1012.355
823.763	1085.203	2956.519	4183.570	2945.881	591.400	1012.355
823.763	1085.513	2957.641	4183.570	2946.240	591.400	1012.691
823.763	1085.513	2958.889	4183.826	2946.240	591.677	1012.691
823.763	1085.780	2960.032	4183.826	2946.446	591.677	1013.004
823.763	1085.780	2961.245	4183.826	2946.446	591.677	1013.004
823.763	1085.780	2962.444	4184.092	2946.446	591.677	1013.285
823.974	1085.780	2963.839	4184.092	2946.760	591.677	1013.285
823.974	1085.998	2965.015	4184.295	2946.760	591.677	1013.285
823.974	1085.998	2966.320	4184.295	2947.109	591.677	1013.557
823.974	1085.998	2967.493	4184.519	2947.109	591.677	1013.557
823.974	1085.998	2968.815	4184.519	2947.410	591.677	1013.766
823.974	1085.998	2970.040	4184.519	2947.410	591.677	1013.766
823.974	1085.998	2971.246	4184.519	2947.410	591.677	1014.010
823.974	1086.242	2972.622	4184.519	2947.618	591.885	1014.010
823.974	1086.242	2973.977	4184.519	2947.618	591.885	1014.254
823.974	1086.242	2975.372	4184.519	2947.618	591.885	1014.254
824.194	1086.492	2976.561	4184.519	2947.921	591.885	1015.219
824.194	1086.492	2977.947	4184.519	2947.921	591.885	1015.797
824.194	1086.492	2979.222	4184.762	2948.236	591.885	1016.596
824.194	1086.789	2980.542	4184.762	2948.236	591.885	1016.596
