Head_X	Head_Y	Head_Z	LHand_X	LHand_Y	LHand_Z	RHand_X	RHand_Y	RHand_Z
1069.694	616.822	471.896	878.642	644.682	671.617	908.515	546.307	682.016
1069.906	616.822	471.896	878.642	644.682	671.617	908.753	546.307	682.016
1069.906	617.027	471.896	878.642	644.682	671.617	908.753	546.307	682.016
1069.906	617.027	471.896	878.642	644.682	671.617	908.753	546.307	682.016
1069.906	617.027	471.896	878.642	644.682	671.617	908.753	546.307	682.016
1069.906	617.027	471.896	878.642	644.682	671.617	908.753	546.532	682.016
1069.906	617.231	472.133	878.642	644.682	671.617	908.963	546.532	682.016
1069.906	617.231	472.133	878.642	644.682	671.617	908.963	546.532	682.016
1069.906	617.231	472.133	878.642	644.682	671.617	908.963	546.532	682.016
1069.906	617.231	472.133	878.642	644.682	671.617	908.963	546.532	682.016
1069.906	617.231	472.351	878.642	644.682	671.617	908.963	546.532	682.016
1070.120	617.231	472.351	878.642	644.682	671.825	908.963	546.532	682.016
1070.120	617.231	472.351	878.642	644.682	671.825	908.963	546.532	682.016
1070.120	617.231	472.351	878.642	644.682	671.825	909.175	546.532	682.016
1070.120	617.231	472.351	878.642	644.682	671.825	909.175	546.532	682.016
1070.340	617.231	472.583	878.642	644.682	671.825	909.175	546.532	682.016
1070.340	617.231	472.583	878.642	644.682	671.825	909.175	546.532	682.016
1070.340	617.231	472.583	878.642	644.682	671.825	909.175	546.532	682.016
1070.549	617.479	472.583	878.642	644.682	671.825	909.175	546.532	682.016
1070.549	617.479	472.583	878.642	644.682	671.825	909.175	546.532	682.016
1070.549	617.479	472.583	878.642	644.682	671.825	909.175	546.532	682.016
1070.820	617.691	472.583	878.642	644.682	671.825	909.175	546.532	682.016
1070.820	617.691	472.583	878.642	644.682	671.825	909.175	546.532	682.016
1071.115	617.954	472.583	878.851	644.682	671.825	909.402	546.754	682.016
1071.115	617.954	472.583	878.851	644.682	671.825	909.402	546.754	682.016
1071.427	617.954	472.816	878.851	644.682	671.825	909.402	546.754	682.016
1071.427	618.253	472.816	878.851	644.682	671.825	909.402	546.754	682.016
1071.778	618.253	472.816	878.851	644.682	671.825	909.402	546.754	682.016
1071.778	618.540	473.040	878.851	644.682	671.825	909.402	546.754	682.016
1072.106	618.540	473.040	878.851	644.882	671.825	909.402	546.754	682.016
1072.106	618.749	473.040	878.851	644.882	671.825	909.402	546.754	682.016
1072.393	618.749	473.040	878.851	644.882	671.825	909.626	546.754	682.016
1072.393	618.749	473.040	878.851	644.882	671.825	909.626	546.754	682.016
1072.629	619.022	473.040	878.851	644.882	671.825	909.626	546.961	682.016
1072.629	619.022	473.040	878.851	644.882	671.825	909.626	546.961	682.016
1072.846	619.240	473.040	878.851	644.882	671.825	909.905	546.961	682.016
1072.846	619.240	473.040	878.851	644.882	671.825	909.905	546.961	682.016
1072.846	619.240	473.040	878.851	644.882	671.825	909.905	547.171	682.016
1073.094	619.550	473.040	878.851	644.882	671.825	910.141	547.171	682.016
1073.094	619.550	473.040	878.851	644.882	671.825	910.141	547.171	682.016
1073.349	619.772	473.040	878.851	644.882	671.825	910.141	547.171	682.016
1073.349	619.772	473.268	878.851	644.882	671.825	910.354	547.171	682.016
1073.563	620.012	473.268	878.851	644.882	671.825	910.354	547.417	682.016
1073.563	620.012	473.268	878.851	644.882	671.825	910.354	547.417	682.016
1073.563	620.223	473.268	878.851	644.882	671.825	910.354	547.417	682.016
1073.818	620.223	473.268	878.851	644.882	671.825	910.573	547.417	682.016
1073.818	620.457	473.268	878.851	644.882	671.825	910.573	547.417	682.016
1073.818	620.457	473.268	878.851	644.882	671.825	910.573	547.417	682.016
1074.113	620.702	473.268	878.851	645.099	671.825	910.573	547.417	682.016
1074.113	620.702	473.268	878.851	645.099	671.825	910.573	547.417	682.016
1074.314	620.934	473.268	878.851	645.099	671.825	910.573	547.417	682.016
1074.314	620.934	473.268	878.851	645.099	671.825	910.573	547.417	682.016
1074.314	621.165	473.268	878.851	645.099	671.825	910.573	547.417	682.016
1074.556	621.165	473.268	878.851	645.099	671.825	910.573	547.417	682.016
1074.556	621.165	473.268	878.851	645.099	671.825	910.573	547.417	682.016
1074.556	621.388	473.268	878.851	645.099	671.825	910.573	547.417	682.016
1074.763	621.388	473.268	878.851	645.099	671.825	910.573	547.417	682.016
1074.763	621.388	473.268	878.851	645.099	671.825	910.784	547.617	682.016
1074.763	621.388	473.268	878.851	645.099	671.825	910.784	547.617	682.016
1074.763	621.388	473.268	878.851	645.099	671.825	910.784	547.617	682.016
1074.988	621.388	473.268	878.851	645.099	671.825	910.784	547.617	682.016
1074.988	621.388	473.268	878.851	645.099	671.825	910.784	547.617	682.016
1074.988	621.388	473.268	878.851	645.099	671.825	910.784	547.617	682.016
1074.988	621.388	473.499	878.851	645.099	671.825	910.784	547.617	682.016
1074.988	621.388	473.499	878.851	645.099	671.825	910.784	547.617	682.016
1074.988	621.388	473.499	878.851	645.099	671.825	910.784	547.617	682.016
1074.988	621.388	473.499	878.851	645.099	671.825	910.784	547.617	682.016
1074.988	621.388	473.499	878.851	645.099	671.825	910.784	547.617	682.016
1074.988	621.388	473.731	878.851	645.099	671.825	910.784	547.617	682.016
1075.198	621.388	473.731	878.851	645.099	671.825	910.784	547.617	682.016
1075.198	621.388	473.731	878.851	645.099	671.825	910.784	547.617	682.016
1075.198	621.611	473.731	878.851	645.099	671.825	910.784	547.617	682.016
1075.198	621.611	473.731	878.851	645.099	671.825	910.784	547.617	682.016
1075.474	621.611	473.731	878.851	645.099	671.825	910.784	547.617	682.016
1075.474	621.611	473.731	878.851	645.099	671.825	910.784	547.617	682.016
1075.474	621.853	473.731	878.851	645.099	671.825	910.784	547.617	682.016
1075.474	621.853	473.731	878.851	645.099	671.825	910.784	547.617	682.016
1075.474	622.056	473.731	878.851	645.099	671.825	910.784	547.617	682.230
1075.697	622.056	473.731	878.851	645.099	671.825	910.784	547.617	682.230
1075.697	622.274	473.943	878.851	645.099	671.825	910.784	547.617	682.230
1075.697	622.274	473.943	878.851	645.099	671.825	911.021	547.617	682.230
1075.697	622.274	473.943	878.851	645.099	671.825	911.021	547.617	682.230
1075.697	622.274	473.943	878.851	645.099	671.825	911.021	547.617	682.230
1075.697	622.274	473.943	878.851	645.099	671.825	911.021	547.617	682.230
1075.697	622.274	473.943	879.058	645.099	671.825	911.021	547.617	682.230
1075.697	622.558	473.943	879.058	645.099	671.825	911.021	547.617	682.230
1075.697	622.851	473.943	879.058	645.099	671.825	911.021	547.617	682.230
1075.697	623.250	473.943	879.058	645.099	671.825	911.021	547.617	682.230
1075.697	623.690	473.943	879.058	645.099	671.825	911.021	547.617	682.230
1075.697	624.204	473.943	879.058	645.099	671.825	911.021	547.617	682.230
1075.697	624.777	473.943	879.058	645.099	671.825	911.021	547.617	682.230
1075.977	625.428	473.943	879.058	645.099	671.825	911.021	547.617	682.230
1075.977	626.127	474.190	879.058	645.099	671.825	911.021	547.617	682.230
1075.977	626.881	474.190	879.058	645.099	671.825	911.021	547.617	682.230
1076.203	627.662	474.403	879.058	645.099	671.825	911.021	547.934	682.230
1076.203	628.513	474.403	879.058	645.099	671.825	911.021	548.148	682.230
1076.203	629.356	474.403	879.058	645.099	671.825	911.260	548.481	682.548
1076.203	630.285	474.720	879.285	645.627	671.825	911.260	549.067	682.832
1076.203	631.302	474.720	879.515	646.250	672.103	911.512	549.717	683.269
1076.429	632.383	474.996	879.857	647.075	672.332	911.846	550.682	683.842
1076.429	633.405	474.996	880.337	648.073	672.725	912.082	551.940	684.707
1076.429	634.657	475.280	881.033	649.268	673.385	912.326	553.453	685.963
1076.684	635.844	475.280	881.836	650.661	674.425	912.706	555.394	687.429
1076.684	637.108	475.591	882.859	652.209	675.697	913.530	557.734	689.107
1076.968	638.424	475.591	883.829	653.831	677.163	914.919	560.265	690.953
1076.968	639.902	475.816	884.885	655.887	678.629	916.806	562.714	693.140
1077.294	641.278	475.816	885.801	658.275	680.288	918.903	565.629	695.234
1077.619	642.666	476.020	886.647	661.025	681.914	921.409	568.830	697.232
1077.954	644.106	476.020	887.320	663.491	683.925	924.115	572.042	698.916
1078.365	645.440	476.020	887.957	665.557	686.607	926.943	575.340	700.220
1078.826	646.819	476.020	888.860	667.022	689.515	929.691	578.706	701.365
1079.283	648.134	476.020	889.558	668.571	692.727	932.351	581.806	702.078
1079.914	649.452	476.352	890.621	670.645	696.256	934.567	584.541	702.437
1080.559	650.731	476.553	891.745	672.785	699.623	935.962	586.658	702.437
1081.277	651.849	476.784	892.912	675.198	702.458	936.719	588.017	702.437
1082.010	652.973	477.090	893.894	678.002	704.961	936.719	588.803	702.818
1082.783	654.003	477.429	894.873	681.091	706.682	937.341	589.030	703.446
1083.645	654.899	477.786	895.545	684.648	707.927	938.940	589.555	703.446
1084.520	655.594	478.152	896.207	688.311	708.335	940.932	590.940	704.193
1085.404	656.178	478.560	896.587	692.221	708.335	943.405	592.991	704.701
1086.257	656.710	478.996	896.587	696.330	709.279	946.280	595.621	704.956
1087.136	657.001	479.381	896.587	700.635	710.518	949.299	598.560	704.956
1087.994	657.001	479.761	897.024	704.895	712.316	952.498	601.951	705.362
1088.904	657.304	480.152	897.573	708.834	714.286	955.683	605.242	705.969
1089.775	657.304	480.606	898.083	712.506	716.247	958.989	608.290	706.792
1090.709	657.304	481.132	898.443	715.553	717.864	962.038	610.811	707.862
1091.716	657.304	481.655	898.443	717.795	718.914	964.891	612.843	708.963
1092.698	657.516	482.189	898.443	719.239	719.345	967.428	614.443	710.109
1093.730	657.516	482.889	898.881	719.894	719.345	969.231	615.250	711.298
1094.749	657.516	483.513	899.353	719.894	720.032	970.423	615.510	712.606
1095.755	657.516	484.114	899.896	720.867	721.404	970.739	615.725	713.830
1096.754	657.516	484.740	900.510	722.274	723.684	971.339	616.466	715.030
1097.668	657.516	485.302	901.328	724.309	726.646	972.777	617.454	715.874
1098.604	657.516	485.853	902.134	726.839	730.072	974.936	618.868	716.548
1099.477	657.516	486.420	903.121	729.464	733.560	977.859	620.475	716.548
1100.337	657.516	487.079	904.171	732.099	736.961	981.175	622.610	716.548
1101.124	657.516	487.597	905.319	734.614	739.775	984.596	625.024	716.828
1101.878	657.516	488.147	906.434	736.839	742.235	988.043	627.386	717.282
1102.561	657.516	488.734	907.327	738.654	744.025	991.191	629.490	718.112
1103.211	657.516	489.260	908.216	740.059	745.234	994.110	631.497	719.287
1103.816	657.516	489.725	908.904	740.934	745.948	996.383	633.176	720.561
1104.345	657.777	490.108	909.319	741.205	746.162	998.105	634.544	721.841
1104.889	657.777	490.571	909.319	741.474	746.406	999.092	635.259	723.215
1105.375	658.189	490.959	909.319	742.418	747.258	999.092	635.707	724.284
1105.843	658.531	491.371	909.873	743.852	748.548	999.671	635.988	725.237
1106.321	658.813	491.751	910.853	745.979	750.294	1000.957	636.762	726.032
1106.776	659.213	492.140	912.165	748.436	752.624	1002.925	637.740	726.245
1107.203	659.607	492.567	913.671	751.260	755.176	1005.132	639.428	726.245
1107.663	660.096	492.955	915.219	754.426	758.116	1007.687	641.570	726.480
1108.159	660.638	493.342	916.694	757.215	760.841	1010.237	643.776	727.354
1108.658	661.168	493.767	917.889	759.699	763.361	1012.909	645.907	728.239
1109.125	661.689	494.169	918.668	761.510	765.193	1015.456	647.953	729.472
1109.553	662.104	494.548	918.949	762.672	766.157	1017.616	649.658	730.694
1109.934	662.446	494.961	918.949	763.035	766.482	1019.329	651.080	731.799
1110.343	662.703	495.303	919.397	763.344	766.482	1020.591	651.855	732.858
1110.729	662.950	495.581	920.032	764.298	767.413	1021.243	652.340	733.740
1111.085	662.950	495.581	920.849	765.920	769.366	1021.243	652.340	734.539
1111.361	663.228	495.906	921.806	768.128	772.084	1021.243	652.600	735.110
1111.625	663.228	495.906	922.891	770.950	775.204	1022.240	653.231	735.419
1111.865	663.228	495.906	923.958	774.117	778.626	1023.581	653.971	735.419
1112.098	663.228	495.906	925.025	777.601	781.740	1025.325	655.128	735.419
1112.098	663.228	495.906	926.105	780.989	784.513	1027.281	656.497	736.033
1112.473	663.228	495.906	927.096	784.410	786.725	1029.492	657.977	736.645
1112.473	663.228	495.906	928.047	787.492	788.323	1031.970	659.513	737.674
1112.876	663.568	495.906	928.613	790.557	789.071	1033.937	661.155	738.622
1112.876	663.568	495.906	928.992	793.504	789.519	1035.616	662.509	739.592
1113.157	663.993	495.906	929.268	796.022	789.519	1037.007	663.809	740.371
1113.157	664.322	495.906	929.491	797.949	789.519	1037.954	664.626	741.196
1113.157	664.657	495.906	929.978	799.845	790.607	1038.631	665.156	741.926
1113.157	665.115	496.129	930.583	801.269	791.992	1039.174	665.417	742.471
1113.157	665.570	496.129	931.554	802.439	794.179	1039.556	665.417	742.951
1113.157	665.989	496.543	932.656	803.106	796.921	1039.846	666.076	743.331
1113.157	666.380	496.757	934.134	803.595	800.041	1039.846	666.561	743.331
1113.157	666.920	497.025	935.620	803.879	803.336	1040.063	667.556	744.027
1113.531	667.514	497.293	937.466	803.879	806.544	1040.355	668.668	744.713
1113.757	668.225	497.560	939.565	803.879	809.731	1040.684	669.895	745.617
1114.065	668.854	497.813	941.691	804.396	812.407	1041.166	671.171	746.747
1114.381	669.551	498.137	944.218	804.830	815.682	1041.824	672.584	748.238
1114.720	670.380	498.445	946.492	805.241	818.779	1042.624	673.994	750.034
1115.099	671.250	498.757	948.625	805.516	821.723	1043.502	675.520	752.100
1115.463	672.088	499.043	950.672	805.856	824.564	1044.483	677.018	754.706
1115.830	673.095	499.398	952.763	806.218	827.627	1045.532	678.625	757.746
1116.217	674.110	499.678	954.715	806.218	830.972	1046.601	680.080	761.152
1116.621	675.115	499.924	956.553	806.542	834.602	1047.987	681.473	764.737
1117.023	676.200	500.238	958.241	806.542	838.620	1048.678	682.252	766.751
1117.437	677.230	500.527	960.014	806.542	842.832	1049.741	682.986	767.770
1117.861	678.333	500.527	961.398	806.886	846.125	1050.415	683.304	769.149
1118.267	679.342	500.964	961.769	809.180	846.125	1050.729	684.027	769.940
1118.615	680.422	500.964	962.058	810.779	847.133	1051.140	684.609	770.498
1118.965	681.520	501.219	962.863	811.125	848.427	1051.513	684.967	770.498
1119.291	682.523	501.219	963.172	811.125	849.284	1051.888	685.263	770.498
1119.587	683.668	501.501	963.439	811.551	849.980	1052.240	685.263	771.004
1119.891	684.661	501.501	963.736	811.551	850.268	1052.577	685.469	771.518
1120.161	685.667	501.501	963.981	811.551	850.268	1052.577	685.469	771.808
1120.390	686.744	501.501	963.981	811.955	850.773	1052.577	685.469	771.808
1120.616	687.743	501.501	963.981	812.206	851.223	1052.577	685.469	771.808
1120.616	688.748	501.715	963.981	812.414	851.646	1052.577	685.469	771.808
1120.820	689.756	501.715	963.981	812.414	851.968	1052.783	685.469	771.808
1120.820	690.682	501.715	963.981	812.711	851.968	1052.783	685.469	771.808
1120.820	691.630	502.018	963.981	812.711	851.968	1052.783	685.469	771.808
1120.820	692.489	502.018	963.981	812.711	851.968	1052.783	685.469	771.808
1120.820	693.322	502.018	963.981	813.014	851.968	1052.783	685.469	771.808
1120.820	694.252	502.246	964.195	813.014	851.968	1052.783	685.469	771.808
1120.820	695.009	502.246	964.195	813.381	851.968	1052.783	685.469	771.808
1120.820	695.764	502.246	964.195	813.598	851.968	1052.783	685.469	771.808
1121.295	696.702	502.764	964.195	813.822	851.968	1052.783	685.469	771.808
1121.295	697.396	502.764	964.195	814.045	851.968	1052.783	685.469	771.808
1121.295	698.041	503.002	964.195	814.281	851.968	1052.783	685.469	771.808
1121.561	698.600	503.002	964.195	814.491	851.968	1052.783	685.469	771.808
1121.561	699.080	503.235	964.195	814.491	851.968	1052.783	685.469	771.808
1121.561	699.534	503.235	964.195	814.840	851.968	1052.783	685.469	771.808
1121.885	700.052	503.440	964.195	814.840	851.968	1052.783	685.469	771.808
1121.885	700.458	503.440	964.195	815.073	851.968	1053.032	685.469	771.808
1121.885	700.848	503.440	964.195	815.073	851.968	1053.032	685.469	771.808
1122.194	701.217	503.440	964.195	815.073	852.171	1053.032	685.469	771.808
1122.194	701.532	503.440	964.195	815.073	852.171	1053.032	685.469	771.808
1122.549	701.795	503.440	964.195	815.073	852.171	1053.032	685.469	771.808
1122.549	702.001	503.440	964.195	815.073	852.171	1053.032	685.680	771.808
1122.953	702.001	503.440	964.195	815.073	852.171	1053.032	685.680	771.808
1123.154	702.348	503.440	964.195	815.073	852.171	1053.032	685.680	771.808
1123.364	702.348	503.440	964.195	815.073	852.171	1053.254	685.680	771.808
1123.618	702.624	503.440	964.195	815.073	852.171	1053.254	685.680	771.808
1123.860	702.624	503.643	964.195	815.073	852.171	1053.254	685.680	771.808
1124.107	702.624	503.643	964.195	815.073	852.171	1053.254	685.680	771.808
1124.344	702.624	503.643	964.195	815.073	852.171	1053.254	685.680	771.808
1124.344	702.624	503.845	964.195	815.073	852.171	1053.254	685.680	771.808
1124.732	702.624	503.845	964.195	815.073	852.171	1053.254	685.680	771.808
1124.732	702.624	503.845	964.195	815.073	852.171	1053.254	685.680	771.808
1125.131	702.826	504.061	964.195	815.073	852.171	1053.254	685.680	771.808
1125.131	702.826	504.061	964.195	815.073	852.171	1053.254	685.680	771.808
1125.495	702.826	504.061	964.195	815.073	852.171	1053.254	685.680	771.808
1125.495	702.826	504.322	964.195	815.073	852.171	1053.254	685.680	771.808
1125.824	702.826	504.322	964.195	815.073	852.171	1053.254	685.680	771.808
1125.824	702.826	504.322	964.195	815.073	852.171	1053.254	685.680	771.808
1126.086	703.048	504.550	964.195	815.073	852.171	1053.254	685.680	771.808
