P1_head_pos_head_X	P1_head_pos_head_Y	P1_head_pos_head_Z
-68.367	-22.056	1257.750
-68.371	-22.101	1257.742
-68.373	-22.176	1257.711
-68.351	-22.255	1257.693
-68.334	-22.334	1257.661
-68.312	-22.407	1257.631
-68.289	-22.495	1257.585
-68.281	-22.563	1257.567
-68.252	-22.641	1257.552
-68.239	-22.717	1257.535
-68.224	-22.776	1257.494
-68.210	-22.825	1257.494
-68.202	-22.865	1257.472
-68.202	-22.898	1257.444
-68.197	-22.926	1257.421
-68.210	-22.937	1257.397
-68.197	-22.933	1257.365
-68.196	-22.893	1257.339
-68.161	-22.864	1257.300
-68.123	-22.817	1257.276
-68.078	-22.761	1257.199
-68.020	-22.710	1257.135
-67.954	-22.639	1257.033
-67.893	-22.583	1256.988
-67.830	-22.493	1256.912
-67.774	-22.423	1256.845
-67.711	-22.342	1256.785
-67.632	-22.282	1256.734
-67.570	-22.201	1256.674
-67.505	-22.126	1256.624
-67.434	-22.065	1256.571
-67.383	-21.996	1256.541
-67.325	-21.946	1256.529
-67.279	-21.889	1256.522
-67.246	-21.839	1256.517
-67.231	-21.777	1256.516
-67.213	-21.758	1256.542
-67.224	-21.736	1256.550
-67.259	-21.731	1256.608
-67.308	-21.707	1256.662
-67.389	-21.698	1256.748
-67.492	-21.688	1256.849
-67.659	-21.665	1257.027
-67.868	-21.606	1257.202
-68.144	-21.514	1257.410
-68.446	-21.424	1257.623
-68.751	-21.302	1257.834
-69.102	-21.103	1258.072
-69.477	-20.915	1258.303
-69.991	-20.618	1258.639
-70.550	-20.238	1258.975
-71.159	-19.773	1259.419
-71.922	-19.125	1259.887
-72.675	-18.422	1260.467
-73.601	-17.513	1261.066
-74.572	-16.407	1261.795
-75.616	-15.300	1262.534
-76.779	-13.882	1263.288
-78.011	-12.455	1264.128
-79.271	-10.870	1264.894
-80.509	-9.248	1265.640
-81.779	-7.585	1266.380
-82.928	-5.881	1266.992
-84.110	-4.134	1267.472
-85.208	-2.345	1267.887
-86.210	-0.489	1268.115
-87.133	1.347	1268.261
-87.990	3.307	1268.301
-88.740	5.327	1268.248
-89.451	7.316	1268.206
-90.037	9.482	1268.028
-90.518	11.685	1267.680
-90.899	13.959	1267.337
-91.296	16.445	1266.776
-91.434	18.964	1266.020
-91.568	21.631	1265.110
-91.696	24.372	1264.074
-91.795	27.052	1262.960
-91.860	29.778	1261.705
-91.950	32.377	1260.434
-92.033	35.019	1259.172
-92.197	37.556	1257.763
-92.411	40.158	1256.383
-92.601	42.612	1254.953
-92.903	45.104	1253.551
-93.316	47.536	1252.174
-93.922	49.949	1250.838
-95.054	52.371	1249.316
-95.754	54.621	1248.282
-96.427	56.810	1247.300
-97.275	59.026	1246.494
-98.218	61.019	1245.759
-99.065	62.930	1245.130
-99.946	64.833	1244.509
-100.902	66.748	1243.968
-101.763	68.505	1243.475
-102.399	70.177	1242.903
-103.157	72.008	1242.280
-103.673	73.654	1241.629
-104.059	75.337	1240.898
-104.338	76.967	1240.143
-104.345	78.483	1239.100
-104.213	79.955	1237.963
-103.976	81.348	1236.818
-103.621	82.573	1235.587
-103.234	83.748	1234.424
-102.898	84.809	1233.190
-102.487	85.779	1232.081
-102.069	86.593	1230.926
-101.730	87.393	1229.876
-101.498	88.146	1228.960
-101.279	88.630	1228.125
-101.230	89.098	1227.415
-101.240	89.487	1226.875
-101.342	89.774	1226.555
-101.605	89.990	1226.428
-102.011	90.092	1226.489
-102.534	90.129	1226.700
-103.083	90.126	1227.069
-103.642	89.931	1227.646
-104.367	89.702	1228.325
-105.098	89.483	1229.032
-105.786	89.224	1229.826
-106.433	88.829	1230.700
-107.092	88.470	1231.522
-107.653	88.108	1232.396
-108.167	87.767	1233.197
-108.647	87.346	1233.961
-109.085	86.909	1234.728
-109.534	86.534	1235.436
-109.907	86.097	1236.182
-110.248	85.574	1236.966
-110.719	85.043	1237.689
-111.249	84.461	1238.594
-111.764	83.895	1239.396
-112.379	83.289	1240.260
-113.091	82.738	1241.198
-113.781	82.029	1242.036
-114.502	81.318	1242.984
-115.411	80.715	1243.908
-116.304	80.020	1244.893
-117.151	79.355	1245.894
-118.021	78.537	1246.871
-118.769	77.732	1247.828
-119.648	76.974	1248.825
-120.393	76.192	1249.796
-121.100	75.422	1250.706
-121.807	74.599	1251.657
-122.415	73.966	1252.644
-122.507	73.380	1254.330
-123.008	72.483	1255.081
-123.376	71.611	1256.091
-123.714	70.714	1256.949
-124.057	69.742	1257.878
-124.264	68.528	1258.617
-124.402	67.447	1259.560
-124.596	66.376	1260.392
-124.687	65.014	1261.183
-124.779	63.786	1261.912
-124.741	62.419	1262.633
-124.779	61.075	1263.258
-124.697	59.603	1264.035
-124.633	57.986	1264.605
-124.561	56.413	1265.272
-124.397	54.734	1265.864
-124.261	52.905	1266.522
-124.130	50.971	1267.101
-123.907	48.897	1267.712
-123.707	46.754	1268.338
-123.506	44.384	1268.974
-123.266	41.859	1269.609
-122.993	39.129	1270.272
-122.789	36.297	1270.815
-122.492	33.306	1271.374
-122.206	30.074	1271.985
-121.953	26.665	1272.582
-121.558	22.993	1273.388
-121.424	19.275	1274.098
-121.369	15.314	1274.545
-121.432	11.313	1275.188
-121.499	7.225	1275.828
-121.673	3.170	1276.439
-121.910	-0.904	1276.970
-122.196	-5.010	1277.496
-122.623	-9.180	1277.990
-123.079	-13.213	1278.462
-123.559	-17.090	1278.768
-124.142	-21.018	1279.168
-124.729	-24.833	1279.491
-125.361	-28.541	1279.647
-126.085	-32.097	1279.916
-126.816	-35.614	1280.043
-127.575	-39.078	1280.109
-128.396	-42.230	1280.201
-129.175	-45.254	1280.255
-129.849	-48.131	1280.256
-130.593	-50.879	1280.339
-131.326	-53.497	1280.259
-132.016	-55.952	1280.252
-132.727	-58.279	1280.239
-133.387	-60.565	1280.136
-134.014	-62.601	1280.025
-134.637	-64.721	1279.986
-135.214	-66.668	1279.818
-135.985	-68.688	1279.562
-136.499	-70.448	1279.458
-137.063	-72.058	1279.304
-137.559	-73.638	1279.240
-138.032	-75.058	1279.127
-138.504	-76.443	1279.060
-138.958	-77.685	1279.119
-139.374	-78.853	1279.127
-139.738	-79.957	1279.124
-140.135	-80.989	1279.137
-140.483	-81.872	1279.136
-140.825	-82.820	1279.230
-141.144	-83.719	1279.368
-141.414	-84.449	1279.478
-141.695	-85.176	1279.604
-141.938	-85.786	1279.733
-142.182	-86.379	1279.917
-142.367	-86.937	1280.084
-142.526	-87.444	1280.281
-142.631	-87.889	1280.429
-142.720	-88.274	1280.561
-142.824	-88.688	1280.662
-142.935	-89.151	1280.765
-142.996	-89.670	1280.858
-143.069	-90.118	1280.950
-143.136	-90.533	1281.011
-143.199	-90.953	1281.058
-143.281	-91.433	1281.070
-143.359	-91.946	1281.099
-143.464	-92.398	1281.142
-143.540	-92.854	1281.190
-143.639	-93.274	1281.204
-143.766	-93.707	1281.240
-143.895	-94.159	1281.278
-144.027	-94.578	1281.311
-144.131	-94.960	1281.291
-144.213	-95.362	1281.261
-144.277	-95.734	1281.214
-144.330	-96.171	1281.157
-144.377	-96.598	1281.090
-144.456	-96.975	1281.018
-144.528	-97.310	1280.950
-144.579	-97.628	1280.860
-144.617	-97.933	1280.774
-144.660	-98.233	1280.677
-144.710	-98.574	1280.604
-144.764	-98.937	1280.537
-144.838	-99.318	1280.450
-144.889	-99.679	1280.368
-144.968	-100.059	1280.266
-145.039	-100.441	1280.196
-145.128	-100.834	1280.121
-145.219	-101.228	1280.060
-145.282	-101.580	1279.979
-145.329	-101.900	1279.900
-145.339	-102.247	1279.826
-145.348	-102.560	1279.746
-145.334	-102.844	1279.685
-145.311	-103.160	1279.615
-145.242	-103.424	1279.543
-145.184	-103.678	1279.471
-145.104	-103.930	1279.372
-145.021	-104.207	1279.261
-144.941	-104.478	1279.133
-144.856	-104.753	1278.979
-144.762	-105.053	1278.842
-144.660	-105.319	1278.709
-144.561	-105.527	1278.587
-144.471	-105.755	1278.481
-144.336	-105.966	1278.428
-144.200	-106.153	1278.378
-144.062	-106.324	1278.337
-143.902	-106.521	1278.311
-143.764	-106.692	1278.304
-143.611	-106.864	1278.290
-143.423	-107.023	1278.287
-143.253	-107.177	1278.252
-143.049	-107.334	1278.227
-142.809	-107.521	1278.220
-142.578	-107.663	1278.204
-142.365	-107.816	1278.180
-142.122	-107.957	1278.146
-141.884	-108.084	1278.087
-141.665	-108.236	1278.044
-141.433	-108.390	1277.966
-141.143	-108.575	1277.902
-140.841	-108.762	1277.800
-140.557	-108.949	1277.665
-140.282	-109.073	1277.490
-139.942	-109.232	1277.334
-139.576	-109.394	1277.152
-139.211	-109.519	1276.999
-138.922	-109.623	1276.824
-138.588	-109.629	1276.484
-138.261	-109.701	1276.266
-137.866	-109.791	1276.032
-137.433	-109.860	1275.841
-137.045	-109.932	1275.661
-136.610	-109.931	1275.453
-136.134	-109.980	1275.274
-135.653	-109.979	1275.108
-135.180	-109.967	1274.956
-134.667	-109.897	1274.789
-134.202	-109.843	1274.610
-133.671	-109.804	1274.482
-133.116	-109.722	1274.348
-132.529	-109.630	1274.080
-131.922	-109.503	1273.858
-131.218	-109.371	1273.593
-130.572	-109.171	1273.382
-129.912	-108.846	1273.215
-129.252	-108.432	1273.055
-128.553	-107.876	1272.971
-127.809	-107.176	1272.906
-127.145	-106.307	1272.930
-126.380	-105.101	1272.985
-125.588	-103.871	1273.130
-124.743	-102.558	1273.193
-123.803	-100.921	1273.286
-122.814	-99.193	1273.283
-121.854	-97.370	1273.254
-120.783	-95.356	1273.356
-119.730	-93.179	1273.353
-118.626	-90.872	1273.325
-117.603	-88.566	1273.351
-116.561	-86.201	1273.406
-115.624	-83.746	1273.392
-114.364	-81.262	1273.547
-113.369	-78.863	1273.627
-112.444	-76.561	1273.576
-111.633	-74.411	1273.480
-110.883	-72.388	1273.378
-110.122	-70.389	1273.146
-109.467	-68.462	1272.959
-108.843	-66.680	1272.742
-108.246	-65.098	1272.509
-107.699	-63.463	1272.252
-107.213	-62.025	1272.002
-106.754	-60.598	1271.704
-106.293	-59.255	1271.405
-105.917	-58.000	1271.166
-105.537	-56.793	1270.912
-105.214	-55.710	1270.702
-104.949	-54.603	1270.520
-104.627	-53.673	1270.383
-104.352	-52.761	1270.219
-104.109	-51.908	1270.066
-103.958	-50.969	1269.725
-103.655	-50.376	1269.726
-103.429	-49.769	1269.605
-103.330	-49.003	1269.399
-103.175	-48.385	1269.340
-102.958	-47.961	1269.398
-102.837	-47.500	1269.346
-102.788	-46.952	1269.158
-102.658	-46.541	1269.123
-102.524	-46.181	1269.068
-102.390	-45.770	1269.027
-102.162	-45.558	1269.066
-102.035	-45.251	1268.984
-101.865	-45.015	1268.867
-101.762	-44.695	1268.637
-101.562	-44.496	1268.501
-101.351	-44.351	1268.377
-101.129	-44.216	1268.278
-100.916	-44.098	1268.178
-100.722	-44.037	1268.076
-100.524	-43.990	1267.982
-100.316	-43.977	1267.886
-100.131	-43.973	1267.787
-99.892	-43.955	1267.595
-99.672	-43.922	1267.436
-99.482	-43.867	1267.313
-99.290	-43.810	1267.193
-99.090	-43.726	1267.084
-98.898	-43.630	1266.964
-98.652	-43.518	1266.823
-98.439	-43.433	1266.734
-98.250	-43.322	1266.668
-98.064	-43.245	1266.622
-97.882	-43.182	1266.604
-97.721	-43.124	1266.583
-97.554	-43.076	1266.585
-97.419	-43.036	1266.597
-97.282	-42.987	1266.595
-97.163	-42.937	1266.601
-97.054	-42.940	1266.630
-96.932	-42.915	1266.654
-96.797	-42.889	1266.649
-96.691	-42.877	1266.676
-96.549	-42.880	1266.677
-96.432	-42.887	1266.679
-96.312	-42.906	1266.674
-96.198	-42.923	1266.676
-96.077	-42.943	1266.664
-96.014	-42.954	1266.645
-95.914	-42.970	1266.618
-95.854	-42.992	1266.583
-95.777	-42.981	1266.570
-95.694	-43.002	1266.538
-95.627	-43.005	1266.518
-95.572	-43.016	1266.500
-95.509	-43.009	1266.471
-95.440	-42.990	1266.459
-95.380	-42.962	1266.437
-95.317	-42.951	1266.413
-95.253	-42.937	1266.390
-95.175	-42.920	1266.347
-95.087	-42.904	1266.306
-94.998	-42.902	1266.231
-94.924	-42.896	1266.161
-94.835	-42.882	1266.087
-94.743	-42.882	1265.996
-94.660	-42.858	1265.906
-94.567	-42.818	1265.792
-94.486	-42.764	1265.713
-94.380	-42.690	1265.619
-94.268	-42.594	1265.525
-94.163	-42.499	1265.416
-94.038	-42.369	1265.307
-93.908	-42.220	1265.193
-93.770	-42.071	1265.070
-93.629	-41.922	1264.925
-93.527	-41.752	1264.799
-93.406	-41.605	1264.679
-93.306	-41.461	1264.570
-93.218	-41.287	1264.446
-93.136	-41.140	1264.363
-93.060	-40.994	1264.276
-93.020	-40.819	1264.176
-92.966	-40.626	1264.098
-92.927	-40.449	1264.012
-92.882	-40.258	1263.947
-92.837	-40.068	1263.880
-92.813	-39.851	1263.788
-92.773	-39.642	1263.713
-92.726	-39.444	1263.647
-92.688	-39.250	1263.582
-92.655	-39.059	1263.515
-92.645	-38.871	1263.439
-92.615	-38.693	1263.375
-92.603	-38.507	1263.305
-92.588	-38.325	1263.223
-92.575	-38.162	1263.198
-92.577	-38.006	1263.168
-92.587	-37.867	1263.137
-92.615	-37.716	1263.113
-92.610	-37.600	1263.111
-92.625	-37.462	1263.088
-92.633	-37.370	1263.076
-92.661	-37.243	1263.070
-92.667	-37.117	1263.056
-92.701	-37.039	1263.060
-92.702	-36.962	1263.053
-92.720	-36.904	1263.051
-92.706	-36.848	1263.047
-92.711	-36.805	1263.047
-92.708	-36.741	1263.063
-92.702	-36.723	1263.076
-92.692	-36.690	1263.109
-92.681	-36.673	1263.150
-92.659	-36.662	1263.180
-92.611	-36.673	1263.216
-92.562	-36.674	1263.245
-92.497	-36.674	1263.274
-92.406	-36.672	1263.292
-92.305	-36.676	1263.309
-92.199	-36.675	1263.316
-92.057	-36.657	1263.310
-91.937	-36.651	1263.317
-91.792	-36.631	1263.318
-91.636	-36.598	1263.298
-91.480	-36.558	1263.303
-91.309	-36.491	1263.286
-91.136	-36.430	1263.264
-90.960	-36.349	1263.246
-90.797	-36.271	1263.212
-90.633	-36.156	1263.179
-90.446	-36.062	1263.129
-90.239	-35.969	1263.057
-90.033	-35.842	1263.005
-89.799	-35.716	1262.908
-89.570	-35.565	1262.831
-89.356	-35.422	1262.748
-89.156	-35.241	1262.639
-88.971	-35.082	1262.548
-88.791	-34.904	1262.465
-88.630	-34.708	1262.360
-88.465	-34.538	1262.264
-88.339	-34.360	1262.156
-88.242	-34.200	1262.071
-88.137	-34.052	1262.011
-88.028	-33.897	1261.972
-87.956	-33.732	1261.913
-87.886	-33.554	1261.848
-87.815	-33.404	1261.791
-87.749	-33.209	1261.739
-87.648	-33.015	1261.682
-87.575	-32.819	1261.632
-87.492	-32.614	1261.606
-87.413	-32.483	1261.583
-87.332	-32.369	1261.574
-87.291	-32.278	1261.584
-87.486	-32.002	1261.423
-87.469	-31.951	1261.456
-87.455	-31.894	1261.484
-87.243	-32.078	1261.707
-87.511	-31.832	1261.568
-87.293	-31.988	1261.786
-87.321	-31.920	1261.843
-87.348	-31.821	1261.894
-87.389	-31.738	1261.941
-87.449	-31.662	1261.968
-87.510	-31.589	1262.050
-87.588	-31.493	1262.123
-87.684	-31.415	1262.202
-87.795	-31.323	1262.284
-87.904	-31.246	1262.351
-88.034	-31.173	1262.427
-88.153	-31.095	1262.506
-88.275	-31.016	1262.569
-88.387	-30.915	1262.643
-88.476	-30.834	1262.692
-88.776	-30.563	1262.546
-88.848	-30.519	1262.564
-88.920	-30.479	1262.607
-88.982	-30.450	1262.633
-89.048	-30.390	1262.667
-89.105	-30.337	1262.703
-88.977	-30.445	1262.926
-89.294	-30.127	1262.809
-89.390	-29.985	1262.849
-89.494	-29.783	1262.900
-89.627	-29.571	1262.950
-89.730	-29.329	1263.008
-89.873	-29.059	1263.051
-90.010	-28.766	1263.110
-90.192	-28.450	1263.215
-90.351	-28.027	1263.312
-90.542	-27.590	1263.423
-90.777	-27.113	1263.545
-90.980	-26.656	1263.641
-91.155	-26.236	1263.709
-91.289	-25.859	1263.775
-91.427	-25.468	1263.838
-91.574	-25.075	1263.891
-91.739	-24.642	1263.936
-91.877	-24.243	1263.976
-91.998	-23.880	1264.027
-92.090	-23.525	1264.028
-92.152	-23.169	1263.998
-92.208	-22.794	1263.985
-92.275	-22.382	1263.915
-92.333	-21.930	1263.847
-92.373	-21.468	1263.799
-92.414	-21.008	1263.779
-92.444	-20.567	1263.737
-92.487	-20.081	1263.716
-92.520	-19.632	1263.715
-92.512	-19.201	1263.699
-92.502	-18.845	1263.682
-92.491	-18.540	1263.647
-92.460	-18.280	1263.631
-92.428	-18.057	1263.604
-92.373	-17.870	1263.561
-92.284	-17.720	1263.506
-92.221	-17.621	1263.465
-92.118	-17.511	1263.409
-92.016	-17.448	1263.340
-91.921	-17.374	1263.290
-91.779	-17.321	1263.227
-91.666	-17.289	1263.180
-91.563	-17.252	1263.116
-91.452	-17.230	1263.075
-91.346	-17.231	1263.037
-91.270	-17.221	1263.017
-91.228	-17.277	1262.999
-91.184	-17.295	1263.007
-91.154	-17.357	1263.001
-91.145	-17.399	1263.006
-91.125	-17.468	1263.024
-91.123	-17.534	1263.040
-91.104	-17.628	1263.031
-91.087	-17.738	1263.029
-91.064	-17.881	1263.008
-91.036	-18.066	1262.991
-91.015	-18.280	1262.962
-90.991	-18.589	1262.947
-90.927	-19.008	1262.929
-90.866	-19.608	1262.931
-90.800	-20.297	1262.903
-90.745	-21.073	1262.865
-90.612	-22.111	1262.774
-90.413	-23.408	1262.737
-90.252	-24.914	1262.654
-89.952	-26.774	1262.583
-89.692	-28.975	1262.575
-89.403	-31.528	1262.535
-89.022	-34.332	1262.480
-88.679	-37.435	1262.434
-88.094	-41.000	1262.464
-87.750	-44.656	1262.356
-87.402	-48.491	1262.129
-87.119	-52.374	1261.779
-86.896	-56.448	1261.364
-86.918	-60.412	1260.708
-86.960	-64.246	1260.275
-87.159	-67.943	1259.882
-87.399	-71.417	1259.490
-87.884	-74.664	1259.134
-88.196	-77.420	1258.863
-88.553	-79.975	1258.674
-88.989	-82.231	1258.601
-89.407	-84.260	1258.529
-89.822	-85.829	1258.493
-90.240	-87.190	1258.531
-90.612	-88.185	1258.534
-91.006	-89.181	1258.814
-91.464	-89.730	1259.020
-91.857	-89.956	1259.306
-92.287	-89.978	1259.631
-92.748	-89.756	1260.012
-93.137	-89.378	1260.316
-93.592	-88.709	1260.781
-94.032	-87.900	1261.265
-94.409	-86.904	1261.705
-94.806	-85.801	1262.169
-95.081	-84.362	1262.741
-95.398	-82.996	1263.232
-95.794	-81.384	1263.634
-96.073	-79.896	1264.226
-96.456	-78.100	1264.604
-96.821	-76.314	1265.069
-97.206	-74.441	1265.398
-97.634	-72.446	1265.757
-97.971	-70.419	1265.954
-98.280	-68.306	1266.077
-98.608	-66.222	1266.201
-98.836	-64.062	1266.254
-99.039	-61.859	1266.214
-99.164	-59.626	1266.224
-99.235	-57.351	1266.147
-99.236	-54.958	1266.047
-99.163	-52.461	1265.990
-99.007	-49.917	1265.892
-98.891	-47.315	1265.840
-98.688	-44.636	1265.606
-98.367	-41.878	1265.573
-98.046	-39.187	1265.333
-97.666	-36.354	1265.113
-97.338	-33.432	1264.779
-97.066	-30.334	1264.389
-96.672	-27.488	1264.087
-96.417	-24.643	1263.729
-96.115	-21.802	1263.447
-95.836	-18.924	1263.094
-95.550	-16.165	1262.797
-95.254	-13.227	1262.487
-94.967	-10.274	1262.183
-94.608	-7.209	1261.760
-94.204	-4.397	1261.430
-93.905	-1.391	1260.968
-93.628	1.584	1260.442
-93.443	4.570	1260.022
-93.175	7.505	1259.614
-92.951	10.534	1259.109
-92.809	13.483	1258.755
-92.663	16.480	1258.310
-92.657	19.498	1257.897
-92.551	22.501	1257.458
-92.574	25.427	1257.136
-92.600	28.230	1256.757
-92.701	31.048	1256.488
-92.857	33.684	1256.227
-93.055	36.261	1255.946
-93.328	38.719	1255.809
-93.567	41.077	1255.577
-93.895	43.273	1255.468
-94.185	45.324	1255.435
-94.508	47.073	1255.365
-94.872	48.797	1255.359
-95.139	50.275	1255.402
-95.507	51.689	1255.428
-95.725	52.878	1255.434
-95.899	53.974	1255.483
-96.105	54.995	1255.605
-96.326	55.932	1255.683
-96.505	56.795	1255.860
-96.714	57.578	1256.031
-96.942	58.346	1256.235
-97.132	59.112	1256.408
-97.291	59.794	1256.603
-97.398	60.449	1256.756
-97.530	61.121	1256.827
-97.640	61.861	1256.861
-97.719	62.518	1256.867
-98.032	63.230	1256.652
-98.145	63.742	1256.629
-98.249	64.206	1256.567
-98.345	64.650	1256.546
-98.463	65.061	1256.479
-98.573	65.418	1256.434
-98.640	65.764	1256.357
-98.741	66.035	1256.316
-98.807	66.266	1256.256
-98.917	66.461	1256.171
-99.033	66.669	1256.099
-99.168	66.868	1256.033
-99.302	67.092	1255.987
-99.439	67.298	1255.926
-99.587	67.482	1255.871
-99.711	67.630	1255.808
-99.842	67.727	1255.788
-99.973	67.804	1255.789
-100.111	67.838	1255.815
-100.254	67.834	1255.843
-100.408	67.828	1255.887
-100.536	67.792	1255.919
-100.658	67.741	1255.946
-100.810	67.701	1256.022
-100.966	67.618	1256.120
-101.157	67.497	1256.232
-101.367	67.338	1256.361
-101.559	67.168	1256.497
-101.796	66.983	1256.701
-102.062	66.797	1256.858
-102.390	66.742	1257.262
-102.629	66.585	1257.443
-102.581	66.250	1257.859
-102.786	66.105	1258.056
-102.960	65.975	1258.216
-103.099	65.859	1258.385
-103.260	65.786	1258.517
-103.435	65.696	1258.635
-103.565	65.650	1258.727
-103.715	65.584	1258.823
-103.840	65.530	1258.894
-103.976	65.506	1258.934
-104.080	65.498	1258.956
-104.173	65.517	1258.952
-104.238	65.557	1258.928
-104.267	65.610	1258.875
-104.274	65.693	1258.797
-104.265	65.832	1258.664
-104.233	65.944	1258.511
-104.173	66.096	1258.361
-104.095	66.245	1258.201
-104.013	66.388	1258.030
-104.142	66.695	1257.621
-104.052	66.840	1257.439
-103.755	66.850	1257.499
-103.905	67.052	1257.114
-103.771	67.023	1256.747
-103.726	67.092	1256.625
-103.686	67.165	1256.515
-103.680	67.247	1256.426
-103.690	67.258	1256.379
-103.716	67.293	1256.335
-103.774	67.279	1256.333
-103.846	67.235	1256.327
-103.947	67.152	1256.361
-104.070	67.050	1256.418
-104.183	66.912	1256.505
-104.320	66.760	1256.575
-104.511	66.588	1256.688
-104.784	66.500	1257.039
-104.789	66.128	1257.457
-105.065	65.829	1257.690
-105.351	65.522	1257.960
-105.647	65.231	1258.290
-105.973	64.863	1258.574
-106.376	64.479	1258.866
-106.806	64.066	1259.194
-107.186	63.699	1259.505
-107.511	63.368	1259.812
-107.857	62.998	1260.144
-108.267	62.622	1260.438
-108.658	62.265	1260.751
-109.030	61.901	1261.065
-109.346	61.513	1261.355
-109.667	61.091	1261.630
-110.009	60.704	1261.886
-110.346	60.334	1262.151
-110.686	59.994	1262.387
-111.020	59.660	1262.594
-111.368	59.317	1262.837
-111.686	58.943	1263.071
-112.031	58.553	1263.355
-112.348	58.164	1263.581
-112.658	57.794	1263.795
-112.997	57.422	1263.993
-113.310	57.032	1264.224
-113.595	56.621	1264.473
-113.850	56.192	1264.699
-114.147	55.743	1264.902
-114.427	55.293	1265.130
-114.684	54.822	1265.394
-114.893	54.342	1265.643
-115.125	53.851	1265.877
-115.352	53.383	1266.084
-115.546	52.916	1266.302
-115.672	52.498	1266.464
-115.791	52.153	1266.605
-115.850	51.845	1266.717
-115.904	51.493	1266.806
-115.890	51.195	1266.850
-115.860	50.947	1266.897
-115.772	50.796	1266.903
-115.631	50.745	1266.867
-115.412	50.778	1266.734
-115.139	50.911	1266.629
-114.793	51.102	1266.452
-114.350	51.368	1266.225
-113.930	51.666	1265.992
-113.464	51.987	1265.747
-113.012	52.397	1265.506
-112.418	52.857	1265.213
-111.821	53.336	1264.954
-111.212	53.919	1264.625
-110.552	54.612	1264.264
-109.809	55.352	1263.884
-109.099	56.303	1263.410
-108.251	57.225	1262.957
-107.383	58.267	1262.302
-106.519	59.254	1261.714
-105.508	60.310	1260.968
-104.600	61.172	1260.224
-103.527	61.968	1259.450
-102.930	62.718	1258.044
-101.937	63.311	1257.538
