P1_hand_lP1_hands_pos_X	P1_hand_lP1_hands_pos_Y	P1_hand_lP1_hands_pos_Z	P1_hand_rP1_hands_pos_X	P1_hand_rP1_hands_pos_Y	P1_hand_rP1_hands_pos_Z
57.079	245.521	906.980	171.817	-47.343	862.833
57.049	245.480	907.017	171.719	-47.203	862.782
57.004	245.453	907.033	171.602	-47.088	862.761
56.937	245.424	907.081	171.490	-46.954	862.779
56.831	245.441	907.189	171.380	-46.866	862.802
56.672	245.502	907.334	171.310	-46.808	862.863
56.539	245.579	907.527	171.241	-46.770	862.946
56.401	245.636	907.700	171.183	-46.746	863.050
56.233	245.731	907.975	171.108	-46.733	863.124
56.119	245.804	908.143	171.048	-46.705	863.229
56.052	245.825	908.264	170.989	-46.690	863.317
55.998	245.803	908.343	170.904	-46.651	863.398
55.984	245.784	908.364	170.854	-46.633	863.500
55.972	245.715	908.380	170.792	-46.607	863.593
55.962	245.656	908.374	170.730	-46.579	863.657
55.931	245.622	908.404	170.675	-46.548	863.742
55.934	245.554	908.449	170.619	-46.522	863.795
55.877	245.491	908.536	170.567	-46.487	863.843
55.821	245.468	908.624	170.516	-46.464	863.867
55.784	245.402	908.756	170.462	-46.439	863.915
55.725	245.298	908.846	170.405	-46.439	863.940
55.717	245.197	908.885	170.345	-46.428	863.991
55.715	245.069	908.910	170.320	-46.455	864.033
55.730	244.970	908.891	170.270	-46.460	864.085
55.742	244.888	908.887	170.242	-46.461	864.133
55.776	244.785	908.874	170.186	-46.497	864.193
55.829	244.699	908.863	170.177	-46.518	864.243
55.874	244.601	908.862	170.161	-46.542	864.284
55.901	244.516	908.889	170.140	-46.567	864.371
55.928	244.408	908.886	170.129	-46.602	864.440
55.966	244.290	908.881	170.078	-46.633	864.537
56.021	244.137	908.869	170.016	-46.634	864.640
56.063	244.033	908.855	169.954	-46.651	864.779
56.114	243.877	908.855	169.872	-46.647	864.976
56.172	243.755	908.902	169.795	-46.681	865.147
56.239	243.617	908.923	169.731	-46.699	865.322
56.246	243.495	908.944	169.668	-46.713	865.511
56.265	243.380	908.986	169.620	-46.733	865.676
56.294	243.242	908.996	169.542	-46.752	865.838
56.311	243.098	909.004	169.455	-46.764	866.033
56.310	242.956	909.026	169.361	-46.795	866.235
56.343	242.817	908.998	169.262	-46.822	866.407
56.394	242.685	908.992	169.185	-46.877	866.584
56.446	242.565	908.960	169.072	-46.960	866.747
56.495	242.489	908.952	168.983	-47.023	866.942
56.541	242.406	908.937	168.863	-47.062	867.148
56.568	242.381	908.917	168.747	-47.079	867.338
56.652	242.428	908.915	168.612	-47.067	867.537
56.718	242.508	908.886	168.457	-47.004	867.692
56.717	242.647	908.862	168.281	-46.925	867.823
56.775	242.845	908.834	168.080	-46.768	867.930
56.824	243.058	908.769	167.809	-46.548	868.007
56.920	243.234	908.636	167.530	-46.246	868.075
57.010	243.350	908.504	167.169	-45.881	868.106
57.153	243.375	908.319	166.703	-45.379	868.070
57.355	243.227	908.046	166.154	-44.781	868.056
57.598	242.824	907.755	165.545	-44.120	867.970
57.915	242.185	907.530	164.798	-43.342	867.863
58.156	241.266	907.407	163.835	-42.331	867.687
58.501	239.927	907.304	162.926	-41.240	867.525
58.935	238.168	907.229	161.927	-40.045	867.329
59.475	236.117	907.138	160.850	-38.866	867.145
60.141	234.082	907.086	159.794	-37.540	866.956
61.069	231.027	906.779	158.750	-36.439	866.932
61.599	228.417	906.705	157.748	-35.279	867.005
62.539	225.029	906.300	156.854	-34.399	867.207
63.356	221.818	905.974	156.034	-33.619	867.569
64.147	218.666	905.656	155.271	-33.029	868.193
64.983	216.256	905.648	154.521	-32.726	869.228
65.574	212.868	905.363	153.891	-32.576	870.487
66.324	209.615	905.258	153.282	-32.777	872.290
66.807	206.550	905.246	152.592	-33.275	874.506
67.216	203.588	905.520	151.981	-34.148	877.130
67.770	200.654	905.492	151.459	-35.407	880.182
68.073	197.874	905.387	150.964	-37.063	883.552
68.501	195.206	905.202	150.542	-39.144	887.194
68.597	192.873	905.151	150.316	-41.554	890.938
68.818	190.959	905.105	150.159	-44.396	894.803
68.754	189.301	905.310	150.200	-47.521	898.562
68.413	188.264	905.812	150.398	-50.951	902.314
67.824	187.743	906.631	150.804	-54.742	905.945
66.922	187.734	907.664	151.313	-58.975	909.345
65.879	188.046	909.010	151.987	-63.135	912.466
64.313	188.943	911.036	152.823	-67.499	915.560
62.526	190.081	913.411	153.804	-72.100	918.472
60.560	191.912	916.297	154.855	-76.845	921.095
58.205	193.760	919.525	155.964	-81.694	923.556
55.580	195.822	922.930	157.151	-86.455	925.700
52.737	198.209	926.450	158.509	-91.255	927.576
49.705	200.922	930.129	159.879	-95.978	929.204
46.521	203.726	933.677	161.387	-100.458	930.444
43.219	207.058	937.174	163.117	-104.754	931.424
39.808	209.806	940.093	164.930	-109.154	932.585
36.547	213.145	943.114	166.756	-113.135	933.055
33.003	216.519	945.922	168.591	-116.903	933.440
29.575	219.974	948.636	170.453	-120.387	933.503
26.132	223.531	951.162	172.306	-123.553	933.414
22.638	227.025	953.273	174.093	-126.325	933.059
19.367	230.512	955.210	175.815	-128.673	932.561
16.279	233.900	956.849	177.389	-130.621	931.861
13.275	237.356	958.258	178.808	-132.054	931.110
10.617	240.615	959.473	179.908	-133.015	930.257
8.144	243.779	960.372	180.733	-133.388	929.593
6.006	247.036	961.067	181.195	-133.249	929.004
4.390	250.012	961.224	181.281	-132.639	928.582
3.196	252.885	961.131	180.992	-131.676	928.342
2.414	255.631	960.586	180.422	-130.362	928.143
1.996	258.107	959.745	179.463	-128.695	928.155
1.858	260.451	958.734	178.664	-127.106	928.378
1.669	262.590	957.535	177.447	-125.266	928.741
2.070	263.620	956.341	176.126	-123.426	929.338
2.294	264.662	955.213	174.715	-121.536	930.144
2.588	265.243	954.299	173.217	-119.693	931.065
3.114	265.415	953.485	171.633	-118.097	932.128
3.759	265.166	952.858	170.001	-116.557	933.229
4.388	264.629	952.424	168.307	-115.067	934.283
5.076	263.790	952.193	166.567	-113.730	935.431
6.064	262.585	952.016	164.789	-112.248	936.239
6.921	261.147	951.936	162.985	-111.223	937.481
7.914	259.120	951.840	161.302	-109.981	938.325
8.888	257.387	952.166	159.538	-108.779	939.027
9.915	254.927	952.566	157.817	-107.391	939.462
11.117	251.939	952.696	156.270	-105.957	939.807
12.506	248.724	952.868	154.706	-104.273	939.384
13.998	245.453	953.031	153.445	-102.787	939.456
15.617	241.971	953.013	152.143	-101.096	939.077
17.401	238.508	953.234	151.179	-98.985	938.363
19.204	234.887	953.313	150.196	-97.266	938.219
21.065	231.240	953.397	149.198	-95.028	937.237
22.994	227.665	953.235	148.127	-93.017	936.775
24.982	223.848	952.925	147.094	-90.563	936.019
27.038	220.078	952.380	145.955	-88.425	935.713
29.205	216.302	951.593	144.681	-85.940	935.092
31.478	212.472	950.620	143.352	-83.760	934.996
33.593	208.669	949.587	141.891	-81.324	934.641
35.935	205.327	948.517	140.317	-78.992	934.385
37.826	201.298	947.554	138.708	-76.718	934.361
39.420	197.252	946.574	137.076	-74.374	934.157
41.027	193.257	945.542	135.209	-72.081	933.737
42.391	189.030	944.456	133.421	-69.875	933.516
43.617	184.937	943.289	131.515	-67.653	933.238
44.768	180.793	942.333	129.489	-65.591	933.249
45.793	176.812	941.409	127.467	-63.492	933.075
46.705	172.924	940.581	125.354	-61.431	933.175
47.597	169.720	940.579	123.291	-59.473	933.270
48.655	166.383	940.039	121.152	-57.541	933.180
49.413	162.860	939.028	119.273	-55.731	933.429
50.136	159.701	938.117	117.363	-54.101	933.890
50.581	157.086	937.178	115.598	-52.816	934.173
51.014	154.708	936.149	113.976	-51.704	934.423
51.452	152.616	935.151	112.483	-50.662	934.602
51.797	150.783	934.260	111.092	-49.724	934.847
52.067	149.205	933.438	109.793	-49.007	934.917
52.205	147.822	932.801	108.847	-48.474	935.005
52.152	146.943	932.610	108.112	-48.204	934.846
51.954	146.352	932.448	107.736	-48.126	934.645
51.651	146.135	932.468	107.584	-48.231	934.496
51.361	146.158	932.581	107.528	-48.288	934.404
51.108	146.237	932.794	107.548	-48.335	934.460
50.871	146.366	933.034	107.611	-48.280	934.519
50.698	146.487	933.284	107.656	-48.199	934.615
50.501	146.599	933.518	107.696	-48.104	934.686
50.311	146.657	933.693	107.702	-47.954	934.780
50.151	146.635	933.753	107.658	-47.839	934.914
49.953	146.556	933.775	107.487	-47.790	935.037
49.758	146.449	933.801	107.297	-47.763	935.231
49.526	146.342	933.844	107.018	-47.739	935.489
49.310	146.236	933.921	106.725	-47.765	935.747
49.072	146.120	934.071	106.386	-47.819	936.052
48.753	145.988	934.289	106.013	-47.954	936.392
48.432	145.860	934.586	105.669	-48.124	936.791
48.065	145.684	934.959	105.289	-48.303	937.224
47.734	145.504	935.313	104.865	-48.467	937.712
47.402	145.254	935.623	104.426	-48.659	938.170
47.053	144.999	935.947	104.019	-48.849	938.619
46.640	144.733	936.286	103.655	-48.996	938.998
46.330	144.476	936.546	103.275	-49.123	939.389
46.103	144.262	936.714	102.879	-49.251	939.764
45.932	144.144	936.809	102.526	-49.389	940.129
45.837	144.060	936.851	102.227	-49.489	940.529
45.789	144.039	936.845	101.885	-49.555	940.891
45.738	144.009	936.810	101.499	-49.593	941.221
45.717	143.876	936.734	100.971	-49.433	941.532
45.641	143.543	936.710	100.386	-49.133	941.917
45.623	143.120	936.695	99.758	-48.894	942.394
45.615	142.748	936.754	99.143	-48.815	942.886
45.606	142.563	936.849	98.624	-48.820	943.302
45.531	142.570	936.927	98.137	-48.898	943.626
45.441	142.664	937.025	97.706	-48.988	943.884
45.291	142.817	937.229	97.321	-49.078	944.100
45.082	142.919	937.465	97.020	-49.137	944.329
44.863	142.957	937.748	96.775	-49.241	944.583
44.661	142.927	938.056	96.515	-49.298	944.984
44.419	142.840	938.406	96.394	-49.392	945.161
44.191	142.760	938.755	96.338	-49.581	945.057
43.997	142.659	939.051	96.164	-49.561	945.384
43.845	142.589	939.331	96.101	-49.595	945.421
43.735	142.557	939.534	96.048	-49.635	945.379
43.658	142.553	939.712	96.015	-49.659	945.316
43.602	142.498	939.786	96.009	-49.740	944.921
43.519	142.429	939.867	96.011	-49.716	944.872
43.461	142.332	939.914	95.932	-49.663	945.029
43.407	142.242	939.958	95.912	-49.607	944.961
43.371	142.148	939.976	95.891	-49.535	944.869
43.355	142.051	939.989	95.943	-49.180	944.910
43.374	141.961	939.978	95.917	-49.045	944.801
43.437	141.899	939.944	95.914	-48.880	944.664
43.537	141.918	939.866	95.902	-48.683	944.499
43.646	141.992	939.776	95.968	-48.308	944.174
43.770	142.097	939.672	95.966	-48.050	944.005
43.940	142.219	939.563	95.983	-47.914	943.577
44.102	142.256	939.452	95.976	-47.525	943.361
44.302	142.335	939.355	95.899	-47.131	943.136
44.454	142.327	939.222	95.755	-46.710	942.875
44.632	142.335	939.142	95.565	-46.236	942.606
44.801	142.293	939.098	95.420	-45.773	942.352
44.908	142.211	939.016	95.256	-45.314	942.051
45.057	142.184	938.997	95.089	-44.795	941.672
45.006	141.953	938.846	94.941	-44.318	941.284
45.022	141.364	937.917	94.839	-43.435	941.096
45.102	141.289	937.830	94.765	-42.877	940.568
45.150	141.244	937.827	94.577	-42.508	939.771
45.169	141.168	937.874	94.431	-42.129	939.380
45.166	141.072	938.051	94.321	-41.764	939.031
45.144	140.944	938.228	94.187	-41.494	938.789
45.110	140.792	938.416	94.049	-41.098	938.449
44.957	140.611	938.650	93.866	-40.895	938.343
44.717	140.363	938.995	93.723	-40.667	938.333
44.399	140.116	939.392	93.579	-40.479	938.254
44.002	139.877	939.771	93.454	-40.279	938.146
43.635	139.662	940.159	93.390	-40.110	938.079
43.315	139.471	940.541	93.348	-39.979	937.966
42.974	139.251	940.886	93.307	-39.817	937.865
42.686	138.997	941.218	93.277	-39.632	937.748
42.374	138.720	941.577	93.230	-39.495	937.669
42.103	138.464	941.795	93.177	-39.340	937.581
41.866	138.235	941.951	93.089	-39.173	937.566
41.649	138.069	942.132	92.989	-38.981	937.545
41.404	137.908	942.290	92.847	-38.781	937.527
41.188	137.786	942.541	92.675	-38.545	937.504
40.916	137.642	942.816	92.479	-38.270	937.384
40.584	137.529	943.209	92.252	-37.999	937.273
40.217	137.408	943.627	92.055	-37.688	937.185
39.820	137.306	944.080	91.795	-37.385	937.127
39.512	137.253	944.467	91.530	-37.101	937.118
39.209	137.232	944.830	91.220	-36.838	937.103
38.977	137.200	945.194	90.865	-36.555	937.065
38.773	137.222	945.599	90.448	-36.284	937.031
38.535	137.273	946.049	90.045	-36.022	937.047
38.298	137.319	946.494	89.603	-35.765	936.994
38.119	137.338	946.834	89.166	-35.495	936.916
37.845	137.786	947.702	88.712	-35.230	936.792
37.713	137.758	947.924	88.279	-34.954	936.736
37.630	137.742	948.161	87.856	-34.715	936.662
37.526	137.727	948.386	87.448	-34.519	936.688
37.456	137.256	948.003	87.071	-34.355	936.728
37.492	137.374	948.324	86.709	-34.235	936.848
37.322	137.300	948.534	86.374	-34.201	936.979
37.191	137.198	948.691	86.060	-34.207	937.119
37.037	137.097	948.896	85.787	-34.174	937.241
36.879	136.943	949.104	85.550	-34.186	937.333
36.716	136.732	949.261	85.364	-34.128	937.404
36.537	136.505	949.415	85.238	-34.079	937.463
36.432	136.221	949.503	85.121	-34.027	937.462
36.307	135.943	949.577	84.999	-33.937	937.440
36.213	135.704	949.619	84.860	-33.829	937.432
36.101	135.509	949.720	84.743	-33.777	937.464
35.973	135.339	949.843	84.580	-33.713	937.595
35.815	135.212	950.024	84.415	-33.685	937.754
35.573	135.100	950.252	84.215	-33.709	937.990
35.320	135.017	950.497	83.957	-33.727	938.255
35.059	134.920	950.781	83.700	-33.762	938.454
34.729	134.855	951.078	83.391	-33.763	938.640
34.420	134.751	951.391	83.162	-33.807	938.953
34.081	134.657	951.712	82.844	-33.643	939.069
33.781	134.576	952.005	82.378	-33.387	938.955
33.439	134.471	952.320	81.961	-33.254	939.055
33.062	134.370	952.662	81.619	-33.340	939.418
32.652	134.261	953.127	81.176	-33.191	939.561
32.112	134.566	954.137	80.633	-33.020	939.792
31.726	134.193	954.244	79.998	-32.955	940.101
31.261	134.146	954.708	79.413	-32.868	940.339
30.770	134.091	955.228	78.831	-32.810	940.549
30.103	134.506	956.505	78.140	-32.782	940.807
29.543	134.478	957.135	77.411	-32.750	941.117
29.094	134.462	957.659	76.697	-32.717	941.389
28.673	134.469	958.155	75.990	-32.699	941.734
28.309	134.480	958.672	75.245	-32.665	942.010
27.845	134.448	959.113	74.519	-32.603	942.266
27.430	134.353	959.537	73.773	-32.637	942.542
27.056	134.309	959.954	73.097	-32.681	942.874
26.685	134.247	960.396	72.196	-32.926	943.356
26.244	134.209	960.939	71.391	-33.103	943.869
25.741	134.068	961.499	70.676	-33.267	944.319
25.287	133.860	961.880	69.872	-33.483	944.786
24.830	133.537	962.123	69.148	-33.562	945.201
24.502	133.163	962.325	68.382	-33.641	945.510
24.199	132.807	962.489	67.593	-33.863	945.837
23.950	132.425	962.600	66.959	-33.979	946.103
23.715	131.972	962.654	66.404	-33.991	946.339
23.515	131.027	962.228	65.871	-33.976	946.524
23.135	130.487	962.371	65.395	-34.154	946.866
22.757	130.032	962.567	64.842	-34.231	947.093
22.420	129.663	962.758	64.452	-34.478	947.574
22.060	129.293	962.918	64.087	-34.729	948.042
21.675	128.900	963.030	63.709	-35.188	948.787
21.355	128.523	963.080	63.080	-35.707	949.440
21.116	128.205	963.144	62.231	-35.991	949.996
20.894	127.932	963.201	61.510	-36.481	950.644
20.677	127.671	963.239	60.781	-36.949	951.324
20.468	127.465	963.330	60.067	-37.423	951.953
20.185	127.218	963.489	59.366	-37.890	952.508
19.890	126.973	963.660	58.723	-38.193	953.020
19.521	126.685	963.908	58.256	-38.417	953.435
19.114	126.420	964.111	57.844	-38.653	953.755
18.825	126.219	964.346	57.383	-38.935	954.150
18.444	125.932	964.595	56.839	-39.267	954.608
18.002	125.643	964.895	56.288	-39.513	955.040
17.659	125.320	965.144	55.549	-39.925	955.579
17.193	124.973	965.397	54.815	-40.320	956.161
16.782	124.617	965.641	54.117	-40.666	956.833
16.382	124.284	965.843	53.363	-41.148	957.530
15.974	123.949	966.013	52.740	-41.570	958.106
15.571	123.658	966.262	52.079	-42.015	958.656
15.206	123.320	966.504	51.497	-42.413	959.112
14.812	123.025	966.715	51.052	-42.739	959.509
14.431	122.768	966.920	50.638	-43.046	959.913
14.020	122.600	967.183	50.166	-43.372	960.336
13.593	122.475	967.480	49.640	-43.751	960.788
13.172	122.380	967.789	49.085	-44.073	961.347
12.663	122.344	968.165	48.419	-44.536	961.942
12.118	122.334	968.593	47.672	-44.981	962.522
11.735	122.371	969.147	46.994	-45.279	963.084
11.179	122.374	969.626	46.279	-45.585	963.674
10.538	122.257	970.050	45.507	-46.165	964.179
9.844	122.143	970.539	44.813	-46.252	964.558
9.081	121.955	971.152	44.195	-46.381	964.882
8.330	121.757	971.687	43.511	-46.464	965.161
7.509	121.571	972.181	42.913	-46.629	965.759
6.673	121.361	972.747	42.161	-46.719	966.200
5.856	121.074	973.457	41.335	-46.794	966.644
4.837	120.777	974.090	40.426	-46.967	967.195
3.837	120.599	974.821	39.555	-47.125	967.742
2.820	120.333	975.503	38.584	-47.289	968.266
1.759	120.134	976.215	37.729	-47.477	968.846
0.730	119.949	976.890	36.869	-47.636	969.542
-0.222	119.701	977.513	35.955	-47.937	970.236
-1.266	119.571	978.141	35.195	-48.153	970.914
-2.110	119.467	978.689	34.509	-48.376	971.628
-2.860	119.326	979.149	33.855	-48.636	972.404
-3.724	119.211	979.642	33.415	-48.865	972.962
-4.454	119.119	980.076	33.118	-49.025	973.715
-5.222	119.376	980.900	32.890	-49.166	974.473
-5.717	119.328	981.178	32.813	-49.325	975.176
-6.124	119.328	981.430	32.798	-49.556	975.823
-6.432	119.373	981.643	32.904	-49.633	976.569
-6.695	119.383	981.809	33.096	-49.713	977.277
-6.839	119.385	981.919	33.407	-49.797	977.970
-6.910	119.404	981.970	33.710	-49.893	978.768
-6.879	119.456	981.952	34.075	-49.965	979.527
-6.754	119.511	981.873	34.535	-50.129	980.291
-6.536	119.605	981.750	34.935	-50.279	981.058
-6.281	119.729	981.596	35.331	-50.394	981.771
-5.996	119.870	981.437	35.731	-50.567	982.420
-5.632	120.030	981.232	36.096	-50.740	983.017
-5.259	120.243	980.999	36.478	-50.840	983.397
-4.889	120.501	980.698	36.849	-50.969	983.720
-4.519	120.723	980.344	37.228	-51.120	983.894
-4.068	120.970	979.953	37.528	-51.246	983.896
-3.475	121.203	979.553	37.764	-51.361	983.769
-3.020	121.454	979.254	37.993	-51.478	983.514
-2.629	121.636	979.021	38.141	-51.568	983.199
-2.260	121.828	978.808	38.254	-51.630	982.815
-1.987	122.030	978.700	38.247	-51.715	982.539
-1.715	122.234	978.589	38.150	-51.871	982.282
-1.583	122.386	978.426	37.930	-52.092	982.077
-1.452	122.480	978.296	37.638	-52.296	981.967
-1.354	122.546	978.160	37.230	-52.509	981.910
-1.268	122.554	978.057	36.764	-52.708	981.876
-1.182	122.515	977.970	36.327	-52.891	981.882
-1.119	122.415	977.884	35.949	-53.074	981.925
-1.041	122.337	977.809	35.542	-53.039	981.774
-0.951	122.258	977.741	35.041	-53.415	982.181
-0.878	122.141	977.664	34.685	-53.480	982.303
-0.795	122.028	977.598	34.427	-53.367	982.204
-0.661	121.919	977.478	34.078	-53.481	982.348
-0.496	121.782	977.283	33.767	-53.559	982.409
-0.376	121.571	977.131	33.529	-53.616	982.457
-0.265	121.379	977.020	33.333	-53.657	982.502
-0.145	121.204	976.906	33.179	-53.698	982.542
0.034	121.208	976.787	33.059	-53.753	982.550
0.192	121.202	976.677	32.968	-53.823	982.557
0.337	121.218	976.543	32.926	-53.879	982.563
0.530	121.278	976.440	32.851	-53.958	982.522
0.726	121.373	976.288	32.809	-54.060	982.555
0.963	121.545	976.163	32.830	-54.168	982.750
1.333	121.785	976.027	32.840	-54.312	982.868
1.801	121.739	975.362	32.862	-54.392	982.888
2.142	122.074	975.205	32.958	-54.620	983.083
2.373	122.376	975.044	33.128	-54.589	982.982
2.559	122.621	974.966	33.349	-54.516	982.858
2.649	122.904	974.959	33.642	-54.420	982.717
2.692	123.185	975.001	33.959	-54.280	982.554
2.683	123.467	975.072	34.313	-54.105	982.350
2.645	123.689	975.168	34.615	-53.963	982.148
2.528	123.919	975.295	34.863	-53.865	981.973
2.337	124.130	975.475	35.110	-53.754	981.826
1.975	124.756	976.262	35.378	-53.657	981.677
1.698	125.018	976.530	35.551	-53.613	981.574
1.411	125.276	976.765	35.698	-53.579	981.501
1.086	125.607	977.125	35.764	-53.576	981.485
0.721	125.928	977.458	35.765	-53.585	981.488
0.373	126.240	977.817	35.708	-53.609	981.520
0.087	126.433	978.079	35.572	-53.642	981.575
-0.182	126.565	978.307	35.415	-53.659	981.618
-0.459	126.632	978.485	35.238	-53.659	981.688
-0.630	126.651	978.577	34.983	-53.717	981.739
-0.821	126.664	978.657	34.799	-53.731	981.803
-0.966	126.640	978.705	34.573	-53.757	981.897
-1.087	126.640	978.782	34.389	-53.814	981.964
-1.198	126.634	978.870	34.196	-53.875	982.039
-1.304	126.605	978.969	34.025	-53.993	982.146
-1.394	126.604	979.036	33.872	-54.068	982.217
