P6_elbow_lP6_whole_dist_traveled	P6_shoulder_lP6_whole_dist_traveled	P6_shoulder_rP6_whole_dist_traveled	P6_elbow_rP6_whole_dist_traveled	P6_headP6_whole_dist_traveled	P6_hand_rP6_whole_dist_traveled	P6_hand_lP6_whole_dist_traveled
301.064	194.717	199.059	449.773	345.693	447.330	205.034
301.064	194.717	199.059	449.773	345.693	447.330	205.267
301.277	194.917	199.059	449.773	345.921	447.664	205.267
301.277	194.917	199.059	449.773	345.921	447.664	205.267
301.277	194.917	199.059	449.773	345.921	447.939	205.267
301.277	194.917	199.059	449.773	345.921	447.939	205.267
301.277	194.917	199.059	449.773	346.187	448.159	205.475
301.277	194.917	199.059	449.773	346.187	448.159	205.475
301.477	194.917	199.059	449.773	346.187	448.159	205.475
301.477	194.917	199.265	449.773	346.457	448.159	205.475
301.477	194.917	199.265	449.773	346.457	448.159	205.475
301.477	194.917	199.265	449.773	346.457	448.159	205.475
301.477	194.917	199.265	449.773	346.686	448.159	205.680
301.477	194.917	199.265	450.476	346.686	448.371	205.680
301.477	194.917	199.265	451.247	346.686	448.371	205.680
301.678	194.917	199.265	451.247	346.986	448.371	205.680
301.678	195.125	199.265	451.247	346.986	448.371	205.680
301.678	195.125	199.477	451.247	347.243	448.371	205.680
301.678	195.125	199.477	451.247	347.243	448.371	205.680
301.678	195.125	199.477	451.247	347.490	448.578	205.680
301.678	195.125	199.477	451.247	347.490	448.578	205.680
301.678	195.125	199.477	451.487	347.732	448.578	205.883
301.678	195.373	199.477	451.487	347.732	448.578	205.883
301.678	195.373	199.477	451.487	347.732	448.578	205.883
301.930	195.373	199.477	451.487	347.985	448.578	205.883
301.930	195.609	199.682	452.246	347.985	448.578	205.883
301.930	195.609	199.682	452.246	347.985	448.849	205.883
301.930	195.609	199.682	453.074	348.186	448.849	205.883
302.173	195.609	199.682	453.834	348.186	448.849	205.883
302.173	195.609	199.682	453.834	348.186	448.849	205.883
302.173	195.609	199.682	453.834	348.186	448.849	205.883
302.173	195.609	199.682	453.834	348.387	449.066	206.108
302.173	195.609	199.682	453.834	348.387	449.066	206.108
302.173	195.609	199.908	453.834	348.387	449.066	206.108
302.173	195.609	199.908	453.834	348.627	449.066	206.108
302.173	195.609	199.908	453.834	348.627	449.066	206.108
302.173	195.609	199.908	453.834	348.627	449.066	206.108
302.173	195.826	199.908	454.045	348.908	449.066	206.108
302.393	195.826	200.114	454.045	348.908	449.066	206.108
302.393	195.826	200.114	454.045	348.908	449.272	206.108
302.393	195.826	200.114	454.045	349.117	449.272	206.108
302.393	195.826	200.114	454.045	349.117	449.272	206.336
302.393	195.826	200.114	454.045	349.117	449.272	206.336
302.393	196.028	200.114	454.045	349.349	449.272	206.336
302.393	196.028	200.114	454.045	349.349	449.272	206.336
302.393	196.028	200.114	454.045	349.349	449.272	206.336
302.393	196.028	200.114	454.045	349.349	449.272	206.336
302.393	196.028	200.327	454.045	349.577	449.272	206.336
302.393	196.028	200.327	454.045	349.577	449.272	206.336
302.393	196.028	200.327	454.697	349.577	449.272	206.336
302.393	196.028	200.327	455.495	349.577	449.272	206.336
302.393	196.028	200.327	455.495	349.803	449.272	206.336
302.393	196.028	200.327	455.495	349.803	449.272	206.336
302.393	196.028	200.327	456.251	349.803	449.272	206.567
302.393	196.028	200.327	456.251	349.803	449.272	206.567
302.393	196.028	200.327	456.251	349.803	449.502	206.567
302.393	196.028	200.327	456.251	350.026	449.502	206.567
302.393	196.028	200.327	456.251	350.026	449.502	206.567
302.393	196.028	200.327	456.251	350.026	449.502	206.567
302.393	196.028	200.528	456.251	350.026	449.502	206.775
302.393	196.028	200.528	456.251	350.230	449.502	206.775
302.393	196.028	200.528	456.251	350.230	449.735	206.775
302.393	196.028	200.528	456.251	350.230	449.735	206.775
302.393	196.028	200.528	456.461	350.230	449.735	206.775
302.393	196.028	200.528	456.461	350.230	449.735	206.775
302.393	196.028	200.528	456.461	350.230	449.735	206.775
302.393	196.028	200.528	456.461	350.230	449.735	206.775
302.393	196.028	200.528	456.461	350.230	449.735	206.775
302.393	196.028	200.528	456.461	350.230	449.735	206.775
302.393	196.028	200.528	456.461	350.230	449.735	206.775
302.393	196.028	200.528	456.461	350.230	449.947	206.775
302.393	196.028	200.528	456.714	350.230	449.947	206.775
302.393	196.229	200.528	456.714	350.230	449.947	206.775
302.393	196.229	200.528	456.714	350.230	450.173	206.775
302.393	196.229	200.528	456.714	350.230	450.173	206.775
302.393	196.229	200.528	456.714	350.436	450.493	206.775
302.393	196.229	200.528	456.714	350.436	450.493	207.009
302.393	196.229	200.528	456.714	350.436	450.696	207.009
302.393	196.229	200.528	456.714	350.436	450.696	207.009
302.393	196.229	200.528	456.714	350.436	450.897	207.009
302.393	196.229	200.528	456.927	350.436	450.897	207.217
302.393	196.229	200.528	456.927	350.436	450.897	207.217
302.393	196.229	200.528	456.927	350.436	451.115	207.217
302.393	196.229	200.528	456.927	350.436	451.115	207.217
302.393	196.229	200.528	456.927	350.647	451.115	207.217
302.393	196.229	200.528	456.927	350.647	451.115	207.217
302.393	196.430	200.528	456.927	350.647	451.115	207.217
302.393	196.430	200.528	456.927	350.647	451.335	207.217
302.393	196.430	200.733	456.927	350.647	451.335	207.217
302.393	196.430	200.733	456.927	350.647	451.335	207.217
302.393	196.430	200.733	457.129	350.874	451.335	207.217
302.393	196.430	200.733	457.129	350.874	451.569	207.217
302.393	196.430	200.733	457.129	350.874	451.569	207.217
302.393	196.430	200.733	457.129	350.874	451.569	207.217
302.393	196.430	200.733	457.129	350.874	451.569	207.217
302.393	196.430	200.939	457.129	350.874	451.808	207.217
302.393	196.430	200.939	457.129	351.078	451.808	207.217
302.393	196.430	200.939	457.129	351.078	451.808	207.217
302.393	196.430	200.939	457.129	351.078	451.808	207.217
302.393	196.430	200.939	457.129	351.078	452.040	207.217
302.393	196.430	200.939	457.129	351.297	452.040	207.217
302.393	196.430	200.939	457.129	351.297	452.040	207.217
302.393	196.430	200.939	457.129	351.297	452.040	207.217
302.393	196.430	200.939	457.129	351.297	452.264	207.217
302.393	196.645	200.939	457.129	351.522	452.264	207.217
302.393	196.645	200.939	457.129	351.522	452.478	207.217
302.393	196.645	200.939	457.129	351.522	452.478	207.217
302.393	196.645	200.939	457.129	351.753	452.478	207.217
302.393	196.645	200.939	457.129	351.753	452.691	207.217
302.393	196.645	200.939	457.129	351.753	452.691	207.217
302.393	196.645	201.142	457.129	351.998	452.691	207.217
302.393	196.645	201.142	457.129	351.998	452.691	207.217
302.393	196.645	201.142	457.129	351.998	452.691	207.217
302.629	196.860	201.142	457.129	352.202	452.691	207.217
302.629	196.860	201.142	457.129	352.202	452.691	207.217
302.629	196.860	201.142	457.129	352.202	452.691	207.217
302.629	196.860	201.142	457.129	352.202	452.691	207.217
302.629	196.860	201.142	457.129	352.446	452.691	207.217
302.629	196.860	201.142	457.129	352.446	452.691	207.217
302.863	197.103	201.142	457.129	352.446	452.691	207.418
302.863	197.103	201.142	457.129	352.681	452.691	207.418
302.863	197.103	201.142	457.129	352.681	452.691	207.418
302.863	197.103	201.142	457.334	352.681	452.691	207.418
302.863	197.103	201.346	457.334	352.924	452.691	207.418
302.863	197.103	201.346	457.334	352.924	452.691	207.418
302.863	197.103	201.346	457.334	352.924	452.691	207.418
302.863	197.309	201.346	457.334	353.213	452.691	207.418
302.863	197.309	201.554	457.334	353.213	452.691	207.418
303.107	197.309	201.554	457.334	353.514	452.936	207.418
303.107	197.630	201.788	457.578	353.752	452.936	207.418
303.308	197.630	201.788	457.578	353.984	452.936	207.642
303.308	197.971	202.072	457.784	354.223	452.936	207.642
303.538	197.971	202.072	457.784	354.445	453.176	207.642
303.538	198.394	202.432	458.031	354.677	453.176	207.642
303.871	198.612	202.432	458.031	354.923	453.176	207.642
304.076	198.855	202.793	458.031	355.171	453.176	207.894
304.076	199.189	203.026	458.276	355.430	453.176	207.894
304.543	199.533	203.299	458.276	355.724	453.392	207.894
304.837	199.883	203.609	458.276	356.101	453.392	207.894
305.136	200.355	203.952	458.546	356.464	453.392	208.160
305.499	200.940	204.336	458.546	356.911	453.392	208.160
305.877	201.434	204.743	458.819	357.421	453.392	208.160
306.259	201.921	205.232	458.819	357.931	453.598	208.383
306.620	202.468	205.643	459.100	358.436	453.598	208.383
306.892	202.971	206.101	459.100	358.968	453.800	208.383
307.120	203.439	206.541	459.415	359.418	453.800	208.618
307.120	203.835	206.939	459.415	359.812	453.800	208.618
307.406	204.241	207.333	459.687	360.197	454.068	208.618
307.406	204.608	207.625	459.687	360.577	454.068	208.915
307.696	204.944	207.841	459.972	361.007	454.068	208.915
307.696	205.209	207.841	459.972	361.448	454.293	208.915
308.076	205.420	208.161	460.216	361.833	454.293	209.199
308.340	205.635	208.161	460.216	362.217	454.293	209.199
308.588	205.635	208.362	460.453	362.592	454.537	209.199
308.837	205.942	208.362	460.453	362.960	454.537	209.199
309.098	205.942	208.362	460.453	363.344	454.770	209.199
309.345	206.249	208.575	460.453	363.675	454.770	209.199
309.345	206.249	208.575	460.453	363.968	454.770	209.199
309.663	206.592	208.883	460.694	364.231	454.995	209.406
309.663	206.811	208.883	460.694	364.476	454.995	209.406
310.059	206.811	209.240	461.015	364.716	454.995	209.406
310.059	207.154	209.495	461.015	364.716	455.217	209.698
310.324	207.154	209.718	461.381	365.141	455.217	209.698
310.324	207.487	209.979	461.581	365.366	455.217	209.698
310.604	207.487	210.193	461.581	365.594	455.496	209.917
310.604	207.766	210.193	461.850	365.854	455.496	209.917
310.914	207.766	210.497	461.850	366.103	455.496	209.917
310.914	208.016	210.497	461.850	366.342	455.496	209.917
311.202	208.016	210.497	462.096	366.610	455.496	209.917
311.202	208.016	210.759	462.096	366.899	455.496	209.917
311.443	208.224	210.759	462.096	367.142	455.727	209.917
311.443	208.224	210.759	462.348	367.402	455.727	210.217
311.443	208.224	210.759	462.348	367.639	455.727	210.217
311.726	208.224	210.985	462.655	367.639	455.936	210.217
311.726	208.430	210.985	462.655	367.988	455.936	210.443
311.726	208.430	210.985	462.990	367.988	455.936	210.443
312.030	208.430	211.266	462.990	368.279	455.936	210.443
312.030	208.693	211.266	463.274	368.279	455.936	210.443
312.030	208.693	211.266	463.274	368.527	455.936	210.658
312.361	208.893	211.516	463.274	368.527	455.936	210.658
312.361	208.893	211.516	463.274	368.527	455.936	210.658
312.592	209.104	211.516	463.511	368.813	455.936	210.658
312.592	209.104	211.516	463.511	368.813	455.936	210.658
312.801	209.104	211.516	463.511	368.813	455.936	210.658
312.801	209.324	211.516	463.511	369.020	456.141	210.868
312.801	209.324	211.516	463.741	369.020	456.141	210.868
313.006	209.324	211.799	463.741	369.020	456.141	210.868
313.006	209.539	211.799	463.950	369.020	456.141	210.868
313.006	209.539	212.084	463.950	369.265	456.141	210.868
313.006	209.539	212.084	464.151	369.265	456.141	210.868
313.006	209.792	212.407	464.151	369.265	456.141	210.868
313.006	209.792	212.407	464.151	369.265	456.141	210.868
313.006	209.792	212.676	464.447	369.265	456.141	210.868
313.006	209.792	212.676	464.447	369.265	456.141	211.075
313.006	210.019	212.676	464.447	369.495	456.141	211.075
313.006	210.019	212.676	464.447	369.495	456.380	211.075
313.006	210.019	212.676	464.663	369.495	456.380	211.075
313.006	210.019	212.887	464.663	369.722	456.380	211.075
313.006	210.019	212.887	464.663	369.722	456.380	211.075
313.006	210.019	212.887	464.663	369.722	456.380	211.075
313.225	210.019	212.887	464.663	369.952	456.380	211.075
313.225	210.268	213.143	464.910	369.952	456.380	211.075
313.225	210.268	213.143	464.910	369.952	456.380	211.075
313.225	210.268	213.143	464.910	370.169	456.603	211.075
313.225	210.268	213.143	465.121	370.169	456.603	211.075
313.225	210.268	213.392	465.121	370.169	456.603	211.075
313.225	210.268	213.392	465.121	370.414	456.603	211.075
313.225	210.481	213.392	465.121	370.414	456.603	211.075
313.225	210.481	213.392	465.121	370.414	456.603	211.075
313.225	210.481	213.596	465.345	370.721	456.603	211.075
313.225	210.481	213.596	465.345	370.721	456.603	211.075
313.225	210.481	213.596	465.345	370.992	456.603	211.075
313.225	210.693	213.808	465.345	370.992	456.603	211.075
313.225	210.693	213.808	465.345	371.358	456.603	211.075
313.225	210.693	213.808	465.552	371.635	456.603	211.075
313.225	210.693	213.808	465.552	371.964	456.603	211.075
313.225	210.693	214.041	465.552	372.289	456.603	211.075
313.225	210.693	214.041	465.552	372.685	456.603	211.075
313.448	210.693	214.041	465.552	373.130	456.603	211.075
313.448	210.693	214.041	465.552	373.674	456.603	211.075
313.448	210.693	214.041	465.552	374.318	456.603	211.075
313.448	210.693	214.041	465.552	375.121	456.859	211.075
313.448	210.693	214.250	465.787	375.974	456.859	211.075
313.448	210.896	214.250	465.787	377.041	456.859	211.287
313.448	210.896	214.250	465.787	378.176	456.859	211.287
313.448	210.896	214.250	465.787	379.435	456.859	211.287
313.448	211.152	214.250	465.787	380.745	456.859	211.287
313.673	211.152	214.527	465.787	382.211	456.859	211.287
313.673	211.152	214.527	465.787	383.588	457.070	211.496
313.673	211.465	214.527	466.022	385.002	457.070	211.496
313.673	211.465	214.779	466.022	386.361	457.070	211.496
313.673	211.465	214.779	466.022	387.852	457.070	211.496
313.892	211.465	214.779	466.022	389.232	457.330	211.496
313.892	211.684	214.779	466.022	390.639	457.330	211.496
314.108	211.684	214.779	466.022	391.949	457.330	211.496
314.108	211.929	214.779	466.022	393.234	457.542	211.496
314.347	211.929	214.779	466.022	394.456	457.542	211.496
314.347	212.303	214.779	466.272	395.568	457.542	211.496
314.579	212.548	215.086	466.272	396.666	457.542	211.496
314.579	212.788	215.312	466.272	397.624	457.542	211.713
314.859	213.034	215.600	466.498	398.490	457.764	211.713
314.859	213.341	215.939	466.498	399.350	457.764	211.713
315.134	213.663	216.288	466.498	400.015	457.764	211.713
315.134	214.001	216.609	466.709	400.549	457.764	211.949
315.480	214.344	216.973	466.709	400.989	457.764	211.949
315.480	214.704	217.321	466.709	401.383	457.764	211.949
315.779	214.980	217.631	466.956	401.693	457.764	211.949
315.779	215.255	217.949	466.956	401.952	457.989	211.949
316.087	215.521	218.218	467.187	402.218	457.989	211.949
316.087	215.751	218.429	467.187	402.630	457.989	211.949
316.337	215.974	218.429	467.187	403.017	457.989	211.949
316.337	215.974	218.815	467.421	403.636	457.989	211.949
316.337	216.246	218.815	467.421	404.133	457.989	211.949
316.583	216.246	219.053	467.421	404.654	457.989	211.949
316.583	216.246	219.053	467.421	405.189	457.989	211.949
316.583	216.246	219.053	467.421	405.663	457.989	212.178
316.583	216.246	219.266	467.677	406.066	457.989	212.178
316.583	216.542	219.266	467.677	406.379	457.989	212.178
316.583	216.795	219.727	467.915	406.664	458.200	212.178
316.583	217.073	219.965	467.915	406.937	458.200	212.178
316.802	217.385	220.371	468.281	407.254	458.200	212.178
316.802	217.713	220.728	468.524	407.591	458.200	212.178
317.083	218.171	221.171	468.763	407.978	458.200	212.408
317.083	218.625	221.555	469.006	408.380	458.462	212.408
317.411	219.106	221.987	469.006	408.781	458.462	212.408
317.411	219.527	222.490	469.379	409.167	458.462	212.408
317.728	219.911	222.912	469.379	409.713	458.462	212.408
317.728	220.304	223.259	469.698	410.047	458.462	212.648
317.991	220.679	223.551	469.698	410.355	458.670	212.648
317.991	220.959	223.831	469.965	410.599	458.670	212.648
317.991	220.959	224.077	469.965	410.599	458.670	212.648
318.273	221.246	224.077	470.209	410.931	458.670	212.873
318.273	221.246	224.353	470.209	410.931	458.670	212.873
318.273	221.246	224.353	470.448	411.362	458.872	212.873
318.273	221.246	224.353	470.448	411.678	458.872	212.873
318.273	221.513	224.353	470.448	412.317	458.872	212.873
318.273	221.731	224.713	470.678	412.817	458.872	212.873
318.273	221.959	224.942	470.678	413.335	458.872	213.110
318.525	222.304	225.230	470.678	413.880	459.089	213.110
318.525	222.592	225.461	470.938	414.461	459.089	213.110
318.856	222.863	225.744	470.938	415.105	459.089	213.346
318.856	223.149	226.033	471.238	415.734	459.089	213.346
319.210	223.413	226.372	471.440	416.338	459.338	213.346
319.210	223.671	226.708	471.645	416.957	459.338	213.568
319.494	223.876	226.973	471.645	417.583	459.338	213.568
319.494	223.876	227.187	472.008	418.133	459.338	213.568
319.494	224.092	227.187	472.008	418.694	459.586	213.568
319.731	224.092	227.507	472.336	419.237	460.471	213.568
319.731	224.092	227.507	472.336	419.742	460.471	213.568
319.731	224.092	227.507	472.596	420.176	460.471	213.568
319.731	224.363	227.753	472.596	420.592	460.722	213.568
319.989	224.363	227.753	472.596	420.987	460.722	213.568
319.989	224.781	227.992	472.596	421.332	460.722	213.568
320.236	225.014	227.992	472.816	421.659	460.722	213.778
320.236	225.250	228.401	472.816	421.994	460.722	213.778
320.460	225.468	228.633	472.816	422.269	460.972	213.778
320.460	225.468	228.888	473.134	422.591	460.972	213.778
320.705	225.883	229.146	473.134	422.842	460.972	213.778
320.705	225.883	229.360	473.393	423.089	461.944	213.778
320.951	226.247	229.579	473.393	423.363	461.944	213.778
320.951	226.247	229.579	473.664	423.581	461.944	214.015
320.951	226.247	229.871	473.664	423.810	461.944	214.015
320.951	226.247	229.871	473.664	424.047	461.944	214.015
320.951	226.247	229.871	473.933	424.261	461.944	214.015
320.951	226.247	229.871	473.933	424.513	461.944	214.015
320.951	226.247	230.087	473.933	424.815	461.944	214.015
321.210	226.557	230.087	473.933	425.105	461.944	214.015
321.210	226.557	230.087	473.933	425.448	461.944	214.228
321.483	226.857	230.298	474.160	425.792	461.944	214.228
321.483	226.857	230.298	474.160	426.159	461.944	214.228
