Head_X	Head_Y	Head_Z	RHand_X	RHand_Y	RHand_Z	LHand_X	LHand_Y	LHand_Z
593.663	678.474	428.678	624.435	807.898	878.739	1031.770	1249.914	2120.281
593.885	678.828	428.678	624.435	807.898	878.739	1032.017	1249.914	2120.281
593.885	679.099	428.880	624.435	807.898	878.739	1032.017	1249.914	2120.281
593.885	679.307	428.880	624.435	807.898	878.739	1032.296	1249.914	2120.281
593.885	679.307	428.880	624.668	807.898	878.739	1032.296	1249.914	2120.281
593.885	679.575	428.880	624.668	808.138	878.739	1032.581	1249.914	2120.281
593.885	679.575	428.880	624.668	808.138	878.739	1032.581	1249.914	2120.281
593.885	679.575	428.880	624.668	808.138	878.739	1032.793	1249.914	2120.281
594.096	679.846	428.880	624.668	808.138	878.739	1032.793	1250.280	2120.281
594.096	679.846	428.880	624.668	808.138	878.739	1032.793	1250.280	2120.528
594.096	680.054	428.880	624.668	808.347	878.739	1032.793	1250.644	2120.528
594.096	680.054	428.880	624.668	808.347	878.739	1032.793	1250.644	2120.841
594.096	680.298	428.880	624.668	808.347	878.739	1033.047	1250.997	2120.841
594.096	680.298	429.084	624.668	808.347	878.739	1033.047	1250.997	2121.232
594.096	680.647	429.084	624.668	808.347	878.739	1033.047	1251.317	2121.499
594.096	680.647	429.084	624.668	808.347	878.739	1033.047	1251.574	2121.724
594.096	681.022	429.084	624.668	808.347	878.739	1033.047	1251.574	2122.030
594.352	681.242	429.084	624.668	808.347	878.739	1033.047	1251.574	2122.393
594.352	681.501	429.084	624.668	808.347	878.739	1033.047	1251.574	2122.733
594.352	681.790	429.084	624.977	808.347	878.739	1033.362	1251.574	2123.128
594.640	682.108	429.084	625.224	808.576	879.043	1033.362	1251.791	2123.439
594.640	682.439	429.084	625.517	808.576	879.263	1033.816	1252.060	2123.812
594.880	682.758	429.084	625.920	808.576	879.574	1034.288	1252.537	2124.228
594.880	683.109	429.084	626.654	808.848	880.031	1035.033	1253.206	2124.600
595.172	683.440	429.301	627.685	808.848	880.755	1036.133	1253.793	2124.600
595.172	683.762	429.301	628.960	809.772	881.804	1037.853	1255.013	2124.600
595.475	684.090	429.301	630.544	810.351	883.205	1040.310	1256.507	2125.279
595.475	684.399	429.542	632.475	811.101	884.736	1042.694	1259.138	2125.554
595.475	684.706	429.542	634.719	811.873	886.776	1045.999	1261.594	2126.761
595.731	684.965	429.542	637.176	812.614	889.185	1049.644	1264.744	2127.898
595.731	685.224	429.542	639.592	813.663	891.534	1052.969	1268.075	2128.390
595.731	685.471	429.542	641.980	814.890	893.771	1055.717	1270.836	2128.390
595.731	685.702	429.743	643.975	815.784	895.974	1058.550	1274.816	2129.561
595.731	685.974	429.743	646.091	816.804	898.247	1061.216	1278.847	2131.321
595.976	686.259	429.743	648.471	817.820	900.914	1063.605	1282.958	2133.676
595.976	686.528	429.743	650.931	819.020	903.760	1065.891	1286.838	2136.175
596.430	686.823	430.006	653.535	820.177	906.941	1067.876	1290.629	2138.758
596.704	687.095	430.006	656.076	821.187	910.159	1069.805	1293.774	2141.285
596.968	687.389	430.394	658.503	821.967	913.460	1072.074	1296.016	2144.033
597.270	687.686	430.710	661.116	822.253	916.934	1074.520	1297.390	2146.493
597.575	687.990	431.028	662.980	822.253	920.492	1077.026	1297.638	2148.817
597.575	688.408	431.590	664.634	822.697	924.048	1079.629	1298.642	2151.073
598.038	688.661	431.924	665.954	823.460	927.826	1082.498	1300.501	2153.396
598.467	688.886	432.215	666.982	824.666	931.609	1085.284	1303.530	2155.292
598.920	688.886	432.515	667.568	826.368	935.370	1088.088	1307.236	2156.904
599.340	689.182	432.794	667.859	828.644	939.050	1091.310	1311.879	2158.575
599.741	689.182	433.033	667.859	831.340	942.586	1094.719	1317.326	2160.022
600.180	689.182	433.033	668.255	835.209	945.988	1098.089	1323.435	2161.343
600.661	689.182	433.434	669.066	838.793	948.780	1101.375	1329.949	2162.636
601.095	689.452	433.434	670.158	842.831	951.699	1104.527	1336.850	2163.889
601.531	689.660	433.705	672.299	846.658	953.720	1107.547	1344.311	2165.577
601.944	689.886	433.705	674.259	848.134	953.720	1109.954	1351.244	2166.555
602.381	690.198	433.705	676.219	853.070	955.970	1111.954	1358.475	2167.905
602.816	690.610	433.705	679.247	857.741	957.039	1113.700	1365.677	2169.528
603.236	690.992	433.959	680.758	861.463	957.516	1114.879	1372.632	2171.041
603.654	691.297	433.959	682.335	864.775	957.516	1115.781	1379.055	2172.577
604.065	691.669	434.213	683.719	869.213	957.753	1116.255	1384.795	2173.763
604.499	692.029	434.213	684.580	873.569	958.266	1116.706	1390.356	2175.146
604.922	692.334	434.596	685.757	875.131	959.519	1116.970	1395.282	2176.411
605.293	692.648	434.596	686.879	877.639	960.439	1116.970	1399.891	2177.713
605.651	692.988	434.987	688.044	880.973	961.316	1117.268	1403.885	2178.968
605.975	693.297	435.234	688.976	883.547	962.309	1117.268	1407.229	2180.075
606.345	693.564	435.490	690.035	885.344	963.823	1117.268	1410.093	2181.132
606.689	693.779	435.713	690.789	886.737	965.297	1117.573	1412.389	2182.062
606.969	693.779	435.713	691.530	888.016	966.640	1117.806	1414.180	2182.788
607.203	694.123	436.071	691.893	888.937	967.818	1118.103	1415.463	2183.534
607.435	694.123	436.071	692.096	889.630	968.975	1118.401	1416.286	2184.137
607.435	694.356	436.315	692.096	890.204	970.193	1118.723	1416.811	2184.646
607.766	694.356	436.315	692.096	890.664	971.302	1118.994	1417.117	2185.147
607.766	694.356	436.315	692.307	890.987	972.338	1118.994	1417.117	2185.647
608.026	694.605	436.315	692.623	890.987	973.333	1119.288	1417.117	2186.172
608.026	694.605	436.540	692.979	891.195	974.128	1119.288	1417.690	2186.699
608.026	694.605	436.540	693.444	891.195	974.831	1119.288	1418.308	2187.214
608.286	694.605	436.540	694.015	891.729	975.448	1119.288	1419.169	2187.721
608.286	694.820	436.540	694.684	892.283	975.830	1119.288	1420.214	2188.238
608.286	694.820	436.540	695.427	892.979	976.171	1119.288	1421.557	2188.695
608.286	694.820	436.540	696.230	893.910	976.416	1119.553	1423.195	2189.107
608.286	694.820	436.540	697.088	895.014	976.416	1119.553	1425.002	2189.545
608.286	694.820	436.540	697.840	896.530	976.919	1119.774	1427.023	2190.043
608.286	695.046	436.540	698.811	897.811	976.919	1119.774	1429.292	2190.437
608.286	695.046	436.540	699.843	899.427	976.919	1119.999	1431.736	2190.947
608.286	695.046	436.540	700.830	901.020	976.919	1120.291	1434.161	2191.526
608.538	695.046	436.540	701.928	902.979	977.274	1120.804	1436.906	2192.254
608.538	695.046	436.540	703.070	904.852	977.274	1121.337	1439.788	2192.967
608.538	695.046	436.765	704.324	907.072	977.274	1121.972	1442.836	2193.671
608.850	695.046	436.765	705.507	909.164	977.274	1122.758	1445.961	2194.500
608.850	695.046	436.765	706.573	911.133	977.274	1123.584	1449.210	2195.374
609.076	695.339	436.765	707.472	913.108	977.274	1124.468	1452.949	2196.441
609.076	695.339	436.973	707.970	914.850	977.274	1125.394	1456.244	2197.797
609.327	695.561	436.973	707.970	916.405	977.839	1126.537	1459.418	2199.431
609.327	695.561	436.973	707.970	917.880	977.839	1127.853	1462.355	2201.346
609.663	695.860	436.973	708.274	919.667	978.706	1128.963	1465.287	2203.597
609.895	695.860	437.252	709.193	922.106	980.005	1129.998	1467.518	2206.350
610.096	696.269	437.252	709.193	925.532	981.833	1131.131	1469.909	2208.826
610.374	696.523	437.453	709.971	927.181	982.923	1132.309	1472.114	2211.550
610.660	696.773	437.453	710.393	928.319	983.646	1133.464	1474.231	2213.993
610.899	697.015	437.695	710.956	929.804	985.719	1134.566	1476.201	2216.340
611.176	697.264	437.695	711.451	931.520	988.837	1135.593	1477.991	2218.480
611.414	697.264	437.996	711.451	932.435	991.627	1136.552	1479.497	2220.635
611.689	697.586	437.996	711.451	932.942	994.403	1137.419	1480.783	2222.615
611.946	697.586	438.288	711.451	933.246	997.290	1137.943	1481.677	2224.561
612.193	697.834	438.288	711.451	933.764	1000.323	1138.472	1482.396	2226.337
612.418	697.834	438.288	711.974	934.463	1003.446	1139.033	1482.976	2227.960
612.418	698.140	438.504	712.584	935.133	1006.428	1139.376	1483.266	2229.396
612.770	698.140	438.504	713.208	935.700	1009.457	1139.602	1483.266	2230.832
612.770	698.498	438.504	713.913	936.310	1012.309	1139.602	1483.266	2232.093
612.978	698.726	438.504	714.682	936.765	1014.988	1140.046	1483.514	2233.223
612.978	698.944	438.504	715.394	937.305	1017.470	1140.251	1483.966	2234.278
612.978	699.196	438.504	716.378	937.524	1019.547	1140.553	1484.387	2235.292
612.978	699.482	438.504	717.360	937.888	1021.535	1140.862	1484.983	2236.289
612.978	699.858	438.504	718.516	938.233	1023.272	1141.184	1485.684	2237.182
612.978	700.218	438.715	719.698	938.482	1024.692	1141.485	1486.385	2238.183
612.978	700.535	438.715	720.812	938.688	1026.095	1141.790	1487.127	2239.186
612.978	700.835	438.715	721.965	938.688	1027.520	1142.065	1487.890	2240.137
612.978	701.098	439.010	722.811	938.975	1028.549	1142.330	1488.672	2240.984
612.978	701.365	439.010	723.623	939.299	1029.511	1142.563	1489.296	2241.897
613.196	701.582	439.010	724.460	939.755	1030.486	1142.778	1489.902	2242.738
613.196	701.788	439.252	725.252	940.211	1031.030	1143.060	1490.452	2243.428
613.196	701.788	439.252	726.226	940.718	1031.547	1143.348	1491.102	2244.083
613.196	702.118	439.252	727.086	941.241	1032.010	1143.758	1491.662	2244.484
613.196	702.118	439.252	728.076	941.942	1032.936	1144.134	1492.114	2244.714
613.196	702.353	439.252	728.884	942.341	1033.469	1144.527	1492.445	2244.714
613.469	702.353	439.252	729.472	942.562	1033.954	1144.935	1492.718	2244.714
613.469	702.353	439.252	730.099	942.803	1034.464	1145.378	1492.718	2244.714
613.800	702.353	439.252	730.662	943.208	1035.100	1145.741	1493.024	2244.714
613.800	702.353	439.252	731.253	943.208	1035.549	1146.055	1493.024	2244.714
614.206	702.353	439.534	731.889	943.208	1035.978	1146.281	1493.024	2245.094
614.427	702.353	439.534	732.683	943.208	1036.375	1146.281	1493.024	2245.305
614.643	702.353	439.758	733.372	943.425	1036.625	1146.609	1493.024	2245.305
614.858	702.353	439.758	733.959	943.425	1036.875	1146.609	1493.393	2245.305
615.059	702.353	439.991	734.528	943.425	1037.107	1146.937	1494.056	2245.788
615.059	702.353	439.991	735.007	944.082	1037.345	1146.937	1494.405	2245.788
615.424	702.353	440.259	735.330	944.082	1037.345	1146.937	1494.728	2246.056
615.424	702.353	440.259	735.560	944.360	1037.568	1146.937	1495.065	2246.377
615.692	702.353	440.492	735.560	944.572	1037.568	1146.937	1495.466	2246.890
615.692	702.353	440.492	735.778	944.824	1037.890	1146.937	1495.868	2247.623
615.926	702.353	440.492	735.778	944.824	1037.890	1147.195	1496.220	2248.592
615.926	702.353	440.724	735.778	945.163	1038.157	1147.458	1496.479	2249.868
615.926	702.353	440.724	735.778	945.163	1038.157	1147.724	1496.703	2251.534
616.147	702.353	440.724	735.778	945.446	1038.157	1148.083	1497.010	2253.735
616.147	702.569	440.724	735.778	945.446	1038.157	1148.464	1497.010	2256.166
616.147	702.569	440.724	735.778	945.446	1038.157	1148.887	1497.217	2259.044
616.147	702.569	440.724	735.978	945.446	1038.375	1149.266	1497.548	2262.132
616.147	702.857	440.724	735.978	945.446	1038.375	1149.715	1497.949	2265.724
616.147	702.857	440.724	736.354	945.731	1038.375	1150.204	1498.597	2269.478
616.389	702.857	440.724	736.564	945.731	1038.577	1150.628	1499.399	2273.519
616.389	702.857	440.724	736.564	945.952	1038.577	1151.067	1500.253	2277.550
616.640	702.857	440.954	736.875	945.952	1038.807	1151.394	1500.641	2281.403
616.842	703.061	440.954	736.875	945.952	1038.807	1151.660	1501.602	2285.449
616.842	703.061	441.347	736.875	945.952	1039.076	1151.943	1502.475	2289.638
617.172	703.061	441.582	736.875	945.952	1039.076	1152.196	1503.498	2293.750
617.172	703.061	441.831	736.875	945.952	1039.076	1152.452	1504.571	2297.892
617.501	703.061	442.081	736.875	945.952	1039.318	1152.452	1505.682	2301.956
617.501	703.320	442.313	736.875	946.299	1039.545	1152.452	1506.686	2305.975
617.770	703.320	442.541	736.875	946.299	1039.545	1152.452	1507.739	2309.869
617.770	703.320	442.541	736.875	946.299	1039.545	1152.754	1508.546	2313.740
617.770	703.569	442.903	737.248	947.519	1040.351	1153.088	1509.605	2317.371
617.770	703.569	442.903	737.464	947.980	1040.667	1153.363	1510.480	2320.989
617.770	703.569	442.903	737.464	948.415	1041.010	1153.645	1511.305	2324.723
617.770	703.830	442.903	737.464	948.415	1041.010	1154.004	1512.146	2328.457
618.001	703.830	442.903	737.879	948.415	1041.253	1154.274	1512.965	2332.036
618.261	704.049	442.903	738.088	948.857	1041.677	1154.274	1513.728	2335.381
618.609	704.049	443.222	738.088	948.857	1041.677	1154.274	1514.491	2338.022
619.010	704.049	443.551	738.457	949.167	1041.677	1154.963	1515.170	2340.159
619.470	704.049	443.946	738.457	949.500	1041.677	1155.755	1515.703	2341.637
619.892	704.049	444.370	738.457	949.500	1041.677	1156.793	1516.246	2342.560
620.289	704.049	444.798	738.457	949.763	1041.677	1157.873	1516.591	2342.979
620.700	704.049	445.261	738.457	949.763	1041.677	1158.980	1516.910	2342.979
621.128	704.049	445.691	738.720	950.063	1041.677	1159.993	1516.910	2343.213
621.511	704.049	446.058	738.720	950.063	1041.677	1160.804	1517.139	2343.710
621.876	704.049	446.361	738.720	950.297	1041.677	1161.476	1517.139	2344.307
622.209	704.049	446.620	738.720	950.297	1041.677	1162.038	1517.139	2344.907
622.209	704.049	447.001	738.964	950.297	1041.888	1162.399	1517.520	2345.419
622.440	704.049	447.001	738.964	950.526	1041.888	1162.663	1517.836	2345.815
622.440	704.049	447.001	738.964	950.526	1041.888	1162.663	1518.209	2346.018
622.691	704.049	447.001	738.964	950.526	1041.888	1162.912	1518.672	2346.018
622.691	704.049	447.001	738.964	950.526	1042.161	1162.912	1519.182	2346.018
622.691	704.049	447.001	738.964	950.526	1042.161	1162.912	1519.830	2346.245
622.691	704.361	447.001	738.964	950.526	1042.161	1162.912	1520.477	2346.613
622.691	704.361	447.001	738.964	950.526	1042.416	1162.912	1521.017	2347.029
622.691	704.738	447.608	738.964	950.526	1042.416	1162.912	1521.500	2347.517
622.965	704.738	447.888	738.964	950.526	1042.416	1162.912	1522.027	2348.099
623.251	705.061	448.255	739.170	950.809	1042.416	1163.505	1522.407	2348.529
623.611	705.061	448.634	739.170	951.076	1042.416	1163.946	1522.697	2348.905
623.984	705.436	449.005	739.170	951.076	1042.416	1164.331	1522.922	2348.905
624.455	705.436	449.371	739.170	951.509	1042.416	1164.677	1522.922	2348.905
624.844	705.729	449.716	739.170	951.509	1042.621	1164.965	1523.148	2349.172
625.278	705.729	450.034	739.170	951.765	1042.621	1164.965	1523.148	2349.499
625.278	706.047	450.550	739.170	951.765	1042.621	1165.201	1523.438	2349.910
625.758	706.047	450.816	739.170	951.765	1042.862	1165.201	1523.438	2350.278
626.249	706.335	451.140	739.170	951.765	1042.862	1165.201	1523.829	2350.607
626.755	706.741	451.388	739.170	951.765	1042.862	1165.475	1524.078	2350.607
627.247	707.406	451.388	739.170	951.989	1042.862	1165.475	1524.415	2350.828
628.061	708.502	451.388	739.170	951.989	1042.862	1165.475	1524.772	2350.828
628.594	709.590	451.388	739.170	951.989	1042.862	1165.475	1525.217	2351.085
629.023	710.833	451.388	739.170	951.989	1042.862	1165.475	1525.746	2351.295
629.444	712.314	451.388	739.170	951.989	1042.862	1165.475	1526.345	2351.548
629.905	713.808	451.388	739.170	951.989	1043.101	1165.475	1526.946	2351.801
630.316	715.490	451.855	739.170	951.989	1043.101	1165.737	1527.538	2351.801
630.600	717.071	452.186	739.170	951.989	1043.101	1165.938	1528.051	2352.033
630.898	718.683	452.618	739.170	951.989	1043.101	1166.289	1528.633	2352.033
630.898	720.162	453.062	739.170	951.989	1043.101	1166.778	1529.148	2352.033
631.297	721.568	453.363	739.170	951.989	1043.101	1167.380	1529.523	2352.033
631.501	722.737	453.727	739.170	951.989	1043.101	1167.983	1529.756	2352.033
631.501	723.797	454.051	739.170	952.242	1043.101	1168.632	1529.756	2352.308
631.768	724.596	454.051	739.170	952.242	1043.101	1169.211	1530.088	2352.308
631.768	725.253	454.312	739.170	952.242	1043.301	1169.747	1530.088	2352.754
631.986	725.740	454.312	739.170	952.242	1043.301	1170.122	1530.088	2353.067
631.986	726.103	454.312	739.170	952.242	1043.301	1170.453	1530.088	2353.405
631.986	726.307	454.312	739.170	952.455	1043.301	1170.721	1530.088	2353.748
632.232	726.307	454.532	739.508	952.674	1043.301	1170.721	1530.088	2354.019
632.232	726.307	454.735	739.757	952.981	1043.301	1171.005	1530.088	2354.019
632.232	726.307	454.961	740.062	953.325	1043.301	1171.005	1530.088	2354.259
632.462	726.509	455.198	740.329	953.698	1043.525	1171.005	1530.088	2354.259
632.462	726.791	455.408	740.329	953.991	1043.525	1171.005	1530.088	2354.259
632.462	727.112	455.408	740.583	954.347	1043.525	1171.005	1530.088	2354.259
632.462	727.495	455.746	740.583	954.810	1043.789	1171.005	1530.365	2354.259
632.462	727.880	455.746	740.937	955.443	1043.789	1171.005	1530.365	2354.259
632.462	728.294	455.977	741.287	956.219	1043.789	1171.005	1530.365	2354.259
632.462	728.780	455.977	741.578	957.102	1043.789	1171.005	1530.614	2354.259
632.462	729.271	455.977	741.952	958.240	1043.789	1171.005	1530.614	2354.259
632.758	729.690	455.977	742.450	959.332	1044.133	1171.005	1530.614	2354.259
632.758	730.064	455.977	743.115	960.441	1044.531	1171.005	1530.614	2354.259
633.058	730.394	456.182	743.837	961.584	1044.841	1171.233	1530.614	2354.259
633.058	730.618	456.182	744.691	962.450	1045.144	1171.233	1530.821	2354.259
633.277	730.618	456.387	745.567	963.490	1045.542	1171.233	1530.821	2354.259
633.277	730.618	456.387	746.474	964.286	1045.864	1171.492	1531.098	2354.259
633.517	730.618	456.387	747.429	965.102	1046.103	1171.492	1531.098	2354.259
633.517	730.618	456.678	748.266	965.899	1046.103	1171.492	1531.348	2354.259
633.517	730.850	456.678	749.335	966.351	1046.306	1171.811	1531.348	2354.489
633.776	731.108	456.956	750.252	966.709	1046.306	1171.811	1531.622	2354.489
633.776	731.401	456.956	751.032	966.709	1046.650	1171.811	1531.622	2354.489
633.776	731.704	457.237	751.751	966.709	1047.053	1171.811	1531.852	2354.733
633.992	731.978	457.237	752.217	966.993	1047.558	1171.811	1531.852	2354.733
633.992	732.238	457.448	752.217	967.357	1048.108	1172.184	1532.066	2354.733
633.992	732.476	457.448	752.217	967.918	1048.653	1172.445	1532.066	2354.733
633.992	732.676	457.448	752.217	968.546	1049.237	1172.666	1532.417	2355.030
634.290	732.676	457.750	752.616	969.137	1049.725	1172.873	1532.417	2355.030
