P4_shoulder_lP4_whole_dist_traveled	P4_hand_rP4_whole_dist_traveled	P4_hand_lP4_whole_dist_traveled	P4_shoulder_rP4_whole_dist_traveled	P4_headP4_whole_dist_traveled	P4_elbow_rP4_whole_dist_traveled	P4_elbow_lP4_whole_dist_traveled
1254.932	1555.580	2457.594	1263.862	2939.195	732.198	832.472
1255.285	1555.580	2457.846	1264.445	2941.074	732.198	832.472
1255.599	1555.580	2457.846	1265.076	2942.778	732.484	832.824
1255.927	1555.813	2458.054	1265.697	2944.716	732.484	832.824
1256.250	1555.813	2458.054	1266.324	2946.480	732.738	833.185
1256.626	1555.813	2458.338	1266.807	2948.261	732.738	833.425
1256.929	1555.813	2458.338	1267.333	2950.076	732.738	833.655
1257.272	1556.046	2458.704	1267.802	2951.948	732.992	833.907
1257.616	1556.046	2458.704	1268.216	2953.842	732.992	834.138
1257.973	1556.046	2459.019	1268.585	2955.733	732.992	834.359
1258.386	1556.046	2459.019	1268.900	2957.570	733.272	834.586
1258.813	1556.046	2459.019	1269.158	2959.429	733.272	834.825
1259.228	1556.046	2459.255	1269.420	2961.264	733.272	835.037
1259.649	1556.046	2459.255	1269.683	2963.065	733.501	835.037
1260.126	1556.317	2459.255	1269.971	2964.804	733.501	835.421
1260.580	1556.317	2459.255	1270.246	2966.523	733.501	835.421
1261.039	1556.526	2459.255	1270.489	2968.088	733.501	835.754
1261.558	1556.526	2459.255	1270.749	2969.490	733.501	835.754
1262.052	1556.845	2459.501	1271.023	2970.748	733.501	836.030
1262.585	1556.845	2459.501	1271.330	2971.905	733.501	836.030
1263.131	1557.159	2459.779	1271.669	2973.006	733.501	836.316
1263.686	1557.159	2459.779	1272.032	2973.863	733.501	836.316
1264.148	1557.428	2460.190	1272.384	2974.635	733.501	836.600
1264.531	1557.428	2460.432	1272.785	2975.445	733.501	836.600
1264.954	1557.662	2460.652	1273.100	2976.165	733.501	836.933
1265.320	1557.662	2460.891	1273.456	2976.667	733.501	836.933
1265.647	1557.905	2461.132	1273.728	2977.060	733.501	837.297
1265.990	1557.905	2461.404	1273.991	2977.397	733.501	837.297
1266.290	1558.258	2461.733	1274.287	2977.638	733.729	837.656
1266.597	1558.505	2462.055	1274.583	2977.890	733.729	837.656
1266.883	1558.712	2462.391	1274.896	2978.109	733.729	837.985
1267.122	1558.712	2462.712	1275.192	2978.336	733.729	837.985
1267.122	1558.988	2463.059	1275.513	2978.591	733.729	838.316
1267.501	1558.988	2463.375	1275.768	2978.898	733.729	838.316
1267.501	1558.988	2463.727	1275.768	2979.205	733.729	838.624
1267.878	1559.194	2464.096	1276.127	2979.554	733.729	838.624
1268.097	1559.194	2464.512	1276.127	2979.946	733.729	838.945
1268.371	1559.194	2464.999	1276.434	2980.389	733.944	839.170
1268.602	1559.194	2465.718	1276.434	2980.810	733.944	839.500
1268.823	1559.504	2466.675	1276.656	2981.246	734.258	839.839
1268.823	1559.755	2467.712	1276.656	2981.639	734.258	840.247
1269.123	1560.111	2468.971	1276.656	2982.047	734.651	840.673
1269.123	1560.482	2470.905	1276.886	2982.479	734.651	841.104
1269.379	1560.852	2472.583	1276.886	2982.930	734.990	841.574
1269.379	1561.157	2474.985	1276.886	2983.402	734.990	842.085
1269.765	1561.471	2477.365	1277.119	2983.757	734.990	842.696
1269.765	1561.801	2480.044	1277.119	2984.102	734.990	843.342
1270.138	1562.113	2482.740	1277.338	2984.381	734.990	844.089
1270.138	1562.452	2485.697	1277.338	2984.614	735.214	844.827
1270.450	1562.817	2488.706	1277.338	2984.614	735.214	845.554
1270.450	1563.401	2491.946	1277.589	2984.932	735.548	846.317
1270.667	1564.107	2495.692	1277.589	2984.932	735.769	847.523
1270.667	1565.506	2499.287	1277.835	2985.191	735.973	848.167
1270.667	1566.863	2503.002	1277.835	2985.191	736.447	848.782
1270.916	1568.547	2506.629	1278.175	2985.553	736.888	849.351
1270.916	1570.269	2510.304	1278.391	2985.763	737.377	849.827
1270.916	1572.153	2513.913	1278.591	2986.007	737.900	850.275
1271.244	1574.040	2517.359	1278.591	2986.279	738.458	850.669
1271.244	1575.958	2520.458	1278.869	2986.615	738.906	851.034
1271.244	1577.947	2523.258	1278.869	2986.961	739.391	851.348
1271.534	1579.850	2525.586	1279.174	2987.383	739.852	851.724
1271.534	1581.707	2527.448	1279.174	2987.807	740.273	852.027
1271.854	1583.329	2528.689	1279.535	2988.234	740.712	852.370
1272.089	1584.755	2529.219	1279.535	2988.751	741.119	852.727
1272.348	1585.791	2529.219	1279.926	2989.271	741.506	853.080
1272.628	1586.371	2529.974	1280.135	2989.858	741.906	853.453
1272.939	1586.660	2531.403	1280.337	2990.460	742.234	853.753
1273.290	1586.660	2533.258	1280.337	2991.052	742.605	854.026
1273.668	1587.264	2535.832	1280.706	2991.692	743.050	854.262
1274.042	1588.036	2538.723	1280.915	2992.432	743.456	854.476
1274.445	1589.121	2541.869	1281.121	2993.187	743.787	854.713
1274.927	1590.425	2545.077	1281.121	2993.973	744.075	854.713
1275.482	1591.962	2548.200	1281.514	2994.842	744.373	855.156
1276.034	1593.642	2550.931	1281.814	2995.774	744.735	855.455
1276.500	1595.326	2553.217	1282.115	2997.034	745.130	855.828
1276.883	1597.075	2554.900	1282.373	2998.049	745.568	856.211
1277.249	1598.605	2556.194	1282.610	2999.162	746.000	856.539
1277.544	1599.840	2556.852	1282.825	3000.492	746.391	856.811
1277.544	1600.559	2557.455	1283.080	3001.777	746.702	857.063
1277.869	1600.923	2558.675	1283.429	3003.153	747.008	857.299
1277.869	1601.305	2560.583	1283.856	3004.779	747.281	857.299
1278.088	1601.833	2563.052	1284.187	3006.252	747.655	857.563
1278.088	1603.065	2566.042	1284.460	3007.869	748.068	857.816
1278.334	1604.524	2569.726	1284.722	3009.455	748.456	858.217
1278.334	1606.367	2573.788	1284.984	3011.064	748.862	858.661
1278.689	1608.450	2578.218	1285.251	3012.657	749.258	859.151
1278.934	1610.783	2582.913	1285.494	3014.275	749.800	859.696
1279.236	1613.422	2587.664	1285.756	3015.815	750.377	860.270
1279.515	1616.129	2592.539	1286.004	3017.430	750.894	860.918
1279.824	1618.979	2597.288	1286.232	3018.912	751.377	861.479
1280.110	1622.000	2602.003	1286.438	3020.468	751.873	861.991
1280.368	1625.098	2606.525	1286.438	3022.022	752.460	862.467
1280.579	1628.162	2610.016	1286.749	3023.534	753.013	862.863
1280.579	1631.144	2613.783	1286.749	3025.054	753.431	863.167
1280.886	1633.993	2617.164	1287.030	3026.581	753.889	863.423
1280.886	1636.687	2620.265	1287.030	3027.988	754.413	863.659
1281.101	1639.175	2622.907	1287.317	3029.415	754.896	863.899
1281.101	1641.505	2625.043	1287.317	3030.738	755.332	864.107
1281.336	1643.557	2626.760	1287.692	3032.036	755.825	864.107
1281.336	1645.338	2627.944	1287.922	3033.171	756.273	864.408
1281.602	1646.946	2628.725	1288.141	3034.373	756.716	864.408
1281.602	1648.375	2629.020	1288.421	3035.475	757.605	864.609
1281.966	1649.723	2629.372	1288.714	3036.663	758.096	864.609
1282.206	1650.783	2630.221	1289.026	3037.671	758.509	864.609
1282.462	1651.739	2631.344	1289.347	3038.606	758.880	864.609
1282.720	1652.750	2632.991	1289.697	3039.697	759.202	864.609
1283.042	1653.424	2634.812	1290.012	3040.541	759.666	864.609
1283.323	1654.413	2636.989	1290.337	3041.323	760.003	864.929
1283.604	1655.529	2639.288	1290.626	3042.114	760.280	864.929
1283.866	1656.792	2641.762	1290.911	3042.888	760.574	865.297
1284.119	1658.188	2644.327	1291.223	3043.597	760.964	865.603
1284.356	1659.419	2647.218	1291.563	3044.196	761.322	865.972
1284.562	1660.917	2650.025	1291.961	3044.832	761.657	866.406
1284.773	1662.643	2653.062	1292.364	3045.480	762.033	866.943
1284.983	1664.288	2656.063	1292.711	3046.111	762.398	867.553
1285.253	1666.104	2659.347	1293.060	3046.688	762.815	868.160
1285.496	1667.914	2661.961	1293.355	3047.306	763.223	868.718
1285.742	1669.846	2665.185	1293.684	3047.953	763.677	869.258
1286.053	1671.833	2668.216	1294.050	3048.745	764.141	869.717
1286.343	1674.009	2671.083	1294.423	3049.348	764.703	870.131
1286.722	1676.364	2673.709	1294.832	3049.913	765.227	870.431
1287.050	1678.702	2676.002	1295.214	3050.425	765.706	870.729
1287.355	1681.025	2678.318	1295.554	3050.948	766.195	871.031
1287.577	1683.311	2680.230	1295.884	3051.531	766.637	871.323
1287.577	1685.436	2681.864	1296.213	3051.998	767.000	871.605
1287.809	1687.478	2683.437	1296.483	3052.593	767.326	871.861
1288.179	1689.497	2684.827	1296.722	3053.107	767.598	872.136
1288.179	1691.365	2686.084	1296.943	3053.581	767.934	872.413
1288.517	1693.250	2687.393	1297.151	3054.063	768.277	872.725
1288.793	1695.002	2688.812	1297.360	3054.537	768.743	873.063
1289.079	1696.880	2690.171	1297.597	3054.994	769.222	873.451
1289.392	1698.670	2691.725	1297.597	3055.463	769.686	873.767
1289.683	1700.487	2693.393	1297.945	3055.917	770.149	874.080
1290.001	1702.292	2694.973	1298.155	3056.329	770.609	874.365
1290.274	1703.998	2696.615	1298.393	3056.767	771.052	874.650
1290.274	1705.875	2698.183	1298.642	3057.212	771.501	874.943
1290.611	1707.533	2699.733	1298.858	3057.621	771.897	875.273
1290.611	1709.300	2701.301	1299.122	3058.141	772.286	875.577
1290.847	1710.569	2702.932	1299.359	3058.567	772.624	875.899
1290.847	1711.945	2704.497	1299.572	3059.009	773.093	876.230
1291.049	1713.072	2706.108	1299.572	3059.460	773.379	876.566
1291.049	1714.138	2707.833	1299.867	3059.952	773.710	876.963
1291.301	1715.135	2709.620	1299.867	3060.470	774.037	877.416
1291.301	1716.005	2711.272	1300.103	3061.019	774.417	877.883
1291.660	1716.824	2713.226	1300.103	3061.495	774.763	878.422
1291.660	1717.781	2714.951	1300.103	3062.024	775.032	878.987
1292.022	1718.583	2716.664	1300.374	3062.644	775.255	879.530
1292.022	1719.203	2718.523	1300.374	3063.320	775.460	880.075
1292.292	1719.773	2720.165	1300.597	3064.023	775.460	880.684
1292.292	1720.197	2721.868	1300.597	3064.697	775.763	881.258
1292.523	1720.560	2723.615	1300.850	3065.346	775.763	882.321
1292.523	1720.899	2725.111	1300.850	3066.089	776.043	882.982
1292.743	1721.211	2726.525	1301.126	3066.779	776.043	883.609
1292.743	1721.563	2727.739	1301.350	3067.504	776.378	884.140
1293.042	1721.996	2728.729	1301.633	3068.275	776.595	884.543
1293.264	1722.422	2729.743	1301.904	3069.054	776.810	884.876
1293.510	1722.766	2730.911	1302.219	3069.729	776.810	885.088
1293.755	1723.111	2731.935	1302.545	3070.359	777.146	885.088
1294.042	1723.478	2732.889	1302.883	3071.096	777.146	885.359
1294.321	1723.745	2733.776	1303.239	3071.812	777.146	885.359
1294.596	1723.990	2734.407	1303.548	3072.480	777.425	885.359
1294.880	1724.249	2734.912	1303.862	3073.141	777.425	885.359
1295.175	1724.493	2735.565	1304.156	3073.856	777.645	885.359
1295.449	1724.493	2736.073	1304.473	3074.447	777.645	885.570
1295.770	1724.843	2736.455	1304.773	3075.013	777.919	885.570
1296.131	1724.843	2736.751	1305.110	3075.639	777.919	885.570
1296.534	1725.156	2737.002	1305.425	3076.319	778.296	885.570
1296.975	1725.156	2737.211	1305.789	3076.945	778.497	885.570
1297.410	1725.156	2737.435	1306.217	3077.525	778.708	885.570
1297.854	1725.374	2737.699	1306.683	3078.138	778.708	885.570
1298.308	1725.374	2737.964	1307.143	3078.784	779.092	885.570
1298.765	1725.697	2737.964	1307.585	3079.440	779.335	885.570
1299.178	1725.697	2738.269	1308.065	3080.124	779.573	885.570
1299.597	1726.030	2738.269	1308.584	3080.821	779.816	885.815
1300.079	1726.030	2738.269	1309.143	3081.502	780.035	885.815
1300.542	1726.294	2738.269	1309.743	3082.178	780.275	885.815
1301.016	1726.294	2738.573	1310.311	3082.866	780.275	885.815
1301.474	1726.557	2738.775	1310.776	3083.523	780.645	886.044
1301.861	1726.557	2739.045	1311.308	3084.198	780.845	886.044
1302.250	1726.557	2739.344	1311.800	3084.901	781.048	886.044
1302.645	1726.557	2739.572	1312.287	3085.592	781.265	886.310
1303.066	1726.557	2739.811	1312.767	3086.275	781.516	886.310
1303.539	1726.557	2740.084	1313.227	3087.007	781.516	886.310
1303.980	1726.557	2740.084	1313.723	3087.773	781.868	886.581
1304.417	1726.557	2740.435	1314.210	3088.499	781.868	886.581
1304.915	1726.783	2740.435	1314.721	3089.269	782.207	886.581
1305.430	1726.783	2740.741	1315.304	3090.080	782.207	886.823
1305.841	1726.783	2740.741	1315.816	3090.844	782.493	886.823
1306.248	1727.067	2740.741	1316.360	3091.602	782.493	886.823
1306.641	1727.067	2741.036	1316.965	3092.398	782.748	887.074
1307.053	1727.271	2741.036	1317.495	3093.118	782.748	887.074
1307.541	1727.271	2741.271	1318.002	3093.882	783.029	887.074
1307.982	1727.492	2741.271	1318.498	3094.696	783.029	887.351
1308.468	1727.492	2741.271	1318.973	3095.463	783.311	887.351
1308.933	1727.756	2741.499	1319.439	3096.250	783.311	887.600
1309.394	1727.756	2741.499	1319.905	3097.034	783.619	887.600
1309.822	1727.976	2741.499	1320.368	3097.810	783.619	887.600
1310.199	1727.976	2741.499	1320.755	3098.536	783.881	887.917
1310.574	1728.210	2741.735	1321.072	3099.253	783.881	887.917
1310.939	1728.210	2741.735	1321.328	3099.946	784.115	888.178
1311.226	1728.550	2741.735	1321.569	3100.599	784.115	888.178
1311.535	1728.550	2741.735	1321.789	3101.304	784.325	888.498
1311.861	1728.879	2741.735	1322.004	3102.026	784.325	888.498
1312.163	1728.879	2741.735	1322.214	3102.673	784.325	888.859
1312.464	1729.180	2741.735	1322.214	3103.302	784.534	889.060
1312.754	1729.180	2741.942	1322.515	3103.939	784.534	889.060
1313.005	1729.399	2741.942	1322.515	3104.611	784.534	889.421
1313.005	1729.399	2741.942	1322.859	3105.255	784.534	889.421
1313.362	1729.399	2742.150	1322.859	3105.933	784.534	889.800
1313.362	1729.399	2742.150	1323.125	3106.680	784.534	889.800
1313.637	1729.654	2742.150	1323.125	3107.592	784.534	890.149
1313.845	1729.654	2742.150	1323.435	3108.609	784.534	890.149
1314.059	1729.654	2742.420	1323.644	3109.682	784.746	890.456
1314.329	1729.654	2742.420	1323.857	3111.019	784.746	890.456
1314.607	1729.654	2742.734	1324.069	3112.231	784.746	890.718
1314.955	1729.869	2742.734	1324.303	3113.751	784.746	890.718
1315.356	1729.869	2743.091	1324.593	3115.344	784.746	891.062
1315.859	1729.869	2743.296	1324.593	3117.169	784.966	891.062
1316.385	1729.869	2743.561	1325.001	3118.948	784.966	891.479
1317.051	1729.869	2743.884	1325.291	3120.948	784.966	891.742
1317.760	1729.869	2744.289	1325.608	3122.806	785.187	892.108
1318.413	1729.869	2744.716	1325.905	3124.511	785.187	892.457
1319.065	1729.869	2745.204	1326.137	3126.066	785.187	892.818
1319.560	1729.869	2745.576	1326.137	3127.456	785.423	893.194
1319.957	1730.071	2745.924	1326.497	3128.690	785.423	893.559
1320.317	1730.071	2746.269	1326.708	3129.664	785.423	893.863
1320.686	1730.071	2746.579	1326.985	3130.602	785.652	894.150
1321.052	1730.329	2746.920	1327.283	3131.497	785.652	894.369
1321.467	1730.329	2747.267	1327.711	3132.240	785.652	894.582
1321.912	1730.572	2747.571	1328.143	3132.875	785.922	894.582
1322.334	1730.572	2747.852	1328.655	3133.593	785.922	894.863
1322.705	1730.929	2748.144	1329.220	3134.358	786.135	894.863
1323.034	1730.929	2748.144	1329.738	3135.231	786.135	895.104
1323.345	1731.310	2748.505	1330.205	3136.089	786.405	895.104
1323.671	1731.536	2748.505	1330.867	3136.938	786.405	895.104
1323.966	1731.742	2748.505	1331.166	3137.879	786.405	895.104
1324.263	1731.742	2748.782	1331.462	3138.796	786.715	895.104
1324.508	1732.001	2748.782	1331.462	3139.690	786.715	895.334
1324.508	1732.001	2748.782	1331.907	3140.686	786.927	895.334
1324.801	1732.001	2748.782	1332.216	3141.346	786.927	895.613
1324.801	1732.291	2749.011	1332.491	3141.926	787.154	895.613
1325.084	1732.291	2749.011	1332.769	3142.498	787.154	895.942
1325.318	1732.291	2749.011	1333.024	3143.064	787.405	895.942
1325.621	1732.569	2749.287	1333.482	3143.648	787.405	896.331
1325.953	1732.569	2749.287	1333.753	3144.353	787.608	896.331
1326.367	1732.788	2749.519	1334.054	3145.199	787.608	896.745
1326.785	1732.788	2749.519	1334.458	3146.782	787.608	896.995
1327.147	1732.788	2749.900	1334.785	3147.722	787.840	897.270
1327.505	1733.038	2750.121	1335.065	3148.683	787.840	897.576
1327.857	1733.038	2750.321	1335.329	3149.671	787.840	897.889
1328.196	1733.038	2750.627	1335.559	3150.755	788.047	898.240
1328.584	1733.276	2750.876	1335.867	3151.849	788.047	898.679
1329.080	1733.276	2751.094	1336.281	3152.879	788.047	899.116
1329.791	1733.276	2751.094	1336.861	3153.918	788.047	899.546
1330.523	1733.276	2751.457	1337.612	3155.005	788.047	900.069
1331.285	1733.547	2751.696	1338.597	3156.036	788.047	900.510
1331.968	1733.547	2751.983	1339.435	3156.976	788.307	901.005
1332.596	1733.804	2752.339	1340.005	3157.922	788.307	901.475
1333.150	1734.017	2752.734	1340.263	3158.731	788.630	901.917
1333.656	1734.017	2753.159	1340.263	3159.426	788.630	902.383
1334.127	1734.599	2753.675	1340.541	3159.957	789.042	902.778
1334.531	1734.982	2754.177	1340.541	3160.479	789.245	903.226
1334.884	1735.329	2754.574	1340.861	3161.036	789.245	903.678
1335.160	1735.720	2754.924	1341.086	3161.646	789.586	904.117
1335.456	1736.021	2755.323	1341.323	3162.337	789.586	904.527
1335.764	1736.285	2755.733	1341.323	3163.097	789.797	904.929
1336.045	1736.515	2756.103	1341.748	3163.890	789.797	905.270
1336.340	1736.804	2756.518	1342.060	3164.944	789.797	905.594
1336.626	1737.045	2756.953	1342.402	3166.237	789.797	905.836
1336.856	1737.266	2757.455	1342.885	3167.504	790.018	905.836
1337.131	1737.540	2757.967	1343.327	3169.047	790.018	906.044
1337.396	1737.856	2758.422	1343.902	3170.463	790.276	906.044
1337.628	1738.177	2758.932	1344.598	3171.857	790.276	906.351
1337.894	1738.507	2759.467	1345.318	3173.342	790.569	906.586
1338.097	1738.836	2760.052	1346.017	3174.752	790.569	906.832
1338.357	1739.091	2760.515	1346.604	3176.172	790.818	907.087
1338.585	1739.091	2760.906	1347.087	3177.527	790.818	907.087
1338.843	1739.351	2761.381	1347.378	3178.761	791.096	907.434
1339.164	1739.351	2761.787	1347.600	3180.030	791.096	907.434
1339.493	1739.351	2762.264	1347.600	3181.307	791.387	907.434
1339.932	1739.351	2762.845	1347.988	3182.385	791.387	907.653
1340.425	1739.647	2763.420	1348.236	3183.422	791.651	907.653
1340.896	1740.069	2764.121	1348.520	3184.551	791.651	907.653
1341.415	1740.298	2764.954	1348.804	3185.570	791.879	907.858
1341.884	1740.298	2765.459	1349.048	3186.601	791.879	907.858
1342.373	1740.579	2765.867	1349.048	3187.592	792.105	908.082
1342.806	1740.579	2766.094	1349.353	3188.497	792.105	908.082
1343.259	1740.798	2766.351	1349.555	3189.365	792.105	908.295
1343.736	1740.798	2766.614	1349.794	3190.247	792.358	908.295
1344.248	1740.999	2766.849	1350.066	3191.041	792.358	908.295
1344.765	1740.999	2766.849	1350.387	3191.714	792.358	908.560
1345.240	1741.228	2767.197	1350.723	3192.496	792.633	908.560
1345.677	1741.228	2767.707	1350.995	3193.233	792.633	908.780
1346.078	1741.584	2769.058	1351.291	3193.987	792.896	908.780
1346.491	1741.881	2769.965	1351.579	3194.686	792.896	909.070
1346.875	1742.256	2771.006	1351.913	3195.417	792.896	909.070
1347.207	1742.761	2772.287	1352.184	3196.100	793.188	909.401
1347.558	1743.197	2773.722	1352.447	3196.846	793.188	909.401
1348.000	1743.608	2775.032	1352.712	3197.558	793.188	909.727
1348.267	1743.889	2776.252	1352.983	3198.140	793.454	909.727
1348.478	1744.095	2777.492	1353.344	3198.786	793.454	910.117
1348.478	1744.328	2778.428	1353.669	3199.378	793.454	910.359
1348.855	1744.568	2779.279	1353.984	3199.960	793.668	910.639
1349.207	1744.870	2780.097	1354.256	3200.407	793.668	910.927
1349.415	1745.192	2780.870	1354.481	3200.824	793.922	911.204
1349.684	1745.784	2781.695	1354.821	3201.144	793.922	911.497
1349.986	1746.445	2782.600	1355.070	3201.406	794.223	911.840
1350.280	1747.360	2783.455	1355.335	3201.647	794.452	912.210
1350.566	1748.155	2784.157	1355.633	3201.647	794.657	912.584
1350.830	1748.789	2784.891	1355.932	3202.022	794.657	912.979
1350.830	1749.251	2785.441	1356.193	3202.022	794.976	913.335
1351.171	1749.569	2785.915	1356.422	3202.376	794.976	913.632
1351.171	1749.569	2786.226	1356.679	3202.581	794.976	913.921
1351.431	1749.905	2786.437	1356.904	3202.581	795.179	914.192
1351.431	1750.441	2786.437	1357.115	3202.985	795.179	914.522
1351.692	1750.645	2786.764	1357.330	3203.206	795.179	914.777
1351.692	1750.645	2786.764	1357.330	3203.206	795.179	915.080
1351.993	1751.022	2787.271	1357.763	3203.536	795.388	915.303
1351.993	1751.022	2787.554	1358.010	3203.536	795.388	915.512
