RHand	LHand	Head
11.216	17.553	157.847
12.931	19.785	165.152
8.783	7.570	169.913
5.717	6.267	168.911
7.733	29.488	163.051
8.202	30.321	167.214
8.204	17.693	168.503
11.145	17.209	161.395
9.725	15.485	164.875
8.601	11.177	168.381
6.302	8.257	165.066
2.913	10.318	163.995
4.207	10.997	153.252
7.382	9.476	160.405
7.241	11.348	136.709
6.943	11.721	107.841
10.647	14.171	110.735
11.496	16.896	103.498
13.963	17.785	93.335
12.998	20.083	81.139
8.962	19.845	74.133
10.118	27.142	76.480
12.455	27.086	81.088
15.196	16.296	76.830
17.039	14.436	77.603
16.467	13.197	82.288
15.243	13.426	80.149
13.657	14.736	81.377
14.577	15.171	74.643
14.626	13.823	59.355
11.218	12.111	53.908
10.283	11.404	55.059
9.688	11.454	50.645
8.985	14.923	39.905
7.088	14.193	36.002
7.054	13.039	31.743
9.052	12.742	27.091
9.731	13.515	25.459
9.803	14.911	30.535
9.107	16.178	42.183
9.195	18.066	55.291
9.152	20.880	64.802
8.708	21.381	70.287
8.776	17.782	77.790
8.322	16.886	86.166
8.053	15.590	84.898
9.615	12.000	88.428
10.254	16.122	92.425
9.694	16.963	93.850
11.274	11.070	94.535
9.983	10.306	99.476
7.988	12.464	101.332
7.745	15.811	103.721
7.209	15.897	108.212
2.230	15.323	100.041
2.790	15.135	98.815
3.334	16.487	103.483
4.020	18.374	97.405
2.988	18.561	87.937
2.068	18.510	86.776
3.871	18.847	87.731
4.672	17.882	85.994
5.187	14.440	84.683
4.802	10.753	92.257
8.548	10.456	107.315
11.082	9.669	109.412
13.266	8.614	116.537
14.987	9.574	129.697
15.905	12.823	135.851
17.381	21.550	145.690
18.024	34.217	147.426
19.609	41.640	154.549
19.366	45.432	159.544
21.175	49.993	162.309
21.305	56.827	160.238
17.943	58.365	160.699
15.941	57.433	162.986
13.413	53.390	162.976
10.660	44.460	162.082
10.634	41.115	157.554
11.475	36.334	158.132
11.246	32.504	160.949
8.089	32.701	156.070
7.351	40.569	152.959
8.516	58.245	153.427
8.780	84.748	148.087
6.137	113.623	148.474
6.771	140.599	146.809
10.294	162.441	138.579
6.958	164.670	136.504
9.424	174.642	130.078
13.693	188.470	129.318
14.286	193.629	129.220
17.629	218.043	114.817
17.982	227.889	107.415
17.579	231.443	96.541
21.118	251.105	91.971
21.101	267.087	89.865
29.534	274.158	86.872
43.559	281.250	85.933
46.202	269.986	74.254
46.579	261.710	74.184
52.986	273.676	77.191
61.416	276.121	65.812
58.145	278.780	61.026
51.429	281.344	53.890
47.124	281.486	47.093
45.045	282.834	43.383
41.650	269.063	38.509
35.334	251.994	36.237
28.344	234.093	37.244
18.973	212.930	41.656
9.825	195.363	43.533
2.847	179.987	42.927
4.303	160.782	45.410
7.010	143.033	44.179
11.562	118.456	40.102
16.094	91.834	36.705
23.579	65.900	34.784
24.034	33.669	36.917
20.280	11.100	40.185
20.321	57.852	40.084
17.328	111.836	35.253
13.472	155.876	30.058
14.390	194.788	21.544
11.383	215.652	14.436
8.834	217.089	13.581
9.177	218.719	16.408
5.854	219.694	17.498
4.217	217.551	21.401
3.556	201.550	23.264
0.000	0.000	0.000
