RHand	LHand	Head
125.430	23.518	20.892
122.133	32.684	21.222
121.118	30.143	22.935
120.385	29.621	27.169
118.712	36.899	30.553
112.531	34.460	35.116
130.493	31.588	38.392
139.997	30.742	39.261
145.849	32.709	38.305
169.689	34.032	39.153
191.086	38.246	39.847
213.104	40.966	38.986
238.482	41.821	36.502
260.154	42.701	33.103
272.436	44.964	31.726
233.446	53.731	31.599
130.024	62.231	34.492
62.866	66.613	38.124
48.257	72.689	39.757
51.930	86.577	38.383
52.349	95.577	37.396
35.618	100.529	37.418
20.347	115.844	34.749
12.930	129.590	30.321
9.876	137.300	27.061
10.467	153.759	25.436
11.123	153.647	28.555
8.288	144.516	35.070
5.551	134.258	39.330
4.295	70.077	38.468
3.189	83.056	36.967
3.015	84.177	39.497
4.417	32.177	38.509
4.432	56.843	38.359
4.336	19.809	39.999
5.954	11.152	40.683
7.216	26.664	35.034
6.020	26.517	28.263
5.572	20.400	28.467
5.383	19.619	27.582
3.701	17.531	27.122
3.726	11.803	25.037
4.045	7.278	22.086
4.707	4.433	21.193
4.760	3.123	20.597
3.472	3.151	19.766
4.061	1.946	19.614
3.711	1.310	19.945
1.640	2.797	21.747
1.297	5.090	23.747
2.811	5.496	22.645
8.332	4.664	21.871
11.252	6.527	20.826
7.489	5.749	20.339
5.900	5.221	21.808
6.782	8.923	25.119
8.312	7.990	29.338
9.860	7.636	30.023
7.847	6.100	30.256
5.960	5.370	30.331
4.088	4.669	30.574
4.547	4.407	32.269
6.296	4.154	35.520
5.037	3.766	38.189
5.006	6.695	39.353
4.917	5.985	39.835
4.320	4.952	36.322
1.596	4.880	34.143
3.847	4.230	34.601
3.314	2.565	31.799
2.041	0.911	29.185
1.692	1.325	26.639
0.490	2.225	23.927
1.232	2.187	22.007
1.804	1.620	20.502
4.074	1.567	20.096
3.236	1.566	19.016
4.066	0.359	18.739
4.826	1.641	16.875
8.343	3.381	15.192
11.651	4.985	15.496
11.542	4.074	14.255
10.386	3.915	13.688
7.757	2.236	12.366
7.197	2.283	9.496
7.865	4.176	9.773
7.581	4.257	9.315
6.279	2.073	8.937
5.626	2.045	9.903
6.831	1.404	10.409
6.958	2.129	11.408
6.771	1.445	9.803
5.480	1.534	9.522
4.245	1.436	10.708
4.225	0.615	10.948
4.216	0.613	10.670
5.489	1.749	10.537
5.046	2.156	12.273
3.103	1.583	13.291
2.746	1.162	11.897
3.134	1.301	11.990
5.028	1.496	12.521
6.559	1.858	12.725
7.933	0.986	13.136
7.219	1.438	13.336
7.620	2.626	12.758
11.070	2.557	11.860
13.493	0.714	13.590
14.470	0.896	13.226
17.763	1.812	12.105
22.538	1.653	15.234
24.913	0.687	16.608
28.142	1.685	16.520
33.305	2.251	16.308
40.950	0.301	15.392
47.316	1.360	16.660
51.282	1.761	15.682
53.905	0.926	14.958
53.070	1.027	16.290
55.028	1.227	17.629
59.576	2.234	18.741
62.464	2.564	19.567
62.635	3.264	20.614
62.959	5.234	21.706
69.474	6.262	21.679
82.029	8.137	20.267
89.956	9.590	19.507
84.878	11.134	20.434
80.607	13.347	22.589
82.244	18.477	22.565
83.925	18.503	24.566
78.749	16.747	28.979
72.467	18.274	29.193
74.759	18.048	29.105
76.162	18.200	30.531
75.314	16.031	33.515
69.346	14.760	35.343
67.172	18.366	36.315
72.508	20.652	35.467
76.777	19.397	31.544
81.026	17.710	27.496
93.097	14.196	23.333
105.911	14.004	20.708
111.042	14.079	17.983
126.032	11.890	13.715
133.707	11.569	11.348
133.298	14.165	10.216
138.955	17.682	7.893
130.233	18.007	8.998
128.638	18.423	13.065
123.585	18.468	17.350
109.607	17.526	19.519
109.582	18.159	23.970
102.890	17.983	27.833
99.675	17.281	29.462
101.685	16.311	31.463
96.697	15.957	32.612
93.367	16.329	32.598
93.096	19.556	34.110
95.807	24.968	34.293
87.249	29.736	31.703
81.666	36.066	28.869
78.472	43.986	27.933
72.408	53.107	27.259
69.797	60.799	28.118
69.052	62.381	28.925
71.210	61.809	29.163
74.952	63.270	28.241
70.600	66.862	28.928
68.283	70.376	33.927
83.020	66.311	36.889
97.609	55.888	36.843
103.274	48.764	38.627
108.511	46.226	38.607
109.913	49.388	37.748
113.771	50.025	34.393
118.277	47.568	29.288
128.083	48.665	25.311
145.569	49.973	22.354
169.691	54.188	19.582
198.661	56.846	17.243
225.988	59.831	18.248
251.836	62.762	17.981
274.449	62.315	16.411
287.773	56.827	13.944
295.962	46.885	12.300
294.708	42.257	10.643
288.897	38.959	10.504
272.696	30.312	11.559
146.595	24.537	15.045
63.291	22.335	16.971
79.039	20.188	14.784
77.290	20.656	15.748
58.942	22.828	14.664
50.014	26.667	11.561
41.977	30.824	9.910
29.922	39.736	8.444
18.129	54.991	7.633
7.228	69.628	7.241
7.172	82.142	6.503
14.205	97.579	8.028
16.913	118.319	10.930
21.517	144.759	11.731
24.410	164.862	12.497
24.409	177.589	14.737
23.252	195.718	18.141
20.355	199.615	21.779
17.541	196.222	23.732
17.457	137.967	29.198
13.946	31.370	31.398
8.671	97.932	29.600
8.107	47.314	35.612
7.127	42.274	39.480
5.364	21.039	41.348
4.912	10.661	45.990
6.266	11.084	50.397
8.340	4.152	55.179
9.719	5.488	57.147
8.441	4.530	62.951
8.838	6.459	75.109
7.645	8.221	85.259
5.120	8.622	86.327
9.256	9.618	89.290
11.330	8.720	98.905
9.013	8.303	104.744
5.692	7.857	103.988
3.073	8.434	102.536
3.682	9.014	109.564
3.151	7.493	118.074
5.001	8.032	122.284
8.926	7.818	121.546
15.042	7.019	122.111
17.279	6.721	122.548
13.085	5.161	121.928
13.501	5.891	116.697
13.751	7.732	110.691
18.620	6.840	109.823
26.810	5.189	111.456
35.173	4.045	110.481
44.301	3.770	107.515
51.206	3.802	102.376
55.812	3.075	95.580
61.117	1.606	93.145
63.609	2.549	84.433
61.776	3.034	80.839
60.641	4.497	79.953
62.840	6.108	75.795
68.037	8.792	67.175
73.648	11.229	72.980
78.079	14.276	71.196
79.645	22.288	54.272
85.095	30.640	46.010
93.559	34.218	39.081
101.000	35.247	32.013
110.175	36.441	19.979
122.071	40.605	11.811
131.566	39.349	11.771
139.123	37.928	19.224
148.312	49.349	27.597
160.440	58.358	38.493
168.664	67.910	47.521
174.062	80.961	77.249
178.307	89.323	91.775
180.405	93.492	78.584
187.808	100.731	71.674
208.800	102.616	69.492
204.647	102.565	81.013
185.114	103.429	83.381
186.970	94.936	70.093
184.012	85.294	62.869
176.485	75.485	61.750
169.677	54.910	55.894
163.733	32.000	46.264
145.336	14.601	40.601
122.727	16.105	39.536
106.333	43.266	39.947
84.004	62.018	43.254
63.335	64.249	44.579
46.735	55.657	45.007
32.646	49.296	49.652
22.861	44.027	51.222
16.234	31.266	52.957
16.862	17.620	51.068
20.885	8.024	46.455
22.518	7.506	43.374
22.520	11.081	38.979
24.852	13.949	34.881
30.256	11.706	29.108
30.675	7.881	26.548
29.994	6.618	24.703
33.566	7.186	33.974
37.024	8.841	28.806
38.570	8.007	5.863
42.011	5.282	2.187
45.324	4.735	5.321
44.632	5.826	8.638
42.806	5.939	10.930
40.418	5.635	15.597
41.862	6.948	33.120
48.746	12.130	36.203
58.421	19.995	20.996
72.506	26.887	18.326
95.124	31.619	17.309
114.386	33.715	20.304
127.845	33.599	22.724
146.009	38.135	24.258
169.701	40.386	27.690
195.618	38.275	27.642
218.153	41.609	25.773
259.135	49.369	23.980
279.888	62.185	22.220
279.021	73.279	21.064
295.200	77.275	24.750
313.873	87.152	27.432
328.527	94.780	26.744
333.561	92.373	28.355
341.982	87.736	27.129
349.701	84.387	26.690
355.630	79.044	25.799
360.916	74.815	26.814
358.753	71.611	26.138
363.611	66.226	22.227
360.883	56.712	22.242
351.213	49.818	23.867
343.128	50.920	25.192
328.754	51.101	21.376
309.624	46.548	16.598
290.749	46.036	16.633
276.866	47.003	16.184
267.109	46.523	13.557
257.027	45.958	15.879
240.603	42.801	18.793
218.457	41.897	23.774
200.323	40.306	30.271
186.168	36.953	31.684
173.569	29.866	53.276
164.977	22.896	61.853
157.557	16.512	44.490
152.195	9.053	44.586
155.950	8.111	48.250
168.495	16.761	47.880
175.272	31.849	47.038
180.465	44.241	45.832
134.110	56.062	43.235
102.925	72.949	39.377
101.595	85.785	32.113
81.628	89.631	27.971
79.168	94.867	31.009
76.069	104.180	31.562
77.476	99.767	31.321
89.481	98.560	31.005
99.202	103.480	30.687
103.542	101.553	30.265
103.532	105.024	27.488
105.921	83.032	28.745
109.211	78.934	32.752
113.614	38.963	35.255
127.492	8.928	36.173
134.366	28.636	36.586
135.880	16.152	48.441
141.312	25.073	48.578
147.470	17.878	35.432
150.750	15.626	34.065
151.527	18.038	33.689
154.956	11.938	31.968
151.535	7.361	27.007
147.387	7.288	20.746
141.613	5.128	15.494
135.788	3.972	11.398
137.595	3.654	11.796
136.905	2.193	15.675
134.036	2.716	20.674
134.690	2.607	25.798
135.942	2.626	27.400
136.722	2.394	31.697
128.564	2.523	37.939
119.837	1.785	36.858
114.259	0.623	34.169
108.153	1.367	30.910
105.262	2.110	24.658
100.649	1.372	20.994
97.965	1.564	16.295
97.866	3.471	11.403
102.959	2.860	10.089
98.881	2.706	12.375
92.528	3.480	14.480
92.458	1.826	15.598
89.681	1.369	54.887
86.987	2.408	63.315
84.303	1.603	48.086
89.151	1.377	49.484
89.606	1.077	46.946
88.449	2.141	45.265
93.375	1.736	47.568
96.914	2.083	50.612
105.976	2.440	49.029
115.705	3.388	45.062
120.852	3.015	42.113
126.791	2.165	42.545
138.436	1.721	41.305
145.530	1.724	36.814
152.466	1.521	35.632
164.596	1.652	36.911
168.110	1.444	35.572
172.562	1.703	35.322
177.971	1.148	34.861
178.964	1.407	30.520
176.750	2.219	29.087
171.893	2.192	30.184
170.288	3.222	28.109
168.935	3.165	27.247
182.383	1.985	25.613
175.864	2.789	24.307
156.745	4.124	24.051
157.602	4.407	23.612
154.607	4.800	26.235
149.592	6.596	28.439
143.921	9.253	31.995
139.134	11.353	31.802
129.409	13.983	28.823
122.337	15.782	26.684
118.715	18.010	25.932
105.713	24.490	25.124
94.561	30.738	25.509
86.763	36.519	28.009
74.824	45.715	25.969
62.082	51.570	22.502
52.398	61.427	20.983
44.445	75.063	20.388
45.796	82.864	20.756
64.083	87.083	19.053
83.966	85.634	17.718
108.081	86.271	17.490
135.598	86.937	17.356
160.482	78.143	15.466
188.032	71.268	12.764
225.079	67.756	12.040
257.092	63.355	7.446
287.354	60.152	6.112
338.313	57.560	12.081
367.215	54.338	16.513
388.596	54.701	19.224
420.210	60.744	24.678
444.459	64.775	27.338
469.400	65.204	25.115
483.231	63.584	22.915
490.564	59.614	22.645
498.090	59.544	19.410
510.104	59.746	16.512
534.470	60.201	16.880
516.461	71.318	22.550
435.732	87.081	33.921
386.359	96.959	47.338
357.427	110.434	58.710
318.614	132.555	70.631
291.564	140.617	73.183
267.867	143.474	78.584
236.893	151.491	89.243
197.246	149.911	94.649
159.775	155.167	101.082
123.228	156.689	122.012
85.351	148.142	117.293
47.147	109.087	104.323
40.729	41.601	110.573
67.760	9.032	105.799
93.982	27.676	103.859
110.162	53.519	104.449
117.327	71.505	102.512
131.196	65.371	97.155
147.413	55.905	93.056
169.634	46.264	91.209
190.527	34.304	90.443
203.830	25.683	91.224
225.504	20.786	85.688
248.185	16.312	85.315
266.608	13.282	86.478
283.806	13.838	93.496
297.747	15.940	81.866
308.804	17.923	62.697
319.412	22.639	64.125
327.574	24.949	57.400
340.982	22.348	53.662
352.663	20.029	50.161
358.744	16.809	53.078
360.504	14.159	50.493
362.279	11.768	41.908
361.519	10.370	40.188
356.584	10.796	42.027
353.715	11.288	46.529
342.665	11.598	46.086
332.734	11.469	44.256
318.757	10.394	40.116
325.193	9.285	35.384
317.470	8.829	35.769
284.444	6.463	34.827
264.439	2.738	30.823
248.531	1.398	27.774
231.653	1.783	25.497
210.849	1.375	24.072
191.578	0.875	25.753
174.720	2.892	25.550
146.390	4.842	23.667
110.125	6.583	24.085
91.268	7.520	26.117
66.736	6.418	25.530
36.226	5.987	21.794
18.073	6.735	22.287
24.246	7.226	23.511
39.615	7.550	22.786
56.353	6.430	23.677
67.119	4.050	23.236
71.175	2.483	46.764
65.913	2.862	47.937
58.457	2.229	29.519
59.505	2.076	32.657
55.413	2.548	31.799
45.807	3.536	30.429
43.082	2.542	36.590
40.043	1.827	38.371
35.357	1.279	36.428
30.421	0.219	39.886
24.603	2.111	41.388
19.467	1.036	39.683
17.057	1.686	39.617
16.544	1.444	40.824
18.913	2.400	45.374
23.753	4.035	49.159
31.783	4.715	48.191
38.272	3.357	52.960
47.403	2.161	56.288
58.342	3.199	55.611
62.931	4.835	56.500
67.244	3.940	56.145
71.878	3.607	55.229
73.349	3.808	55.701
70.547	2.930	53.288
67.788	4.009	53.135
61.390	4.077	55.906
57.052	3.831	55.264
61.229	4.095	54.766
62.104	4.434	49.309
64.231	2.741	49.093
69.997	1.061	52.470
72.309	2.411	51.709
74.954	3.944	52.437
78.377	3.716	47.746
75.902	2.371	44.546
80.522	4.321	42.647
117.994	7.782	41.723
126.310	9.874	41.345
111.025	16.883	37.346
128.441	23.299	33.021
142.095	25.301	29.065
156.175	23.232	26.343
168.868	21.831	27.032
187.388	13.974	29.523
200.133	2.263	32.885
207.146	12.852	31.239
219.082	22.601	26.878
221.702	29.564	28.043
219.387	36.820	27.277
222.163	43.994	22.457
223.789	43.551	17.407
220.350	39.646	15.341
225.837	44.076	13.908
229.925	59.461	12.470
234.186	77.823	11.772
243.705	87.491	10.548
254.672	97.414	10.800
265.412	108.933	13.763
273.429	116.636	17.121
280.484	119.906	21.160
284.285	120.093	24.168
292.034	120.467	24.017
302.393	106.023	26.164
303.465	97.714	27.170
310.129	95.021	24.662
315.218	75.003	24.003
318.395	69.518	22.947
304.750	84.499	23.132
269.253	92.406	42.664
240.483	100.722	42.669
187.062	106.426	25.332
65.485	98.678	24.988
59.198	87.709	24.743
50.414	71.750	27.103
39.286	54.504	25.426
27.163	48.685	24.091
13.308	51.457	25.981
15.354	58.778	27.334
26.667	61.417	28.883
28.897	63.317	27.979
26.386	69.799	28.248
23.309	63.582	28.086
22.191	48.154	27.097
22.187	32.853	24.678
20.905	15.266	24.154
17.562	4.230	24.580
17.334	12.388	21.943
19.044	17.397	19.581
19.501	19.159	19.139
20.050	16.168	16.872
21.464	13.602	14.656
22.979	11.136	13.326
27.913	6.587	12.735
37.476	3.368	14.027
53.415	7.580	14.252
69.936	15.550	14.821
83.561	20.750	13.840
102.175	28.250	15.383
119.727	39.878	20.475
125.622	47.737	24.285
132.541	55.000	26.733
140.014	57.101	27.279
143.028	62.705	29.229
145.913	78.838	29.022
151.899	85.102	25.342
165.525	90.007	21.563
170.519	97.554	17.607
168.667	99.448	16.107
172.645	97.440	16.092
169.954	99.865	17.947
172.926	121.331	22.422
193.263	126.980	27.260
217.114	127.918	29.376
251.694	139.336	28.935
279.717	141.155	28.768
305.674	148.610	28.923
328.441	150.263	28.326
351.099	151.010	25.117
377.187	160.993	23.594
394.390	164.263	24.536
400.577	163.338	25.157
387.905	172.062	29.220
374.271	168.997	32.901
353.089	159.747	37.639
324.535	158.399	49.113
298.734	143.401	58.152
297.320	128.483	60.807
279.397	104.428	65.495
235.100	81.880	69.928
211.257	63.137	73.251
180.188	43.285	81.375
142.194	30.910	88.517
101.963	48.539	91.136
71.705	66.621	94.512
75.487	81.223	98.031
96.945	97.363	97.914
122.623	116.029	98.622
150.630	138.444	99.660
200.939	167.640	99.392
231.771	192.320	104.347
242.030	211.520	100.011
276.894	229.689	90.631
314.764	240.800	80.017
343.415	255.034	77.267
360.375	264.989	78.546
378.315	269.896	70.424
386.321	280.311	67.715
393.637	295.332	62.220
409.994	308.163	53.408
419.528	308.544	52.893
415.917	306.248	50.161
412.761	297.975	44.001
411.157	282.135	40.878
402.570	269.360	35.053
394.995	260.520	31.035
375.522	242.545	30.609
353.244	213.975	28.324
331.940	195.796	25.987
301.369	176.627	20.959
270.416	145.548	16.476
234.837	122.927	15.457
199.895	101.233	15.645
162.115	65.463	18.118
120.477	34.112	21.779
88.624	32.137	24.024
75.798	52.770	24.194
84.217	81.645	25.323
123.319	123.529	27.265
169.577	144.048	29.769
213.494	158.937	32.499
250.445	170.035	32.444
277.245	180.076	29.395
292.746	196.161	29.432
300.738	211.926	29.931
309.759	222.452	31.004
317.969	226.757	31.271
331.376	227.058	31.554
344.661	221.383	33.065
349.276	203.576	32.899
349.850	193.894	30.812
335.625	192.153	24.810
314.107	169.873	20.289
288.963	156.560	17.175
257.801	136.943	13.245
229.421	111.219	10.552
201.454	85.363	9.044
168.432	54.581	8.845
136.179	28.967	9.109
103.805	11.215	10.465
70.621	9.421	12.303
52.429	21.608	15.002
50.455	26.718	18.925
62.460	28.926	21.340
76.655	36.334	24.215
86.204	47.928	27.202
99.579	62.898	30.265
112.919	84.368	34.148
119.238	104.617	36.821
132.820	119.440	36.962
146.069	136.233	38.681
163.603	154.437	38.975
180.102	169.136	34.056
192.498	189.347	34.289
202.104	192.999	37.512
200.741	165.347	35.095
198.381	113.319	29.703
199.100	11.904	28.514
201.463	88.857	27.715
209.254	59.009	26.430
227.739	17.043	26.812
247.148	6.646	25.282
247.132	28.263	22.425
211.741	30.202	22.176
110.883	18.107	25.304
6.845	7.239	26.380
45.478	6.991	25.648
33.982	4.583	29.503
27.028	2.933	30.549
23.868	4.119	29.868
14.962	4.444	30.108
5.385	8.083	26.447
16.145	12.070	25.878
22.760	12.941	25.377
20.376	12.968	24.024
17.246	12.547	22.136
16.417	11.516	19.018
15.620	8.957	15.282
20.090	7.611	14.024
24.872	5.962	13.393
22.339	1.810	14.761
17.656	1.740	14.132
10.128	2.302	13.631
4.924	1.917	12.454
4.974	5.330	12.820
3.228	7.593	13.909
3.804	6.832	13.156
4.086	4.391	16.088
4.225	2.166	18.481
3.906	1.487	21.798
3.475	0.868	25.521
0.977	1.811	26.746
1.980	2.623	30.185
3.429	4.135	31.987
5.725	4.539	28.440
5.665	4.248	23.859
7.386	2.090	20.893
7.271	2.042	16.227
5.407	2.624	13.786
4.252	0.748	13.912
3.538	2.153	11.909
1.041	0.826	10.927
2.542	1.561	10.329
6.623	1.341	7.939
10.428	3.134	8.313
10.657	4.944	8.512
10.940	4.996	9.040
12.350	5.755	9.712
12.281	3.333	9.820
11.863	0.842	6.896
9.748	2.426	3.560
8.338	1.735	4.631
9.711	1.585	4.810
6.332	1.884	5.172
5.160	4.337	4.773
7.437	5.492	4.917
6.574	3.952	5.115
5.530	1.986	6.149
5.060	1.508	9.778
3.528	2.394	17.056
2.491	1.857	21.859
4.093	1.623	22.284
4.367	2.010	20.366
3.178	3.303	17.123
3.054	6.689	16.521
3.194	8.185	16.217
3.060	5.949	15.277
2.639	1.786	15.203
1.781	6.531	18.231
2.914	7.322	19.971
4.695	5.415	19.299
5.382	6.672	22.669
6.166	3.886	22.991
8.571	0.962	21.702
10.911	1.365	42.798
12.035	3.323	44.173
14.217	3.058	26.338
15.030	0.715	23.329
15.015	0.627	22.085
18.361	1.276	22.467
26.081	1.239	19.900
34.666	2.072	19.218
42.705	2.902	20.274
46.062	1.561	20.447
44.276	0.437	22.313
44.281	1.281	23.087
47.471	1.905	21.279
55.071	0.923	20.377
60.170	1.853	20.443
60.218	1.940	23.238
59.332	0.836	24.475
64.004	1.425	24.121
72.563	1.338	26.841
74.845	1.958	28.786
72.597	1.398	28.798
74.795	2.426	28.313
79.537	2.162	29.262
76.389	2.085	31.788
80.669	1.297	31.717
85.323	2.249	28.352
84.050	2.402	22.629
84.536	1.401	18.369
82.181	1.584	18.477
79.565	2.633	17.440
75.574	2.777	16.665
73.948	2.330	17.817
73.411	2.819	18.050
71.743	1.286	17.439
67.851	0.887	16.958
67.889	0.976	19.524
71.461	0.579	22.495
72.304	1.167	24.122
76.369	2.495	24.049
79.964	2.370	21.947
81.883	2.024	18.893
80.044	2.092	23.904
77.215	3.681	24.715
71.855	2.910	18.537
77.029	1.869	16.394
102.168	1.436	16.123
127.096	1.178	16.765
152.909	1.065	20.330
177.923	0.907	19.782
199.692	1.109	17.697
219.356	2.245	17.331
230.753	3.157	18.031
235.882	2.100	20.904
242.657	1.974	22.231
238.623	1.884	24.434
226.448	2.064	27.224
218.885	2.492	29.203
206.062	3.208	32.491
186.013	4.731	34.559
163.481	5.786	33.448
150.893	5.770	37.438
140.280	6.126	41.387
135.402	5.077	43.947
139.104	4.278	51.244
152.610	3.368	54.938
169.049	2.268	56.980
176.384	1.577	57.021
188.786	0.836	54.816
192.078	1.852	55.707
192.615	2.605	61.783
210.832	1.935	69.162
231.626	1.421	66.509
216.237	0.821	66.341
177.775	1.946	68.175
98.834	2.930	66.481
33.228	3.848	73.001
34.936	5.302	77.453
36.159	4.790	77.328
32.982	4.304	78.871
35.072	5.650	79.059
42.563	5.844	75.273
47.733	4.793	78.298
47.922	4.673	80.666
35.749	4.349	78.578
28.995	4.149	78.993
49.639	1.730	74.085
52.913	1.942	73.437
30.822	2.770	68.303
26.185	2.723	61.752
23.185	2.976	63.137
18.239	2.646	55.793
13.383	2.948	48.875
11.411	3.405	48.951
11.431	3.443	46.277
10.056	3.082	40.951
7.399	3.143	36.988
4.718	2.961	36.394
2.904	2.251	36.835
2.216	1.475	35.938
2.169	2.004	31.134
3.125	1.795	25.766
2.040	1.811	23.092
0.989	1.005	21.904
1.332	1.605	22.713
1.636	2.017	23.981
2.859	2.203	23.497
2.163	1.810	23.253
2.677	1.654	22.432
4.681	2.356	20.059
6.455	2.683	19.268
6.575	2.388	19.787
9.580	1.580	22.913
11.786	2.055	25.186
7.591	2.301	24.304
2.699	1.600	22.760
1.591	1.817	24.401
3.643	2.095	25.486
8.638	1.468	22.197
13.388	0.621	22.432
13.396	0.358	22.028
6.106	0.824	19.002
1.391	1.973	19.037
6.001	1.157	19.356
7.544	0.840	18.784
4.128	0.392	17.445
10.442	0.691	18.312
8.386	1.490	19.483
4.761	1.184	19.156
1.532	0.724	19.905
1.938	1.423	18.748
1.948	1.350	17.413
2.982	2.003	17.632
4.342	1.752	17.380
5.560	1.356	18.271
4.539	2.146	18.889
0.589	2.026	17.988
1.281	0.479	16.100
1.322	1.899	15.262
2.222	1.786	15.432
2.564	1.350	14.721
2.118	1.025	14.836
3.638	1.561	16.332
2.980	2.297	16.255
3.089	1.307	15.529
3.345	1.906	15.368
1.364	2.053	13.800
1.892	1.082	13.724
1.688	2.456	14.666
0.523	2.220	13.989
1.249	1.092	15.996
1.672	2.444	16.994
2.143	2.081	14.918
0.860	1.414	14.602
1.276	2.124	15.364
1.596	1.550	16.235
1.539	1.009	15.689
1.595	0.520	15.807
2.890	1.096	16.644
2.312	1.112	17.284
2.872	1.674	18.177
3.242	0.304	19.398
2.613	0.847	19.416
3.757	0.172	20.489
5.551	0.654	22.112
5.107	0.924	22.808
4.756	0.921	24.269
4.534	0.860	24.766
3.057	1.245	25.232
3.326	1.158	26.074
3.431	0.208	25.233
3.970	1.619	23.844
2.821	1.664	23.140
1.142	1.060	21.897
1.108	0.654	22.291
1.856	1.864	22.036
1.163	2.554	20.839
3.112	1.492	19.901
4.890	0.789	19.962
5.711	0.940	18.978
8.162	1.155	18.389
10.460	1.637	17.100
8.368	1.545	15.245
5.737	2.617	16.308
6.066	2.972	15.355
7.413	1.871	14.659
6.425	0.886	15.251
5.302	1.783	13.591
3.095	2.138	12.191
4.096	3.733	12.865
4.479	3.360	13.319
8.479	2.444	12.317
16.100	1.833	10.544
25.801	0.557	8.923
37.351	1.113	8.834
45.211	1.962	9.065
52.568	1.152	9.556
58.972	1.266	10.674
64.606	1.139	11.192
70.175	0.248	11.706
71.183	1.206	14.330
71.535	1.789	16.631
85.569	0.790	17.738
107.024	0.739	19.414
127.206	1.827	23.207
142.207	0.938	25.956
154.492	1.867	26.645
168.681	2.255	29.240
184.589	2.075	33.682
195.003	1.126	37.446
202.949	1.285	40.397
215.212	3.193	42.792
225.307	2.645	40.086
229.071	1.802	37.250
227.151	1.360	38.599
225.077	1.039	39.630
225.265	1.506	39.852
219.795	1.355	37.692
209.649	1.024	33.090
204.334	1.773	30.254
188.600	1.721	26.977
168.801	1.673	24.797
154.570	1.257	22.819
145.021	2.550	19.886
133.240	2.185	18.788
119.243	0.968	15.060
112.608	1.822	11.333
103.805	0.573	7.236
100.371	1.065	3.312
107.793	1.580	1.853
115.055	0.788	2.490
128.677	2.537	5.184
130.485	2.527	9.474
98.079	1.776	12.317
75.663	0.971	14.858
76.097	1.374	15.973
61.650	1.352	14.149
52.784	1.504	13.864
49.842	0.722	14.374
53.724	1.253	16.317
60.295	2.733	17.264
63.049	2.321	20.002
61.866	2.125	21.200
56.097	2.697	20.302
51.871	2.605	26.225
49.154	1.711	29.800
44.649	0.875	29.170
41.233	1.714	32.420
38.395	1.717	33.594
38.744	0.727	31.233
41.583	1.143	28.012
43.269	1.559	25.757
43.035	2.278	26.752
40.352	0.989	26.950
35.092	1.166	25.491
32.601	1.343	24.138
30.794	0.601	22.508
26.198	0.795	20.612
23.307	2.435	20.348
22.806	1.691	22.142
23.325	0.830	19.354
24.313	0.849	15.818
24.503	1.827	16.264
24.464	1.123	17.072
25.707	1.057	14.631
25.846	2.730	13.151
26.570	2.342	13.363
29.140	1.955	10.885
29.348	2.751	9.738
29.822	3.694	6.948
30.947	4.025	7.800
31.866	3.916	7.988
33.231	5.023	3.814
35.432	5.128	2.846
35.646	4.813	2.978
37.846	9.469	6.534
44.890	17.916	3.111
58.621	22.004	1.368
76.981	21.635	2.041
91.088	18.136	1.605
100.234	14.485	0.268
101.875	13.703	1.571
97.979	13.805	2.047
93.685	14.836	1.346
89.003	16.611	0.892
78.252	22.367	1.791
62.498	27.274	1.978
48.641	26.573	2.213
35.815	22.292	5.624
31.655	17.989	11.272
42.486	20.012	13.709
58.966	24.977	14.327
82.719	28.565	15.750
111.426	34.110	18.883
137.416	39.182	24.021
165.569	41.437	25.357
193.591	46.864	25.133
229.529	58.294	24.942
261.977	62.428	24.313
288.759	37.516	24.688
267.350	49.108	22.662
172.847	29.342	20.396
79.761	34.903	21.003
24.553	25.556	22.966
49.743	18.457	21.536
54.740	16.196	18.872
50.161	12.166	25.518
40.966	6.624	28.479
27.029	3.471	24.789
23.762	3.470	22.983
22.123	3.614	24.416
20.390	4.255	24.348
18.670	2.629	20.849
15.283	0.931	19.581
9.477	1.712	20.545
6.249	3.028	19.357
4.260	4.389	16.642
0.621	4.396	15.952
3.898	4.696	15.800
5.323	5.350	18.978
4.938	3.752	22.468
4.938	3.775	20.404
5.247	4.707	15.882
4.131	3.808	16.462
2.826	3.826	13.813
3.093	3.802	9.590
3.080	4.382	10.294
3.504	4.250	13.892
2.884	2.252	21.661
3.337	1.188	28.603
6.255	2.149	33.691
9.495	4.608	38.325
9.607	5.542	40.303
8.750	4.651	37.392
8.389	3.906	33.807
6.545	4.261	32.593
5.199	5.934	31.191
5.103	4.382	28.591
4.792	2.283	25.285
3.606	3.362	19.722
0.947	2.627	14.474
2.277	1.293	11.599
4.934	1.640	10.130
8.002	1.346	10.856
5.978	1.745	10.012
5.885	2.645	12.119
7.304	2.965	14.422
8.156	1.370	14.965
8.125	4.051	15.828
8.171	3.279	17.248
7.656	2.368	19.978
6.381	2.610	18.813
3.045	2.050	15.933
3.174	2.368	17.599
4.334	1.726	19.358
2.835	0.586	21.013
2.911	0.999	24.157
1.662	2.277	26.990
1.109	0.689	31.563
1.751	0.967	36.847
1.895	2.983	38.417
1.270	2.957	42.871
2.959	3.183	56.340
3.414	2.912	70.888
3.527	2.383	76.563
4.108	1.836	90.474
4.040	1.987	109.248
2.935	2.221	122.706
2.481	2.557	131.589
1.734	1.300	143.369
0.729	1.107	155.664
