RHand_X	RHand_Y	RHand_Z	LHand_X	LHand_Y	LHand_Z	Head_X	Head_Y	Head_Z
59.284	59.234	43.722	32.055	67.192	44.725	77.445	216.047	29.550
59.284	59.903	44.577	32.055	67.192	44.725	77.445	216.291	29.550
59.284	60.357	45.659	32.055	67.192	44.725	77.712	216.291	29.827
59.284	60.598	46.506	32.055	67.192	44.725	77.712	216.291	29.827
59.722	60.927	46.506	32.055	67.192	44.725	77.977	216.638	29.827
59.975	61.223	46.506	32.055	67.192	44.725	77.977	216.638	30.047
59.975	61.223	46.727	32.055	67.192	44.725	78.264	216.958	30.047
60.188	61.519	46.727	32.055	67.424	44.725	78.264	216.958	30.047
60.452	61.787	46.727	32.055	67.424	44.725	78.630	217.350	30.317
60.732	62.057	46.727	32.055	67.424	44.725	78.630	217.350	30.317
61.002	62.057	46.969	32.055	67.424	44.725	78.969	217.673	30.317
61.221	62.423	46.969	32.055	67.424	44.725	78.969	217.673	30.564
61.221	62.423	46.969	32.055	67.424	44.725	79.272	217.972	30.564
61.539	62.681	46.969	32.055	67.424	44.725	79.272	217.972	30.564
61.539	62.681	46.969	32.055	67.424	44.725	79.551	218.195	30.564
61.804	62.681	46.969	32.055	67.424	44.725	79.551	218.195	30.777
61.804	62.927	46.969	32.055	67.424	44.725	79.879	218.195	30.777
61.804	62.927	47.232	32.055	67.424	44.725	79.879	218.476	30.777
61.804	62.927	47.232	32.055	67.424	44.725	80.234	218.476	30.777
61.804	62.927	47.232	32.055	67.424	44.725	80.234	218.476	30.977
61.804	62.927	47.232	32.055	67.424	44.725	80.624	218.776	30.977
61.804	62.927	47.232	32.055	67.424	44.725	80.624	218.776	30.977
61.804	62.927	47.475	32.055	67.424	44.725	81.018	218.986	30.977
61.804	62.927	47.475	32.055	67.424	44.725	81.230	218.986	31.208
61.804	62.927	47.475	32.055	67.644	44.725	81.230	218.986	31.208
61.804	63.152	47.475	32.055	67.644	44.725	81.597	219.267	31.208
61.804	63.152	47.720	32.055	67.644	44.725	81.806	219.267	31.208
61.804	63.152	47.720	32.055	67.644	44.725	82.018	219.267	31.485
61.804	63.373	47.720	32.055	67.644	44.931	82.251	219.267	31.485
61.804	63.373	47.720	32.055	67.644	44.931	82.526	219.517	31.485
62.027	63.373	47.930	32.284	67.644	44.931	82.799	219.517	31.797
62.027	63.373	47.930	32.284	67.644	44.931	83.076	219.517	31.797
62.027	63.373	47.930	32.284	67.644	44.931	83.346	219.744	32.052
62.027	63.373	47.930	32.284	67.644	44.931	83.625	219.744	32.052
62.027	63.581	47.930	32.284	67.644	44.931	83.877	219.744	32.265
62.027	63.581	47.930	32.284	67.644	44.931	84.155	219.744	32.265
62.027	63.581	48.132	32.284	67.644	44.931	84.385	219.744	32.265
62.027	63.581	48.132	32.284	67.644	44.931	84.641	219.744	32.509
62.027	63.581	48.132	32.284	67.644	44.931	84.959	219.971	32.509
62.027	63.802	48.352	32.284	67.644	44.931	85.258	219.971	32.509
62.027	63.802	48.352	32.284	67.644	44.931	85.549	219.971	32.509
62.027	63.802	48.352	32.284	67.644	44.931	85.866	219.971	32.751
62.027	63.802	48.352	32.284	67.644	44.931	86.211	220.187	32.751
62.027	63.802	48.352	32.503	67.644	44.931	86.539	220.187	32.751
62.027	63.802	48.580	32.503	67.644	44.931	86.875	220.187	32.751
62.027	63.802	48.580	32.503	67.644	45.140	87.238	220.187	33.004
62.027	63.802	48.580	32.503	67.644	45.140	87.553	220.187	33.004
62.027	63.802	48.580	32.503	67.644	45.140	87.853	220.187	33.004
62.027	63.802	48.580	32.503	67.644	45.140	88.162	220.187	33.246
62.027	63.802	48.580	32.503	67.644	45.140	88.504	220.413	33.246
62.027	63.802	48.580	32.503	67.644	45.140	88.846	220.413	33.246
62.027	63.802	48.580	32.503	67.644	45.140	89.210	220.413	33.512
62.027	63.802	48.580	32.709	67.644	45.140	89.504	220.413	33.512
62.027	63.802	48.580	32.709	67.644	45.140	89.752	220.413	33.722
62.027	63.802	48.580	32.709	67.644	45.140	89.973	220.413	33.722
62.027	63.802	48.580	32.709	67.644	45.140	90.206	220.619	33.971
62.027	63.802	48.580	32.709	67.644	45.140	90.206	220.619	33.971
62.027	63.802	48.580	32.709	67.644	45.140	90.570	220.619	34.249
62.027	63.802	48.580	32.709	67.644	45.140	90.570	220.889	34.249
62.027	63.802	48.580	32.709	67.644	45.140	90.906	220.889	34.559
62.027	63.802	48.580	32.709	67.644	45.140	90.906	221.101	34.559
62.027	63.802	48.580	32.709	67.644	45.140	90.906	221.101	34.764
62.027	63.802	48.580	32.709	67.644	45.140	91.170	221.332	34.764
62.027	63.802	48.580	32.709	67.644	45.140	91.170	221.332	34.764
62.027	63.802	48.580	32.709	67.855	45.140	91.170	221.558	35.019
62.027	63.802	48.580	32.709	67.855	45.140	91.170	221.558	35.019
62.027	63.802	48.580	32.709	67.855	45.140	91.170	221.558	35.019
62.027	63.802	48.580	32.709	67.855	45.140	91.170	221.847	35.019
62.027	63.802	48.580	32.709	67.855	45.140	91.170	221.847	35.019
62.027	63.802	48.788	32.709	67.855	45.140	91.375	221.847	35.019
62.027	63.802	48.788	32.709	67.855	45.140	91.375	221.847	35.019
62.027	63.802	48.788	32.709	67.855	45.140	91.588	222.082	35.019
62.027	63.802	48.788	32.709	67.855	45.140	91.588	222.082	35.019
62.027	63.802	48.788	32.709	67.855	45.140	91.867	222.082	35.019
62.027	63.802	48.788	32.709	67.855	45.140	91.867	222.082	35.019
62.027	63.802	48.788	32.709	67.855	45.140	92.130	222.082	35.019
62.027	63.802	48.788	32.911	67.855	45.140	92.130	222.082	35.019
62.027	63.802	48.788	32.911	67.855	45.140	92.446	222.082	35.019
62.242	63.802	48.788	32.911	67.855	45.140	92.446	222.082	35.286
62.242	63.802	48.788	32.911	67.855	45.140	92.810	222.082	35.286
62.242	63.802	48.788	32.911	67.855	45.140	92.810	222.082	35.286
62.242	63.802	48.788	32.911	67.855	45.140	93.150	222.082	35.286
62.242	63.802	48.788	32.911	67.855	45.140	93.150	222.082	35.539
62.242	63.802	49.031	32.911	67.855	45.140	93.468	222.082	35.539
62.242	63.802	49.031	32.911	67.855	45.140	93.468	222.082	35.539
62.242	63.802	49.031	32.911	67.855	45.140	93.809	222.082	35.539
62.242	63.802	49.031	32.911	67.855	45.140	94.034	222.082	35.539
62.242	63.802	49.031	32.911	67.855	45.140	94.034	222.082	35.785
62.242	63.802	49.031	32.911	67.855	45.140	94.397	222.082	35.785
62.242	63.802	49.031	32.911	67.855	45.140	94.606	222.082	35.785
62.242	63.802	49.031	32.911	67.855	45.140	94.606	222.082	35.785
62.242	63.802	49.031	32.911	67.855	45.140	95.003	222.082	36.042
62.242	63.802	49.031	32.911	67.855	45.140	95.003	222.082	36.042
62.242	63.802	49.031	32.911	67.855	45.140	95.377	222.082	36.042
62.242	63.802	49.031	32.911	67.855	45.140	95.377	222.082	36.314
62.242	63.802	49.031	32.911	67.855	45.140	95.731	222.082	36.314
62.242	63.802	49.031	32.911	67.855	45.140	95.731	222.082	36.525
62.242	63.802	49.031	32.911	67.855	45.140	96.077	222.082	36.525
62.242	63.802	49.031	32.911	67.855	45.140	96.077	222.082	36.525
62.242	63.802	49.234	32.911	67.855	45.140	96.394	222.288	36.832
62.242	63.802	49.234	32.911	67.855	45.140	96.394	222.288	36.832
62.242	63.802	49.234	32.911	67.855	45.140	96.687	222.288	36.832
62.242	64.011	49.234	32.911	67.855	45.140	96.687	222.288	37.079
62.242	64.011	49.234	32.911	67.855	45.140	96.949	222.508	37.079
62.242	64.011	49.234	32.911	67.855	45.140	96.949	222.508	37.079
62.242	64.011	49.234	32.911	67.855	45.140	97.217	222.508	37.294
62.242	64.011	49.438	32.911	67.855	45.140	97.217	222.767	37.294
62.242	64.011	49.438	32.911	67.855	45.140	97.447	222.767	37.294
62.242	64.011	49.438	32.911	67.855	45.140	97.447	222.767	37.294
62.242	64.011	49.438	32.911	67.855	45.140	97.683	223.057	37.294
62.242	64.011	49.438	32.911	67.855	45.140	97.683	223.057	37.294
62.242	64.215	49.438	32.911	67.855	45.140	97.947	223.057	37.294
62.242	64.215	49.438	32.911	67.855	45.140	97.947	223.340	37.515
62.242	64.215	49.657	32.911	67.855	45.140	98.207	223.340	37.515
62.242	64.215	49.657	32.911	67.855	45.140	98.207	223.340	37.515
62.242	64.215	49.657	32.911	67.855	45.140	98.456	223.572	37.515
62.242	64.215	49.657	32.911	67.855	45.140	98.456	223.572	37.515
62.242	64.215	49.879	32.911	67.855	45.140	98.715	223.572	37.515
62.242	64.215	49.879	32.911	67.855	45.140	98.715	223.572	37.735
62.242	64.215	50.109	32.911	67.855	45.140	98.967	223.572	37.735
62.242	64.430	50.109	32.911	67.855	45.140	98.967	223.786	37.735
62.468	64.430	50.338	32.911	67.855	45.140	99.211	223.786	37.735
62.468	64.430	50.338	32.911	67.855	45.140	99.211	223.786	37.965
62.468	64.430	50.654	32.911	67.855	45.140	99.440	223.786	37.965
62.468	64.430	50.858	32.911	67.855	45.140	99.440	223.786	37.965
62.468	64.430	51.078	32.911	67.855	45.140	99.670	223.786	37.965
62.683	64.430	51.330	32.911	67.855	45.140	99.670	223.786	38.185
62.683	64.430	51.559	32.911	67.855	45.140	99.889	223.786	38.185
62.683	64.681	51.840	32.911	67.855	45.140	99.889	223.786	38.185
62.931	64.681	52.112	32.911	67.855	45.140	100.091	223.990	38.185
62.931	64.681	52.402	32.911	67.855	45.140	100.091	223.990	38.185
62.931	65.050	52.651	32.911	67.855	45.140	100.091	223.990	38.403
63.142	65.050	52.912	32.911	67.855	45.140	100.367	224.239	38.403
63.142	65.424	53.172	32.911	67.855	45.140	100.367	224.239	38.403
63.142	65.836	53.576	32.911	67.855	45.140	100.367	224.446	38.403
63.142	65.836	53.875	32.911	67.855	45.140	100.592	224.446	38.403
63.142	66.174	54.195	32.911	67.855	45.140	100.592	224.728	38.403
63.142	66.174	54.477	32.911	67.855	45.140	100.592	224.728	38.403
63.346	66.468	54.755	32.911	67.855	45.140	100.846	225.081	38.403
63.346	66.468	55.032	32.911	67.855	45.140	100.846	225.081	38.403
63.559	66.755	55.315	32.911	67.855	45.140	100.846	225.421	38.403
63.559	66.755	55.558	33.118	67.855	45.140	101.107	225.628	38.403
63.559	67.012	55.782	33.118	67.855	45.140	101.107	225.628	38.403
63.779	67.012	56.000	33.118	67.855	45.140	101.107	226.006	38.403
63.779	67.273	56.000	33.118	67.855	45.140	101.314	226.217	38.403
63.779	67.273	56.348	33.118	67.855	45.140	101.314	226.444	38.403
63.779	67.502	56.348	33.118	67.855	45.140	101.314	226.444	38.619
63.779	67.502	56.582	33.118	67.855	45.140	101.314	226.820	38.619
63.779	67.502	56.582	33.118	67.855	45.140	101.314	227.026	38.619
63.779	67.502	56.582	33.118	67.855	45.140	101.314	227.026	38.619
63.779	67.502	56.582	33.118	67.855	45.140	101.314	227.408	38.619
63.779	67.502	56.582	33.118	67.855	45.140	101.314	227.626	38.619
63.779	67.502	56.582	33.118	67.855	45.140	101.314	227.879	38.619
63.779	67.502	56.819	33.118	67.855	45.140	101.314	228.096	38.619
63.779	67.502	56.819	33.118	67.855	45.140	101.314	228.307	38.619
63.779	67.705	57.240	33.118	67.855	45.140	101.314	228.509	38.619
63.982	67.705	57.551	33.118	67.855	45.363	101.314	228.509	38.827
63.982	67.939	57.883	33.118	67.855	45.363	101.314	228.915	38.827
63.982	67.939	58.189	33.118	68.082	45.363	101.314	229.130	38.827
63.982	68.247	58.519	33.118	68.082	45.363	101.314	229.130	38.827
63.982	68.247	58.845	33.118	68.082	45.363	101.314	229.441	39.036
63.982	68.247	59.079	33.118	68.303	45.363	101.314	229.441	39.036
63.982	68.555	59.079	33.118	68.303	45.363	101.314	229.716	39.036
63.982	68.555	59.444	33.118	68.303	45.605	101.314	229.716	39.036
63.982	68.555	59.444	33.118	68.303	45.605	101.314	229.917	39.036
64.243	68.791	59.444	33.118	68.303	45.605	101.314	229.917	39.036
64.243	68.791	59.716	33.118	68.521	45.605	101.314	229.917	39.036
64.457	69.085	59.716	33.118	68.521	45.812	101.314	230.166	39.036
64.457	69.085	60.010	33.118	68.521	45.812	101.314	230.166	39.036
64.457	69.085	60.010	33.118	68.521	45.812	101.530	230.166	39.036
64.457	69.085	60.222	33.118	68.521	45.812	101.530	230.446	39.036
64.892	69.602	60.222	33.118	68.521	46.038	101.530	230.446	39.036
64.892	69.602	60.222	33.118	68.521	46.038	101.530	230.669	39.239
64.892	69.602	60.222	33.118	68.521	46.038	101.530	230.669	39.239
65.162	69.840	60.427	33.118	68.723	46.038	101.530	230.946	39.239
65.162	69.840	60.427	33.118	68.723	46.364	101.530	230.946	39.239
65.162	69.840	60.427	33.118	69.049	46.364	101.530	231.294	39.239
65.162	69.840	60.427	33.118	69.049	46.682	101.530	231.294	39.239
65.162	69.840	60.427	33.118	69.305	46.912	101.530	231.621	39.239
65.162	69.840	60.427	33.118	69.305	47.120	101.530	231.621	39.239
65.162	69.840	60.650	33.118	69.305	47.120	101.530	232.024	39.239
65.162	69.840	60.650	33.118	69.689	47.355	101.530	232.024	39.239
65.162	69.840	60.871	33.118	70.020	47.585	101.530	232.386	39.239
65.162	69.840	60.871	33.118	70.349	47.585	101.530	232.386	39.239
65.162	69.840	60.871	33.118	70.704	47.977	101.742	232.703	39.239
65.371	69.840	60.871	33.118	71.090	48.231	101.742	232.703	39.239
65.371	70.077	60.871	33.118	71.529	48.494	101.742	232.940	39.239
65.371	70.077	61.073	33.118	71.996	48.696	101.742	232.940	39.239
65.371	70.077	61.073	33.118	72.500	48.696	101.979	232.940	39.239
65.371	70.077	61.073	33.118	72.975	49.063	101.979	233.190	39.239
65.371	70.077	61.073	33.118	73.479	49.281	101.979	233.190	39.239
65.611	70.077	61.073	33.118	73.924	49.281	101.979	233.190	39.239
65.611	70.077	61.073	33.118	74.378	49.625	101.979	233.190	39.239
65.611	70.287	61.073	33.118	74.803	49.625	102.226	233.190	39.239
65.843	70.287	61.073	33.118	75.151	49.903	102.226	233.190	39.239
65.843	70.287	61.073	33.118	75.562	49.903	102.226	233.417	39.239
65.843	70.287	61.073	33.403	75.963	49.903	102.226	233.417	39.449
65.843	70.497	61.073	33.403	76.398	49.903	102.226	233.417	39.449
66.058	70.497	61.073	33.652	76.824	49.903	102.226	233.417	39.449
66.058	70.497	61.073	33.652	77.252	49.903	102.473	233.417	39.449
66.058	70.497	61.073	33.892	77.580	49.903	102.473	233.640	39.449
66.058	70.497	61.073	33.892	77.876	49.903	102.473	233.640	39.449
66.058	70.497	61.073	33.892	78.151	49.903	102.728	233.640	39.449
66.058	70.497	61.073	34.117	78.383	50.125	102.728	233.862	39.449
66.058	70.497	61.297	34.117	78.383	50.125	102.956	233.862	39.449
66.058	70.497	61.297	34.117	78.383	50.422	102.956	233.862	39.449
66.058	70.497	61.297	34.117	78.383	50.422	103.284	234.106	39.449
66.058	70.497	61.297	34.117	78.383	50.650	103.497	234.106	39.449
66.058	70.497	61.297	34.334	78.383	50.650	103.700	234.106	39.674
66.058	70.497	61.297	34.334	78.711	50.862	103.952	234.443	39.674
66.058	70.497	61.297	34.334	78.711	50.862	104.217	234.443	39.674
66.058	70.497	61.297	34.576	78.711	51.109	104.508	234.674	39.957
66.058	70.497	61.297	34.576	78.917	51.109	104.805	234.674	39.957
66.058	70.497	61.297	34.576	78.917	51.109	105.123	234.919	40.212
66.058	70.497	61.297	34.576	78.917	51.317	105.432	234.919	40.212
66.058	70.497	61.297	34.790	78.917	51.317	105.710	234.919	40.582
66.058	70.497	61.297	34.790	78.917	51.317	106.018	235.168	40.582
66.058	70.497	61.297	34.790	78.917	51.317	106.339	235.168	40.963
66.058	70.497	61.297	34.790	78.917	51.317	106.611	235.168	40.963
66.263	70.497	61.297	34.790	78.917	51.317	106.896	235.168	41.245
66.263	70.497	61.297	34.790	78.917	51.317	107.173	235.168	41.245
66.263	70.497	61.297	34.790	78.917	51.538	107.396	235.412	41.487
66.263	70.497	61.297	34.790	78.917	51.538	107.677	235.412	41.487
66.263	70.497	61.297	34.790	78.917	51.538	107.890	235.412	41.700
66.263	70.497	61.297	34.998	78.917	51.538	108.110	235.412	41.700
66.263	70.497	61.297	34.998	78.917	51.538	108.311	235.412	41.700
66.263	70.497	61.297	34.998	79.146	51.538	108.550	235.412	41.700
66.263	70.497	61.297	34.998	79.146	51.761	108.765	235.412	41.950
66.263	70.497	61.297	34.998	79.146	51.761	108.765	235.412	41.950
66.263	70.497	61.297	34.998	79.146	51.761	109.158	235.644	41.950
66.263	70.497	61.297	34.998	79.146	51.761	109.158	235.644	41.950
66.263	70.497	61.297	34.998	79.146	51.761	109.500	235.644	42.169
66.263	70.497	61.297	34.998	79.146	51.761	109.500	235.879	42.169
66.263	70.497	61.297	34.998	79.146	51.761	109.809	235.879	42.169
66.263	70.497	61.297	34.998	79.146	51.761	109.809	235.879	42.169
66.263	70.497	61.297	34.998	79.146	51.761	110.075	235.879	42.169
66.263	70.497	61.297	34.998	79.146	51.761	110.075	235.879	42.169
66.263	70.497	61.297	34.998	79.146	51.974	110.333	236.099	42.169
66.263	70.497	61.297	34.998	79.146	51.974	110.333	236.099	42.426
66.263	70.497	61.585	34.998	79.400	51.974	110.575	236.099	42.426
66.263	70.497	61.585	34.998	79.400	51.974	110.575	236.099	42.426
66.263	70.497	61.894	34.998	79.400	51.974	110.832	236.099	42.426
66.263	70.800	62.147	34.998	79.400	52.209	110.832	236.301	42.426
66.263	70.800	62.528	34.998	79.400	52.209	111.073	236.301	42.426
66.263	71.118	62.998	34.998	79.609	52.209	111.073	236.301	42.646
66.263	71.353	63.553	34.998	79.609	52.209	111.325	236.301	42.646
66.471	71.630	64.129	34.998	79.609	52.209	111.325	236.301	42.646
66.471	71.932	64.761	34.998	79.609	52.209	111.325	236.301	42.646
66.471	72.340	65.535	34.998	79.609	52.209	111.612	236.301	42.646
66.471	72.808	66.256	34.998	79.609	52.209	111.612	236.301	42.849
66.712	73.543	67.161	34.998	79.609	52.209	111.612	236.301	42.849
66.712	74.143	68.080	34.998	79.609	52.209	111.820	236.301	42.849
67.081	74.860	69.090	34.998	79.609	52.425	111.820	236.301	42.849
67.389	75.691	70.323	34.998	79.609	52.425	111.820	236.301	42.849
67.841	76.620	71.658	34.998	79.609	52.425	112.075	236.609	42.849
68.296	77.518	73.220	34.998	79.815	52.425	112.075	236.609	42.849
68.933	78.688	74.803	34.998	79.815	52.425	112.075	236.965	42.849
69.440	79.833	76.527	34.998	79.815	52.425	112.368	236.965	42.849
70.193	81.121	78.235	34.998	79.815	52.425	112.368	237.343	42.849
70.844	82.448	80.019	34.998	79.815	52.425	112.580	237.343	42.849
71.376	83.817	81.949	34.998	79.815	52.425	112.580	237.737	42.849
72.060	85.289	83.682	34.998	79.815	52.425	112.797	237.958	42.849
72.701	86.845	85.359	34.998	79.815	52.425	112.797	238.183	42.849
73.174	88.467	86.810	34.998	79.815	52.425	112.797	238.402	43.054
73.943	89.960	88.259	34.998	79.815	52.425	113.008	238.637	43.054
74.564	91.214	89.632	34.998	79.815	52.425	113.008	238.841	43.054
75.231	92.520	90.833	34.998	79.815	52.425	113.008	238.841	43.054
75.715	93.602	91.673	34.998	79.815	52.425	113.008	239.234	43.054
76.116	94.678	92.493	34.998	79.815	52.425	113.008	239.461	43.054
76.331	95.589	93.079	34.998	79.815	52.425	113.008	239.461	43.300
76.331	96.456	93.522	34.998	79.815	52.425	113.008	239.766	43.300
76.331	97.073	93.775	34.998	79.815	52.425	113.008	239.766	43.300
76.331	97.514	93.775	34.998	79.815	52.425	113.008	239.766	43.529
76.331	97.779	93.775	34.998	79.815	52.425	113.008	239.766	43.529
76.877	97.779	94.018	34.998	79.815	52.425	113.008	239.975	43.529
77.348	97.779	94.359	34.998	79.815	52.425	113.311	239.975	43.778
78.053	98.325	94.905	34.998	79.815	52.425	113.311	239.975	43.778
79.136	98.863	95.694	34.998	79.815	52.425	113.311	239.975	43.778
80.215	99.812	96.773	34.998	79.815	52.425	113.561	239.975	43.979
81.572	101.105	98.240	34.998	79.815	52.425	113.561	240.234	43.979
83.178	102.642	100.175	34.998	79.815	52.425	113.769	240.234	43.979
84.823	104.423	102.392	34.998	79.815	52.425	113.769	240.449	43.979
86.330	106.377	104.958	34.998	79.815	52.425	113.998	240.449	43.979
87.980	108.256	108.028	34.998	80.036	52.425	113.998	240.449	43.979
89.324	110.056	111.493	34.998	80.036	52.425	114.322	240.730	44.304
90.659	112.127	114.984	34.998	80.036	52.425	114.322	240.730	44.304
91.642	114.154	118.499	34.998	80.036	52.425	114.594	241.022	44.304
91.897	115.589	121.681	34.998	80.036	52.425	114.594	241.022	44.304
92.883	116.518	122.798	34.998	80.036	52.425	114.947	241.335	44.304
93.644	117.129	123.127	34.998	80.036	52.425	114.947	241.335	44.304
93.907	117.548	123.806	34.998	80.036	52.425	115.318	241.575	44.304
94.346	117.752	124.574	34.998	80.036	52.425	115.318	241.575	44.304
94.346	117.957	125.194	35.216	80.036	52.425	115.674	241.857	44.304
94.346	117.957	125.563	35.216	80.036	52.425	115.674	241.857	44.304
94.346	118.232	125.563	35.216	80.036	52.425	116.041	242.077	44.304
94.582	118.232	125.820	35.216	80.036	52.425	116.041	242.077	44.304
94.582	118.232	125.820	35.216	80.036	52.425	116.355	242.077	44.304
94.808	118.460	126.098	35.216	80.036	52.425	116.355	242.077	44.304
94.808	118.460	126.441	35.216	80.036	52.425	116.628	242.077	44.304
95.121	118.460	126.879	35.216	80.036	52.425	116.628	242.077	44.304
95.328	118.460	127.474	35.216	80.036	52.425	116.907	242.077	44.304
95.633	118.460	128.069	35.216	80.036	52.425	116.907	242.077	44.524
96.067	118.683	128.764	35.216	80.036	52.425	117.203	242.366	44.524
96.675	118.683	129.525	35.216	80.036	52.425	117.203	242.366	44.524
97.419	118.922	130.443	35.216	80.036	52.425	117.523	242.366	44.524
98.107	118.922	131.349	35.216	80.036	52.425	117.523	242.662	44.524
98.857	119.182	132.287	35.216	80.036	52.425	117.815	242.662	44.524
99.632	119.386	133.392	35.216	80.036	52.425	117.815	242.662	44.524
100.316	119.386	134.402	35.216	80.036	52.425	118.044	242.924	44.524
100.932	119.639	135.333	35.216	80.036	52.425	118.044	242.924	44.524
101.603	119.639	136.250	35.216	80.263	52.425	118.044	243.189	44.524
102.259	119.872	136.965	35.216	80.263	52.425	118.285	243.189	44.524
102.880	119.872	137.582	35.216	80.263	52.425	118.285	243.453	44.524
103.560	119.872	138.174	35.216	80.263	52.425	118.285	243.453	44.524
104.256	119.872	138.782	35.216	80.263	52.664	118.285	243.765	44.524
105.039	119.872	139.341	35.216	80.263	52.664	118.285	243.765	44.524
105.680	120.185	139.844	35.216	80.263	52.664	118.285	244.031	44.524
106.282	120.185	140.320	35.216	80.263	52.878	118.285	244.031	44.524
106.935	120.433	140.798	35.445	80.263	52.878	118.285	244.326	44.524
107.390	120.433	141.153	35.445	80.513	52.878	118.493	244.326	44.524
