P3_hand_rP3whole_dist_traveled	P3_hand_lP3whole_dist_traveled	P3_shoulder_lP3whole_dist_traveled	P3_elbow_rP3whole_dist_traveled	P3_shoulder_rP3whole_dist_traveled	P3_headP3whole_dist_traveled	P3_elbow_lP3whole_dist_traveled
6215.611	2848.098	1099.730	1861.007	1167.253	2899.261	1228.527
6215.611	2848.098	1100.068	1861.007	1167.527	2899.670	1228.808
6215.611	2848.098	1100.068	1861.007	1167.527	2899.890	1228.808
6215.611	2848.098	1100.461	1861.224	1167.876	2900.179	1228.808
6215.842	2848.301	1100.701	1861.224	1168.078	2900.508	1229.108
6215.842	2848.301	1100.943	1861.433	1168.314	2900.868	1229.108
6215.842	2848.301	1101.203	1861.433	1168.559	2901.312	1229.363
6215.842	2848.301	1101.438	1861.728	1168.794	2901.666	1229.363
6215.842	2848.301	1101.724	1861.728	1168.794	2901.988	1229.608
6216.065	2848.301	1101.975	1862.005	1169.202	2902.302	1229.608
6216.065	2848.540	1101.975	1862.005	1169.202	2902.654	1229.847
6216.065	2848.540	1102.375	1862.291	1169.558	2903.021	1229.847
6216.065	2848.540	1102.375	1862.291	1169.758	2903.385	1230.050
6216.065	2848.786	1102.742	1862.519	1169.758	2903.683	1230.050
6216.065	2848.786	1102.742	1862.519	1170.036	2903.965	1230.050
6216.318	2848.786	1103.087	1862.519	1170.036	2904.225	1230.253
6216.318	2848.786	1103.087	1862.801	1170.288	2904.468	1230.253
6216.318	2848.786	1103.378	1862.801	1170.288	2904.713	1230.253
6216.318	2848.786	1103.378	1862.801	1170.288	2904.928	1230.253
6216.318	2848.786	1103.378	1863.010	1170.575	2904.928	1230.253
6216.529	2849.013	1103.606	1863.010	1170.575	2905.222	1230.253
6216.529	2849.013	1103.606	1863.010	1170.575	2905.222	1230.253
6216.529	2849.013	1103.606	1863.010	1170.575	2905.499	1230.253
6216.529	2849.013	1103.606	1863.010	1170.806	2905.499	1230.253
6216.529	2849.013	1103.606	1863.010	1170.806	2905.817	1230.253
6216.529	2849.013	1103.883	1863.010	1170.806	2905.817	1230.253
6216.529	2849.013	1103.883	1863.010	1171.131	2906.155	1230.253
6216.529	2849.013	1104.101	1863.010	1171.131	2906.360	1230.515
6216.529	2849.013	1104.101	1863.010	1171.391	2906.572	1230.515
6216.529	2849.013	1104.374	1863.010	1171.391	2906.807	1230.515
6216.734	2849.013	1104.374	1863.010	1171.656	2907.023	1230.515
6216.734	2849.013	1104.609	1863.242	1171.656	2907.239	1230.730
6216.734	2849.013	1104.609	1863.242	1171.891	2907.239	1230.730
6216.734	2849.225	1104.609	1863.242	1171.891	2907.615	1230.730
6216.734	2849.225	1104.823	1863.242	1171.891	2907.615	1230.730
6216.734	2849.225	1104.823	1863.242	1172.129	2907.944	1230.730
6216.734	2849.225	1104.823	1863.242	1172.129	2907.944	1230.957
6216.734	2849.225	1104.823	1863.242	1172.129	2908.260	1230.957
6216.734	2849.225	1104.823	1863.242	1172.129	2908.260	1230.957
6216.734	2849.225	1104.823	1863.242	1172.129	2908.538	1230.957
6216.734	2849.225	1104.823	1863.242	1172.129	2908.538	1230.957
6216.734	2849.225	1104.823	1863.242	1172.129	2908.775	1230.957
6216.734	2849.225	1104.823	1863.242	1172.129	2908.775	1230.957
6216.734	2849.225	1104.823	1863.242	1172.129	2908.775	1230.957
6216.734	2849.225	1104.823	1863.242	1172.129	2908.979	1230.957
6216.734	2849.225	1104.823	1863.242	1172.129	2908.979	1230.957
6216.734	2849.225	1105.032	1863.242	1172.337	2908.979	1230.957
6216.734	2849.225	1105.032	1863.242	1172.337	2909.181	1230.957
6216.734	2849.225	1105.032	1863.242	1172.337	2909.181	1230.957
6216.734	2849.225	1105.032	1863.242	1172.337	2909.181	1231.175
6216.734	2849.225	1105.032	1863.242	1172.337	2909.181	1231.175
6216.734	2849.225	1105.032	1863.242	1172.337	2909.423	1231.175
6216.734	2849.225	1105.032	1863.242	1172.337	2909.423	1231.175
6216.734	2849.225	1105.032	1863.242	1172.337	2909.423	1231.175
6216.734	2849.225	1105.245	1863.242	1172.555	2909.681	1231.175
6216.734	2849.225	1105.245	1863.242	1172.555	2909.681	1231.175
6216.734	2849.225	1105.245	1863.242	1172.555	2909.681	1231.175
6216.734	2849.225	1105.245	1863.242	1172.555	2909.681	1231.175
6216.734	2849.225	1105.245	1863.242	1172.555	2909.929	1231.175
6216.734	2849.225	1105.245	1863.242	1172.555	2909.929	1231.175
6216.734	2849.225	1105.245	1863.242	1172.555	2909.929	1231.175
6216.734	2849.225	1105.245	1863.242	1172.555	2909.929	1231.175
6216.734	2849.225	1105.245	1863.242	1172.555	2909.929	1231.175
6216.734	2849.225	1105.245	1863.242	1172.555	2909.929	1231.175
6216.734	2849.225	1105.245	1863.447	1172.555	2909.929	1231.175
6216.734	2849.225	1105.245	1863.447	1172.555	2909.929	1231.175
6216.734	2849.225	1105.245	1863.447	1172.555	2909.929	1231.175
6216.734	2849.225	1105.245	1863.447	1172.555	2909.929	1231.175
6216.734	2849.225	1105.245	1863.447	1172.555	2909.929	1231.175
6216.734	2849.225	1105.245	1863.447	1172.555	2909.929	1231.175
6216.734	2849.225	1105.245	1863.447	1172.555	2909.929	1231.175
6216.734	2849.225	1105.245	1863.447	1172.555	2909.929	1231.175
6216.734	2849.225	1105.245	1863.447	1172.555	2909.929	1231.175
6216.734	2849.225	1105.245	1863.447	1172.555	2909.929	1231.175
6216.734	2849.225	1105.245	1863.447	1172.555	2910.166	1231.175
6216.734	2849.225	1105.245	1863.447	1172.555	2910.166	1231.175
6216.734	2849.225	1105.245	1863.447	1172.555	2910.166	1231.175
6216.734	2849.225	1105.245	1863.447	1172.555	2910.166	1231.175
6216.734	2849.225	1105.245	1863.447	1172.555	2910.387	1231.175
6216.734	2849.225	1105.245	1863.447	1172.555	2910.387	1231.175
6216.734	2849.225	1105.245	1863.447	1172.555	2910.387	1231.175
6216.734	2849.225	1105.245	1863.447	1172.555	2910.601	1231.175
6216.734	2849.225	1105.245	1863.447	1172.555	2910.601	1231.175
6216.734	2849.225	1105.245	1863.447	1172.766	2910.601	1231.175
6216.734	2849.225	1105.245	1863.447	1172.766	2910.859	1231.175
6216.734	2849.225	1105.245	1863.447	1172.766	2910.859	1231.175
6216.734	2849.225	1105.245	1863.447	1172.766	2911.060	1231.175
6216.734	2849.225	1105.245	1863.447	1172.766	2911.060	1231.175
6216.734	2849.225	1105.245	1863.447	1172.766	2911.325	1231.175
6216.734	2849.225	1105.245	1863.447	1172.766	2911.325	1231.175
6216.734	2849.225	1105.245	1863.447	1172.766	2911.325	1231.175
6216.734	2849.225	1105.245	1863.447	1172.766	2911.596	1231.175
6216.734	2849.225	1105.245	1863.447	1172.766	2911.596	1231.175
6216.734	2849.225	1105.245	1863.447	1172.766	2911.596	1231.175
6216.734	2849.225	1105.245	1863.447	1172.766	2911.864	1231.175
6216.734	2849.225	1105.245	1863.447	1172.766	2911.864	1231.175
6216.734	2849.225	1105.245	1863.447	1172.766	2911.864	1231.175
6216.734	2849.225	1105.245	1863.447	1172.766	2912.067	1231.175
6216.734	2849.225	1105.245	1863.447	1172.766	2912.067	1231.175
6216.734	2849.225	1105.245	1863.447	1172.766	2912.067	1231.175
6216.734	2849.225	1105.245	1863.447	1172.766	2912.067	1231.175
6216.734	2849.225	1105.245	1863.447	1172.766	2912.303	1231.175
6216.734	2849.225	1105.245	1863.447	1172.766	2912.303	1231.175
6216.734	2849.225	1105.245	1863.447	1172.766	2912.303	1231.175
6216.734	2849.225	1105.245	1863.447	1172.766	2912.303	1231.175
6216.734	2849.225	1105.245	1863.447	1172.766	2912.303	1231.175
6216.734	2849.225	1105.245	1863.447	1172.766	2912.303	1231.175
6216.734	2849.225	1105.245	1863.447	1172.766	2912.561	1231.175
6216.734	2849.225	1105.245	1863.447	1172.766	2912.561	1231.175
6216.734	2849.225	1105.245	1863.447	1172.766	2912.561	1231.175
6216.734	2849.225	1105.245	1863.447	1172.766	2912.561	1231.175
6216.734	2849.225	1105.245	1863.447	1172.766	2912.787	1231.175
6216.734	2849.225	1105.446	1863.447	1172.766	2912.787	1231.175
6216.734	2849.225	1105.446	1863.447	1172.766	2912.787	1231.175
6216.734	2849.225	1105.446	1863.447	1172.766	2912.787	1231.175
6216.734	2849.225	1105.446	1863.447	1172.766	2913.010	1231.175
6216.948	2849.225	1105.446	1863.447	1172.766	2913.010	1231.175
6216.948	2849.225	1105.446	1863.447	1172.766	2913.010	1231.380
6216.948	2849.225	1105.446	1863.447	1172.978	2913.010	1231.380
6216.948	2849.225	1105.674	1863.447	1172.978	2913.010	1231.380
6216.948	2849.225	1105.674	1863.447	1172.978	2913.233	1231.380
6216.948	2849.225	1105.674	1863.447	1172.978	2913.233	1231.380
6216.948	2849.225	1105.674	1863.447	1172.978	2913.233	1231.380
6216.948	2849.225	1105.674	1863.447	1172.978	2913.233	1231.380
6216.948	2849.225	1105.674	1863.447	1172.978	2913.450	1231.380
6216.948	2849.225	1105.674	1863.447	1172.978	2913.450	1231.380
6216.948	2849.225	1105.674	1863.447	1172.978	2913.450	1231.380
6216.948	2849.225	1105.674	1863.447	1172.978	2913.450	1231.380
6216.948	2849.225	1105.674	1863.447	1172.978	2913.712	1231.380
6216.948	2849.225	1105.674	1863.447	1172.978	2913.712	1231.380
6216.948	2849.225	1105.674	1863.447	1172.978	2913.712	1231.380
6216.948	2849.225	1105.674	1863.447	1172.978	2913.922	1231.380
6216.948	2849.225	1105.674	1863.447	1172.978	2913.922	1231.380
6216.948	2849.225	1105.674	1863.447	1172.978	2913.922	1231.380
6216.948	2849.225	1105.674	1863.447	1172.978	2914.143	1231.380
6216.948	2849.225	1105.674	1863.447	1172.978	2914.143	1231.380
6216.948	2849.225	1105.674	1863.447	1172.978	2914.143	1231.380
6216.948	2849.225	1105.674	1863.447	1172.978	2914.143	1231.380
6216.948	2849.225	1105.674	1863.447	1172.978	2914.351	1231.380
6216.948	2849.225	1105.674	1863.447	1172.978	2914.351	1231.380
6216.948	2849.225	1105.674	1863.447	1172.978	2914.351	1231.380
6216.948	2849.225	1105.674	1863.655	1172.978	2914.351	1231.380
6216.948	2849.225	1105.674	1863.655	1173.189	2914.351	1231.380
6216.948	2849.225	1105.674	1863.655	1173.189	2914.351	1231.380
6216.948	2849.225	1105.876	1863.655	1173.189	2914.351	1231.380
6216.948	2849.225	1105.876	1863.655	1173.189	2914.351	1231.380
6216.948	2849.225	1105.876	1863.655	1173.189	2914.555	1231.380
6216.948	2849.225	1105.876	1863.655	1173.189	2914.555	1231.380
6216.948	2849.225	1105.876	1863.655	1173.189	2914.555	1231.380
6216.948	2849.225	1105.876	1863.655	1173.189	2914.555	1231.380
6216.948	2849.225	1105.876	1863.655	1173.189	2914.798	1231.380
6216.948	2849.225	1105.876	1863.655	1173.189	2914.798	1231.380
6216.948	2849.225	1105.876	1863.655	1173.189	2914.798	1231.380
6216.948	2849.225	1105.876	1863.655	1173.189	2914.798	1231.380
6216.948	2849.225	1105.876	1863.655	1173.189	2914.798	1231.582
6216.948	2849.225	1105.876	1863.655	1173.189	2914.798	1231.582
6216.948	2849.225	1105.876	1863.655	1173.189	2915.026	1231.582
6216.948	2849.225	1105.876	1863.655	1173.189	2915.026	1231.582
6216.948	2849.225	1105.876	1863.655	1173.189	2915.026	1231.582
6216.948	2849.225	1105.876	1863.655	1173.189	2915.026	1231.582
6216.948	2849.225	1105.876	1863.655	1173.189	2915.026	1231.582
6216.948	2849.225	1105.876	1863.655	1173.189	2915.026	1231.784
6216.948	2849.225	1105.876	1863.655	1173.189	2915.234	1231.784
6216.948	2849.225	1105.876	1863.655	1173.189	2915.234	1231.784
6216.948	2849.225	1105.876	1863.655	1173.189	2915.234	1231.784
6216.948	2849.225	1105.876	1863.655	1173.189	2915.234	1231.784
6216.948	2849.225	1105.876	1863.655	1173.390	2915.466	1231.784
6216.948	2849.225	1105.876	1863.655	1173.390	2915.466	1231.784
6216.948	2849.225	1105.876	1863.655	1173.390	2915.466	1231.784
6216.948	2849.225	1105.876	1863.655	1173.390	2915.466	1231.784
6216.948	2849.225	1105.876	1863.655	1173.390	2915.741	1231.784
6216.948	2849.225	1105.876	1863.655	1173.390	2915.741	1231.784
6216.948	2849.225	1105.876	1863.655	1173.390	2915.741	1231.784
6216.948	2849.225	1105.876	1863.655	1173.390	2915.956	1231.784
6216.948	2849.225	1105.876	1863.655	1173.390	2915.956	1231.784
6216.948	2849.225	1105.876	1863.655	1173.390	2915.956	1231.784
6216.948	2849.225	1105.876	1863.655	1173.390	2915.956	1231.784
6216.948	2849.225	1105.876	1863.655	1173.390	2916.174	1231.784
6216.948	2849.225	1105.876	1863.655	1173.390	2916.174	1231.784
6216.948	2849.225	1105.876	1863.858	1173.390	2916.174	1231.784
6216.948	2849.225	1105.876	1863.858	1173.390	2916.174	1231.784
6216.948	2849.225	1105.876	1863.858	1173.390	2916.174	1231.784
6216.948	2849.225	1105.876	1863.858	1173.390	2916.398	1231.784
6216.948	2849.225	1105.876	1863.858	1173.598	2916.398	1231.784
6216.948	2849.225	1105.876	1863.858	1173.598	2916.398	1231.784
6216.948	2849.225	1105.876	1863.858	1173.598	2916.398	1231.784
6216.948	2849.225	1105.876	1863.858	1173.598	2916.611	1231.784
6216.948	2849.225	1105.876	1863.858	1173.598	2916.611	1231.784
6217.149	2849.225	1105.876	1863.858	1173.598	2916.611	1231.784
6217.149	2849.225	1105.876	1863.858	1173.598	2916.611	1231.784
6217.149	2849.225	1105.876	1863.858	1173.598	2916.611	1231.784
6217.149	2849.225	1105.876	1863.858	1173.598	2916.823	1231.784
6217.149	2849.225	1105.876	1863.858	1173.598	2916.823	1231.784
6217.149	2849.225	1105.876	1863.858	1173.598	2916.823	1231.784
6217.149	2849.225	1105.876	1863.858	1173.598	2916.823	1231.996
6217.149	2849.225	1105.876	1863.858	1173.598	2917.028	1231.996
6217.149	2849.225	1105.876	1863.858	1173.598	2917.028	1231.996
6217.149	2849.225	1105.876	1863.858	1173.598	2917.028	1231.996
6217.149	2849.225	1105.876	1863.858	1173.598	2917.028	1231.996
6217.149	2849.225	1105.876	1863.858	1173.598	2917.260	1231.996
6217.149	2849.225	1105.876	1863.858	1173.598	2917.260	1231.996
6217.149	2849.225	1106.091	1863.858	1173.598	2917.260	1231.996
6217.149	2849.225	1106.091	1863.858	1173.598	2917.260	1231.996
6217.149	2849.225	1106.091	1863.858	1173.598	2917.260	1231.996
6217.149	2849.225	1106.091	1863.858	1173.819	2917.260	1231.996
6217.149	2849.225	1106.091	1863.858	1173.819	2917.464	1231.996
6217.149	2849.225	1106.091	1863.858	1173.819	2917.464	1231.996
6217.149	2849.225	1106.091	1863.858	1173.819	2917.464	1231.996
6217.149	2849.225	1106.091	1863.858	1173.819	2917.464	1231.996
6217.149	2849.225	1106.091	1863.858	1173.819	2917.464	1231.996
6217.149	2849.225	1106.091	1863.858	1173.819	2917.676	1231.996
6217.149	2849.225	1106.091	1863.858	1173.819	2917.676	1231.996
6217.149	2849.225	1106.091	1863.858	1173.819	2917.676	1231.996
6217.149	2849.225	1106.091	1863.858	1173.819	2917.676	1231.996
6217.149	2849.225	1106.091	1863.858	1173.819	2917.676	1231.996
6217.149	2849.225	1106.091	1863.858	1173.819	2917.676	1231.996
6217.149	2849.225	1106.091	1863.858	1173.819	2917.676	1231.996
6217.149	2849.225	1106.091	1863.858	1173.819	2917.676	1231.996
6217.149	2849.225	1106.091	1863.858	1173.819	2917.676	1231.996
6217.149	2849.225	1106.091	1863.858	1173.819	2917.676	1231.996
6217.149	2849.225	1106.091	1863.858	1173.819	2917.676	1231.996
6217.149	2849.225	1106.091	1863.858	1173.819	2917.676	1231.996
6217.149	2849.225	1106.091	1863.858	1173.819	2917.676	1231.996
6217.149	2849.225	1106.091	1863.858	1173.819	2917.923	1231.996
6217.149	2849.225	1106.091	1863.858	1173.819	2917.923	1231.996
6217.149	2849.225	1106.091	1863.858	1173.819	2917.923	1231.996
6217.149	2849.225	1106.091	1863.858	1173.819	2917.923	1231.996
6217.149	2849.225	1106.091	1863.858	1173.819	2917.923	1231.996
6217.149	2849.225	1106.091	1863.858	1173.819	2918.148	1231.996
6217.149	2849.225	1106.091	1863.858	1173.819	2918.148	1231.996
6217.149	2849.225	1106.091	1863.858	1173.819	2918.148	1231.996
6217.149	2849.225	1106.091	1863.858	1173.819	2918.148	1231.996
6217.149	2849.225	1106.091	1863.858	1173.819	2918.148	1231.996
6217.149	2849.225	1106.091	1863.858	1173.819	2918.148	1231.996
6217.149	2849.225	1106.091	1863.858	1173.819	2918.148	1231.996
6217.149	2849.225	1106.091	1863.858	1173.819	2918.148	1231.996
6217.149	2849.225	1106.091	1863.858	1173.819	2918.148	1231.996
6217.149	2849.225	1106.091	1863.858	1173.819	2918.148	1231.996
6217.149	2849.225	1106.091	1863.858	1173.819	2918.148	1231.996
6217.149	2849.225	1106.091	1863.858	1173.819	2918.148	1231.996
6217.149	2849.225	1106.091	1863.858	1173.819	2918.148	1231.996
6217.149	2849.225	1106.091	1863.858	1173.819	2918.148	1231.996
6217.149	2849.225	1106.091	1863.858	1173.819	2918.148	1231.996
6217.149	2849.225	1106.091	1863.858	1173.819	2918.148	1231.996
6217.149	2849.225	1106.091	1863.858	1173.819	2918.148	1231.996
6217.149	2849.225	1106.091	1863.858	1173.819	2918.148	1231.996
6217.149	2849.225	1106.091	1863.858	1173.819	2918.148	1231.996
6217.149	2849.225	1106.091	1863.858	1173.819	2918.355	1231.996
6217.149	2849.225	1106.091	1863.858	1173.819	2918.355	1231.996
6217.149	2849.225	1106.091	1863.858	1173.819	2918.355	1231.996
6217.149	2849.225	1106.091	1863.858	1173.819	2918.355	1231.996
6217.149	2849.225	1106.091	1863.858	1173.819	2918.355	1231.996
6217.149	2849.225	1106.091	1863.858	1173.819	2918.355	1231.996
6217.149	2849.225	1106.091	1863.858	1173.819	2918.355	1231.996
6217.149	2849.225	1106.091	1864.061	1173.819	2918.579	1231.996
6217.149	2849.225	1106.091	1864.061	1173.819	2918.579	1231.996
6217.353	2849.225	1106.091	1864.061	1173.819	2918.579	1231.996
6217.353	2849.225	1106.091	1864.061	1173.819	2918.579	1231.996
6217.353	2849.225	1106.091	1864.061	1174.022	2918.821	1231.996
6217.353	2849.225	1106.091	1864.061	1174.022	2918.821	1231.996
6217.353	2849.225	1106.091	1864.061	1174.022	2918.821	1231.996
6217.353	2849.225	1106.296	1864.061	1174.022	2918.821	1231.996
6217.353	2849.225	1106.296	1864.061	1174.022	2919.039	1231.996
6217.353	2849.225	1106.296	1864.061	1174.022	2919.039	1231.996
6217.353	2849.225	1106.296	1864.061	1174.022	2919.039	1231.996
6217.353	2849.225	1106.296	1864.061	1174.022	2919.039	1231.996
6217.353	2849.225	1106.296	1864.061	1174.022	2919.304	1231.996
6217.353	2849.225	1106.296	1864.061	1174.022	2919.304	1231.996
6217.353	2849.225	1106.296	1864.061	1174.022	2919.304	1231.996
6217.353	2849.225	1106.296	1864.061	1174.022	2919.304	1231.996
6217.353	2849.225	1106.296	1864.061	1174.022	2919.304	1231.996
6217.353	2849.225	1106.296	1864.061	1174.022	2919.543	1231.996
6217.353	2849.225	1106.296	1864.061	1174.022	2919.543	1231.996
6217.353	2849.225	1106.296	1864.061	1174.022	2919.543	1231.996
6217.353	2849.225	1106.296	1864.061	1174.022	2919.543	1231.996
6217.353	2849.225	1106.296	1864.061	1174.022	2919.543	1231.996
6217.353	2849.225	1106.296	1864.061	1174.022	2919.755	1232.203
6217.353	2849.225	1106.296	1864.061	1174.224	2919.755	1232.203
6217.353	2849.225	1106.501	1864.262	1174.224	2919.755	1232.203
6217.353	2849.225	1106.501	1864.262	1174.224	2919.755	1232.203
6217.353	2849.225	1106.501	1864.262	1174.224	2919.755	1232.203
6217.353	2849.225	1106.501	1864.262	1174.224	2919.957	1232.203
6217.556	2849.225	1106.501	1864.262	1174.437	2919.957	1232.203
6217.556	2849.225	1106.501	1864.262	1174.437	2919.957	1232.203
6217.556	2849.225	1106.501	1864.262	1174.437	2919.957	1232.203
6217.556	2849.225	1106.501	1864.262	1174.437	2919.957	1232.203
6217.556	2849.225	1106.501	1864.262	1174.437	2919.957	1232.203
6217.556	2849.225	1106.501	1864.262	1174.437	2919.957	1232.203
6217.556	2849.225	1106.501	1864.489	1174.437	2919.957	1232.203
6217.556	2849.225	1106.501	1864.489	1174.437	2919.957	1232.203
6217.556	2849.225	1106.501	1864.489	1174.437	2920.165	1232.203
6217.556	2849.225	1106.501	1864.489	1174.437	2920.165	1232.203
6217.556	2849.225	1106.501	1864.489	1174.437	2920.165	1232.414
6217.556	2849.225	1106.501	1864.489	1174.437	2920.165	1232.414
6217.556	2849.225	1106.501	1864.489	1174.437	2920.165	1232.414
6217.556	2849.225	1106.501	1864.489	1174.437	2920.165	1232.414
6217.556	2849.225	1106.501	1864.489	1174.437	2920.165	1232.414
6217.556	2849.225	1106.501	1864.489	1174.437	2920.165	1232.414
6217.556	2849.225	1106.501	1864.489	1174.437	2920.165	1232.414
6217.556	2849.225	1106.501	1864.489	1174.437	2920.165	1232.414
6217.556	2849.225	1106.501	1864.692	1174.437	2920.165	1232.414
6217.556	2849.225	1106.501	1864.692	1174.437	2920.165	1232.414
6217.556	2849.225	1106.501	1864.692	1174.437	2920.375	1232.414
6217.556	2849.225	1106.501	1864.692	1174.437	2920.375	1232.414
6217.556	2849.225	1106.501	1864.692	1174.437	2920.375	1232.414
6217.556	2849.225	1106.501	1864.692	1174.437	2920.375	1232.414
6217.556	2849.225	1106.501	1864.692	1174.437	2920.375	1232.414
6217.556	2849.225	1106.501	1864.692	1174.437	2920.584	1232.414
6217.556	2849.225	1106.501	1864.692	1174.437	2920.584	1232.414
6217.556	2849.225	1106.501	1864.692	1174.651	2920.584	1232.414
6217.556	2849.225	1106.720	1864.692	1174.651	2920.869	1232.414
6217.556	2849.225	1106.720	1864.692	1174.651	2921.089	1232.414
6217.556	2849.225	1106.720	1864.692	1174.651	2921.336	1232.414
6217.556	2849.225	1106.720	1864.692	1174.651	2921.635	1232.414
6217.556	2849.225	1106.720	1864.692	1174.651	2921.995	1232.414
6217.556	2849.225	1106.720	1864.692	1174.869	2922.389	1232.414
6217.556	2849.225	1106.720	1864.692	1174.869	2922.814	1232.414
6217.556	2849.225	1106.720	1864.692	1174.869	2923.251	1232.414
6217.556	2849.225	1106.720	1864.692	1174.869	2923.684	1232.637
