P2_elbow_rP2whole_dist_traveled	P2_hand_rP2whole_dist_traveled	P2_shoulder_lP2whole_dist_traveled	P2_elbow_lP2whole_dist_traveled	P2_headP2whole_dist_traveled	P2_shoulder_rP2whole_dist_traveled	P2_hand_lP2whole_dist_traveled
645.756	2577.006	948.516	479.374	1962.856	846.820	2858.575
646.002	2577.305	948.729	479.374	1963.386	847.098	2858.575
646.238	2577.699	948.729	479.374	1963.821	847.476	2858.575
646.441	2578.160	949.013	479.374	1964.241	847.834	2858.899
646.441	2578.629	949.013	479.587	1964.644	848.179	2859.195
646.755	2579.064	949.214	479.587	1965.000	848.569	2859.511
646.755	2579.614	949.214	479.587	1965.334	848.957	2859.864
646.755	2580.229	949.493	479.587	1965.631	849.436	2860.237
646.977	2580.821	949.493	479.858	1965.887	849.845	2860.562
646.977	2581.493	949.860	479.858	1966.164	850.296	2860.926
647.196	2582.249	950.100	480.077	1966.427	850.834	2861.338
647.196	2582.998	950.333	480.077	1966.707	851.411	2861.805
647.544	2583.811	950.571	480.398	1966.992	852.074	2862.312
647.544	2584.542	950.892	480.398	1967.237	852.780	2862.964
647.826	2585.358	951.170	480.795	1967.442	853.579	2863.556
647.826	2586.209	951.432	481.026	1967.442	854.369	2864.074
647.826	2586.935	951.715	481.259	1967.777	855.108	2864.594
647.826	2587.637	952.024	481.518	1967.777	855.861	2865.048
647.826	2588.336	952.316	481.760	1968.220	856.563	2865.541
648.044	2589.039	952.584	482.021	1968.539	857.221	2866.030
648.044	2589.702	953.227	482.243	1968.979	857.859	2866.448
648.362	2590.303	953.542	482.444	1969.489	858.440	2866.822
648.362	2590.866	953.831	482.444	1970.087	859.031	2867.119
648.756	2591.358	954.106	482.771	1970.744	859.548	2867.381
648.756	2591.802	954.389	482.771	1971.443	860.116	2867.587
649.111	2592.239	954.631	483.126	1972.173	860.627	2867.587
649.111	2592.649	954.886	483.126	1973.052	861.123	2867.816
649.369	2593.034	955.116	483.464	1973.892	861.652	2867.816
649.369	2593.373	955.409	483.464	1974.740	862.145	2867.816
649.613	2593.728	955.727	483.764	1975.591	862.619	2868.053
649.613	2594.079	956.036	483.764	1976.489	863.109	2868.053
649.893	2594.403	956.382	484.068	1977.392	863.562	2868.514
649.893	2594.798	956.685	484.068	1978.230	864.007	2868.809
650.202	2595.247	957.011	484.349	1979.044	864.374	2869.147
650.202	2595.732	957.327	484.349	1979.872	864.757	2869.548
650.618	2596.322	957.638	484.349	1980.640	865.172	2869.981
650.929	2596.952	957.970	484.616	1981.313	865.578	2870.427
651.267	2597.557	958.309	484.616	1982.069	865.969	2870.851
651.545	2598.305	958.684	484.836	1982.799	866.321	2871.247
651.828	2599.052	959.139	484.836	1983.443	866.699	2871.621
652.042	2599.740	959.610	485.166	1984.204	866.985	2871.981
652.042	2600.501	960.070	485.370	1985.128	867.308	2872.258
652.394	2601.114	960.495	485.370	1986.015	867.641	2872.523
652.394	2601.651	960.958	485.738	1987.028	868.081	2872.750
652.701	2602.203	961.408	485.738	1988.084	868.595	2872.981
652.701	2602.675	961.874	486.085	1989.158	869.193	2873.213
652.951	2603.129	962.301	486.085	1990.372	869.815	2873.511
652.951	2603.594	962.737	486.454	1991.487	870.418	2873.845
652.951	2604.087	963.150	486.454	1992.726	871.034	2874.176
652.951	2604.642	963.596	486.454	1993.816	871.762	2874.493
653.197	2605.196	963.966	486.454	1995.043	872.452	2874.829
653.197	2605.754	964.348	486.704	1996.173	873.172	2875.113
653.537	2606.322	964.778	486.704	1997.360	873.889	2875.382
653.738	2606.875	965.211	486.704	1998.389	874.613	2875.677
653.995	2607.522	965.653	486.704	1999.409	875.381	2876.124
654.304	2608.203	966.090	486.704	2000.418	876.117	2876.651
654.654	2608.853	966.550	486.910	2001.378	876.806	2877.043
654.953	2609.458	966.927	486.910	2002.414	877.505	2877.407
655.286	2610.111	967.268	487.114	2003.390	878.154	2877.841
655.606	2610.809	967.588	487.114	2004.431	878.692	2878.268
655.958	2611.488	967.858	487.332	2005.544	879.203	2878.677
656.271	2612.073	968.177	487.332	2006.584	879.641	2879.010
656.605	2612.631	968.498	487.332	2007.749	880.023	2879.372
656.925	2613.203	968.847	487.638	2008.914	880.316	2879.728
657.204	2613.714	969.146	487.638	2010.196	880.582	2880.011
657.204	2614.127	969.404	487.638	2011.391	880.825	2880.283
657.577	2614.507	969.690	487.883	2012.784	881.030	2880.537
657.577	2614.922	969.973	487.883	2014.151	881.030	2880.759
657.802	2615.219	970.308	487.883	2015.584	881.373	2880.759
657.802	2615.438	970.657	487.883	2017.066	881.373	2881.065
657.802	2615.438	971.056	487.883	2018.529	881.373	2881.065
657.802	2615.731	971.558	487.883	2020.138	881.670	2881.065
658.020	2615.945	972.090	487.883	2021.637	881.670	2881.338
658.020	2616.296	972.676	487.883	2023.267	882.178	2881.338
658.341	2616.713	973.255	487.883	2024.909	882.592	2881.579
658.553	2617.167	973.970	487.883	2026.514	883.060	2881.579
658.849	2617.685	974.651	488.097	2028.156	883.613	2882.002
659.203	2618.234	975.449	488.097	2029.791	884.183	2882.288
659.592	2618.798	976.244	488.097	2031.415	884.690	2882.613
660.011	2619.383	976.889	488.372	2032.858	885.288	2883.018
660.407	2619.905	977.523	488.372	2034.279	885.855	2883.394
660.844	2620.459	978.204	488.633	2035.560	886.374	2883.800
661.319	2621.097	978.890	488.633	2036.873	886.842	2884.301
661.725	2621.627	979.432	488.987	2038.008	887.319	2884.840
662.146	2622.115	979.939	488.987	2039.192	887.758	2885.347
662.548	2622.589	980.410	489.281	2040.226	888.144	2885.875
662.866	2623.125	980.908	489.281	2041.254	888.446	2886.455
663.139	2623.629	981.331	489.589	2042.259	888.715	2887.016
663.372	2624.156	981.643	489.589	2043.262	888.946	2887.577
663.616	2624.911	981.903	489.872	2044.188	889.195	2888.596
663.850	2625.316	982.149	489.872	2045.163	889.426	2889.082
664.055	2625.734	982.149	490.146	2046.001	889.648	2889.468
664.055	2626.127	982.529	490.146	2046.907	889.892	2889.776
664.426	2626.481	982.529	490.146	2047.723	890.139	2890.023
664.656	2626.787	982.886	490.146	2048.548	890.404	2890.023
664.952	2627.051	982.886	490.380	2049.340	890.665	2890.314
665.235	2627.051	983.119	490.380	2050.097	890.916	2890.314
665.520	2627.412	983.119	490.380	2050.788	891.175	2890.314
665.814	2627.412	983.119	490.380	2051.522	891.435	2890.678
666.052	2627.712	983.119	490.380	2052.213	891.665	2891.480
666.255	2627.712	983.119	490.380	2052.832	891.886	2891.776
666.491	2628.057	983.362	490.380	2053.493	892.162	2892.143
666.751	2628.057	983.362	490.380	2054.176	892.425	2892.560
666.996	2628.404	983.576	490.605	2054.830	892.672	2892.934
667.250	2628.404	983.576	490.605	2055.415	892.909	2893.335
667.455	2628.653	983.778	490.605	2055.950	893.163	2893.724
667.679	2628.653	983.778	490.914	2056.531	893.405	2894.049
667.679	2628.976	983.778	490.914	2057.198	893.681	2894.376
667.911	2628.976	984.037	491.180	2057.733	893.954	2894.712
667.911	2629.365	984.037	491.180	2058.209	894.184	2895.033
668.119	2629.365	984.037	491.402	2058.738	894.184	2895.337
668.119	2629.755	984.242	491.402	2059.302	894.585	2895.645
668.119	2629.967	984.242	491.402	2059.848	894.798	2895.914
668.339	2630.169	984.242	491.631	2060.333	895.019	2896.167
668.339	2630.388	984.242	491.631	2060.804	895.019	2896.392
668.339	2630.388	984.449	491.631	2061.260	895.367	2896.392
668.339	2630.729	984.449	491.631	2061.735	895.367	2896.708
668.554	2630.729	984.449	491.631	2062.186	895.672	2896.708
668.554	2630.961	984.449	491.631	2062.682	895.672	2897.046
668.554	2630.961	984.748	491.631	2063.122	895.991	2897.046
668.554	2630.961	984.748	491.837	2063.600	895.991	2897.356
668.822	2631.190	985.037	491.837	2064.082	896.321	2897.356
668.822	2631.190	985.037	492.076	2064.615	896.321	2897.712
668.822	2631.190	985.377	492.076	2065.104	896.639	2897.925
669.026	2631.464	985.377	492.076	2065.634	896.639	2897.925
669.026	2631.464	985.697	492.343	2066.176	897.055	2898.152
669.026	2631.810	985.697	492.343	2066.755	897.055	2898.152
669.248	2631.810	985.984	492.343	2067.326	897.368	2898.152
669.248	2632.183	985.984	492.343	2067.875	897.368	2898.421
669.248	2632.183	985.984	492.343	2068.419	897.368	2898.421
669.248	2632.510	985.984	492.343	2068.931	897.368	2898.692
669.482	2632.510	985.984	492.343	2069.469	897.368	2898.692
669.482	2632.855	985.984	492.343	2069.915	897.623	2898.977
669.482	2633.118	985.984	492.343	2070.414	897.623	2898.977
669.482	2633.417	985.984	492.343	2070.907	897.623	2899.253
669.733	2633.731	986.245	492.343	2071.423	897.623	2899.253
669.733	2634.104	986.245	492.544	2071.893	897.823	2899.530
669.733	2634.526	986.473	492.544	2072.284	897.823	2899.530
670.010	2634.995	986.473	492.544	2072.650	897.823	2899.864
670.010	2635.423	986.473	492.544	2072.990	898.032	2899.864
670.010	2635.838	986.730	492.759	2073.316	898.032	2900.233
670.266	2636.299	986.730	492.759	2073.638	898.032	2900.233
670.266	2636.786	986.730	492.759	2073.921	898.032	2900.496
670.266	2637.168	986.986	492.759	2074.243	898.032	2900.496
670.608	2637.504	986.986	492.759	2074.596	898.032	2900.731
670.608	2637.814	986.986	492.991	2074.904	898.282	2900.731
670.608	2638.138	987.242	492.991	2075.194	898.282	2900.731
670.608	2638.420	987.242	492.991	2075.473	898.282	2900.731
670.855	2638.674	987.242	492.991	2075.742	898.282	2900.731
670.855	2638.674	987.488	493.271	2076.009	898.282	2900.731
670.855	2639.019	987.488	493.271	2076.296	898.538	2900.993
670.855	2639.019	987.488	493.271	2076.587	898.538	2901.202
670.855	2639.284	987.695	493.271	2076.892	898.538	2901.457
670.855	2639.284	987.695	493.271	2077.205	898.538	2901.737
670.855	2639.502	987.695	493.271	2077.533	898.794	2902.042
670.855	2639.502	987.695	493.271	2077.864	898.794	2902.319
670.855	2639.736	987.695	493.271	2078.236	898.794	2902.559
670.855	2639.736	987.695	493.271	2078.558	899.024	2902.559
670.855	2640.075	987.695	493.271	2078.831	899.024	2902.959
670.855	2640.075	987.695	493.271	2079.032	899.024	2902.959
670.855	2640.456	987.695	493.533	2079.238	899.276	2903.421
670.855	2640.456	987.695	493.533	2079.238	899.276	2903.687
670.855	2640.842	987.923	493.533	2079.596	899.503	2903.994
671.060	2641.056	987.923	493.735	2079.596	899.503	2904.284
671.060	2641.302	987.923	493.735	2079.839	899.818	2904.590
671.060	2641.529	987.923	493.735	2079.839	900.019	2904.972
671.354	2641.755	987.923	493.946	2080.065	900.019	2905.321
671.354	2642.014	988.132	493.946	2080.065	900.364	2905.321
671.354	2642.257	988.132	493.946	2080.316	900.364	2905.699
671.598	2642.468	988.132	494.150	2080.316	900.755	2906.560
671.598	2642.693	988.132	494.150	2080.316	900.755	2906.807
671.845	2642.693	988.369	494.150	2080.613	901.124	2907.109
671.845	2643.086	988.369	494.150	2080.613	901.124	2907.390
672.110	2643.086	988.369	494.353	2080.858	901.549	2907.908
672.110	2643.470	988.369	494.353	2080.858	901.766	2908.129
672.110	2643.470	988.606	494.353	2081.110	902.018	2908.350
672.381	2643.898	988.606	494.570	2081.110	902.352	2908.616
672.381	2644.156	988.606	494.570	2081.110	902.692	2908.868
672.381	2644.450	988.910	494.570	2081.340	903.106	2909.177
672.668	2644.764	988.910	494.570	2081.340	903.492	2909.420
672.668	2645.094	989.195	494.794	2081.340	903.900	2909.647
672.878	2645.455	989.414	494.794	2081.585	904.322	2909.883
672.878	2645.858	989.617	494.794	2081.585	904.774	2910.132
673.244	2646.304	989.828	494.794	2081.585	905.243	2910.407
673.446	2646.733	990.079	494.794	2081.585	905.673	2910.743
673.446	2647.203	990.377	494.794	2081.790	906.082	2911.112
673.873	2647.663	990.677	495.003	2081.790	906.475	2911.396
673.873	2648.182	990.945	495.003	2082.007	906.858	2911.669
674.308	2648.725	991.215	495.003	2082.007	907.289	2911.947
674.559	2649.340	991.516	495.003	2082.346	907.732	2912.204
674.778	2649.901	991.768	495.003	2082.346	908.075	2912.456
674.778	2650.400	991.986	495.003	2082.661	908.360	2912.709
675.103	2650.917	992.202	495.003	2082.661	908.660	2913.004
675.103	2651.378	992.202	495.003	2082.910	908.927	2913.241
675.353	2651.821	992.505	495.003	2082.910	909.158	2913.481
675.353	2652.236	992.505	495.003	2083.161	909.365	2913.481
675.577	2652.603	992.505	495.003	2083.161	909.574	2913.851
675.577	2652.931	992.505	495.003	2083.427	909.574	2913.851
675.577	2653.220	992.733	495.003	2083.427	909.830	2913.851
675.577	2653.500	992.733	495.003	2083.680	909.830	2914.131
675.823	2653.722	992.733	495.003	2083.680	910.062	2914.131
675.823	2653.722	992.972	495.003	2083.962	910.062	2914.767
675.823	2654.058	992.972	495.003	2083.962	910.309	2914.767
675.823	2654.058	993.185	495.003	2084.293	910.309	2914.767
675.823	2654.371	993.185	495.245	2084.293	910.309	2914.970
676.032	2654.371	993.185	495.245	2084.662	910.604	2914.970
676.032	2654.611	993.452	495.245	2084.896	910.604	2914.970
676.032	2654.611	993.452	495.245	2085.107	910.855	2914.970
676.032	2654.611	993.452	495.245	2085.358	910.855	2914.970
676.032	2654.870	993.676	495.245	2085.637	910.855	2914.970
676.259	2654.870	993.676	495.245	2085.936	911.134	2915.213
676.259	2654.870	993.676	495.245	2086.232	911.134	2915.213
676.259	2655.081	993.898	495.450	2086.495	911.334	2915.213
676.259	2655.081	993.898	495.450	2086.772	911.334	2915.457
676.259	2655.081	993.898	495.450	2087.018	911.334	2915.457
676.259	2655.396	994.129	495.450	2087.243	911.567	2915.679
676.259	2655.396	994.129	495.450	2087.474	911.567	2915.679
676.259	2655.712	994.129	495.450	2087.707	911.567	2916.054
676.259	2655.712	994.369	495.450	2087.943	911.770	2916.054
676.259	2656.008	994.369	495.450	2088.148	911.770	2916.442
676.259	2656.008	994.369	495.701	2088.378	911.770	2916.652
676.259	2656.306	994.369	495.701	2088.609	911.770	2917.021
676.259	2656.306	994.579	495.701	2088.815	911.770	2917.400
676.259	2656.536	994.579	495.701	2089.022	911.981	2917.868
676.259	2656.536	994.579	495.701	2089.022	911.981	2918.226
676.259	2656.761	994.579	495.701	2089.371	911.981	2918.582
676.259	2656.761	994.579	495.927	2089.371	911.981	2918.912
676.259	2657.010	994.792	495.927	2089.672	911.981	2919.267
676.259	2657.010	994.792	495.927	2089.672	911.981	2919.593
676.259	2657.259	994.792	495.927	2089.969	911.981	2919.922
676.259	2657.259	994.792	496.189	2089.969	911.981	2920.316
676.259	2657.517	994.792	496.189	2090.205	911.981	2920.642
676.259	2657.517	994.792	496.189	2090.205	911.981	2920.943
676.259	2657.517	994.792	496.416	2090.465	911.981	2921.204
676.259	2657.796	994.792	496.416	2090.465	912.216	2921.507
676.259	2657.796	994.792	496.416	2090.768	912.216	2921.821
676.259	2657.796	994.792	496.678	2090.768	912.216	2922.137
676.259	2658.037	994.792	496.678	2091.138	912.216	2922.444
676.259	2658.037	994.792	496.678	2091.403	912.216	2922.786
676.259	2658.037	994.792	496.976	2091.403	912.216	2923.160
676.259	2658.037	994.792	496.976	2091.780	912.456	2923.551
676.259	2658.037	994.792	497.177	2091.780	912.456	2923.955
676.460	2658.254	994.999	497.177	2092.155	912.456	2924.469
676.460	2658.254	994.999	497.177	2092.155	912.456	2924.918
676.460	2658.538	994.999	497.448	2092.535	912.456	2925.312
676.460	2658.749	994.999	497.448	2092.535	912.456	2925.631
676.460	2658.979	994.999	497.448	2092.893	912.664	2925.965
676.460	2659.186	994.999	497.656	2092.893	912.664	2926.329
676.460	2659.430	994.999	497.656	2093.180	912.664	2926.637
676.460	2659.638	995.217	497.656	2093.180	912.664	2926.920
676.662	2659.848	995.217	497.656	2093.411	912.664	2927.130
676.662	2659.848	995.217	497.656	2093.411	912.664	2927.130
676.662	2660.222	995.217	497.656	2093.411	912.865	2927.429
676.662	2660.222	995.217	497.858	2093.628	912.865	2927.429
676.662	2660.525	995.217	497.858	2093.628	912.865	2927.429
676.662	2660.525	995.217	497.858	2093.628	912.865	2928.024
676.662	2660.756	995.217	497.858	2093.628	912.865	2928.024
676.662	2660.756	995.217	497.858	2093.628	912.865	2928.256
676.662	2660.756	995.444	497.858	2093.628	912.865	2928.256
676.662	2661.020	995.444	497.858	2093.628	912.865	2928.461
676.662	2661.020	995.444	497.858	2093.628	912.865	2928.461
676.662	2661.020	995.444	497.858	2093.839	912.865	2928.461
676.662	2661.324	995.444	497.858	2093.839	913.099	2928.662
676.662	2661.324	995.444	497.858	2093.839	913.099	2928.662
676.662	2661.598	995.444	497.858	2094.104	913.099	2928.862
676.662	2661.598	995.444	497.858	2094.104	913.099	2928.862
676.662	2661.947	995.444	497.858	2094.415	913.099	2929.202
676.662	2662.183	995.444	497.858	2094.415	913.099	2929.445
676.662	2662.183	995.444	497.858	2094.732	913.099	2929.674
676.877	2662.534	995.444	497.858	2094.953	913.099	2929.928
676.877	2662.534	995.444	497.858	2095.263	913.099	2930.177
676.877	2662.873	995.444	497.858	2095.695	913.301	2930.457
676.877	2662.873	995.444	497.858	2096.294	913.301	2930.748
676.877	2663.226	995.652	498.074	2097.056	913.301	2931.059
677.106	2663.453	995.652	498.074	2098.023	913.301	2931.425
677.106	2663.709	995.875	498.074	2099.140	913.628	2931.743
677.106	2664.010	996.078	498.277	2100.635	913.847	2932.144
677.317	2664.398	996.315	498.277	2102.283	914.097	2932.535
677.317	2664.800	996.629	498.277	2104.203	914.495	2932.920
677.317	2665.200	997.026	498.277	2106.179	914.955	2933.234
677.544	2665.700	997.563	498.498	2108.190	915.606	2933.530
677.544	2666.247	998.145	498.498	2110.309	916.296	2933.758
677.816	2666.920	998.695	498.498	2112.335	917.042	2934.543
677.816	2667.555	999.331	498.498	2114.457	917.978	2934.543
678.173	2668.148	1000.014	498.498	2116.592	918.911	2934.951
678.173	2668.789	1000.844	498.498	2118.574	919.851	2935.210
678.540	2669.446	1001.614	498.498	2120.521	920.920	2935.513
678.540	2670.064	1002.409	498.709	2122.706	921.971	2935.818
678.849	2670.807	1003.382	498.709	2124.496	923.101	2936.199
678.849	2671.464	1004.280	498.709	2126.067	924.354	2936.677
679.207	2672.170	1005.084	498.961	2127.433	925.435	2937.403
679.412	2672.909	1005.984	498.961	2128.563	926.551	2938.120
679.695	2673.547	1006.866	499.210	2129.416	927.571	2938.900
679.957	2674.127	1007.623	499.210	2129.959	928.361	2939.727
680.258	2674.620	1008.368	499.481	2130.239	929.120	2940.642
680.556	2675.011	1009.149	499.699	2130.239	929.672	2941.483
680.860	2675.293	1009.862	499.699	2130.654	930.212	2942.262
681.096	2675.293	1010.471	500.081	2131.120	930.659	2943.037
681.319	2675.622	1011.108	500.081	2131.896	931.161	2943.706
681.319	2675.869	1011.794	500.380	2132.865	931.691	2944.379
681.619	2676.211	1012.440	500.380	2133.785	932.256	2945.006
681.619	2676.592	1012.924	500.590	2134.883	932.820	2945.661
681.619	2676.983	1013.395	500.590	2136.201	933.421	2946.364
681.619	2677.377	1013.807	500.590	2137.458	934.001	2947.030
681.619	2677.898	1014.192	500.804	2138.958	934.667	2947.820
681.619	2678.489	1014.568	500.804	2140.407	935.284	2948.607
681.619	2679.102	1014.933	500.804	2142.002	935.910	2949.330
681.868	2679.716	1015.243	500.804	2143.633	936.554	2950.120
681.868	2680.308	1015.505	501.095	2145.204	937.217	2950.870
682.068	2681.008	1015.740	501.095	2146.797	937.911	2951.574
682.068	2681.699	1015.740	501.304	2148.287	938.635	2952.182
682.345	2682.458	1016.145	501.304	2149.809	939.291	2952.692
682.345	2683.186	1016.145	501.598	2151.068	939.925	2953.244
682.746	2684.142	1016.588	501.598	2152.427	940.561	2954.001
683.059	2684.898	1016.815	501.969	2153.574	941.245	2954.462
683.380	2685.582	1017.059	502.193	2154.648	941.825	2954.863
