P2_hands_comp_Distance_X	P2_hands_comp_Distance_Y	P2_hands_comp_Distance_Z
-31.096	20.676	-159.152
-30.877	20.747	-159.224
-30.696	20.851	-159.337
-30.490	20.918	-159.431
-30.296	20.916	-159.519
-30.023	20.976	-159.640
-29.710	21.032	-159.729
-29.401	21.073	-159.841
-29.148	21.107	-159.859
-28.869	21.133	-159.941
-28.639	21.124	-159.984
-28.480	21.026	-160.019
-28.311	20.881	-160.052
-28.106	20.755	-160.083
-27.930	20.583	-160.093
-27.769	20.397	-160.106
-27.629	20.219	-160.133
-27.530	20.040	-160.147
-27.450	19.777	-160.164
-27.457	19.564	-160.217
-27.508	19.355	-160.287
-27.595	19.136	-160.404
-27.686	18.985	-160.540
-27.773	18.868	-160.712
-27.869	18.856	-160.927
-27.965	18.827	-161.226
-28.088	18.895	-161.462
-28.197	18.919	-161.802
-28.333	19.048	-162.107
-28.423	19.264	-162.463
-28.517	19.535	-162.782
-28.543	19.813	-163.121
-28.643	20.026	-163.477
-28.663	20.271	-163.737
-28.791	20.440	-164.029
-28.871	20.645	-164.301
-28.897	20.809	-164.583
-28.953	20.950	-164.837
-28.929	21.058	-165.043
-28.905	21.112	-165.204
-28.864	21.154	-165.341
-28.795	21.165	-165.477
-28.741	21.219	-165.639
-28.744	21.194	-165.761
-28.761	21.218	-165.839
-28.848	21.197	-165.884
-28.891	21.234	-165.942
-28.942	21.250	-166.030
-29.112	21.214	-166.101
-29.164	21.229	-166.168
-29.232	21.197	-166.290
-29.296	21.169	-166.380
-29.345	21.162	-166.483
-29.432	20.955	-166.649
-29.447	20.825	-166.767
-29.499	20.662	-166.916
-29.593	20.453	-167.034
-29.739	20.157	-167.301
-29.919	19.940	-167.573
-31.428	18.675	-168.521
-31.734	18.277	-168.954
-32.179	18.014	-169.537
-32.581	17.856	-170.175
-33.074	17.458	-170.978
-33.662	17.090	-171.844
-34.148	16.787	-172.847
-34.463	16.793	-173.807
-35.019	16.660	-174.893
-35.712	16.678	-176.060
-36.497	16.608	-177.287
-37.407	16.595	-178.425
-38.348	16.602	-179.578
-39.230	16.635	-180.664
-40.041	16.823	-181.758
-40.858	16.834	-182.669
-41.692	16.916	-183.490
-42.469	16.830	-184.252
-43.163	16.795	-184.966
-43.866	16.589	-185.638
-44.601	16.340	-186.127
-45.782	16.068	-186.664
-46.514	15.688	-187.011
-47.451	15.026	-187.307
-48.194	14.513	-187.551
-48.915	13.918	-187.790
-49.602	13.363	-187.999
-50.136	12.836	-188.135
-50.485	12.416	-188.279
-50.815	11.947	-188.348
-51.035	11.525	-188.432
-51.221	11.080	-188.444
-51.261	10.819	-188.458
-51.245	10.563	-188.372
-51.239	10.236	-188.270
-51.175	9.901	-188.056
-51.083	9.463	-187.783
-50.986	8.869	-187.439
-50.879	8.251	-187.054
-50.677	7.737	-186.661
-50.372	7.186	-186.251
-49.952	6.653	-185.731
-49.425	6.029	-185.161
-48.788	5.581	-184.655
-48.008	5.337	-184.234
-47.200	5.085	-183.821
-46.361	4.912	-183.466
-45.687	4.762	-183.201
-45.004	4.891	-183.041
-44.433	5.033	-182.926
-43.944	5.247	-182.812
-43.615	5.478	-182.752
-43.348	5.830	-182.650
-43.101	6.180	-182.630
-42.887	6.393	-182.618
-42.689	6.722	-182.556
-42.461	6.983	-182.519
-42.213	7.274	-182.497
-41.981	7.646	-182.477
-41.795	7.996	-182.470
-41.714	8.440	-182.518
-41.597	8.939	-182.579
-41.686	9.465	-182.714
-41.840	9.914	-182.829
-42.119	10.190	-182.967
-42.413	10.505	-183.100
-42.728	10.838	-183.268
-43.007	11.123	-183.426
-43.255	11.362	-183.524
-43.435	11.640	-183.629
-43.529	11.850	-183.698
-43.639	12.011	-183.768
-43.755	12.199	-183.827
-43.920	12.394	-183.906
-44.026	12.532	-183.955
-44.153	12.747	-183.999
-44.298	12.991	-184.095
-44.380	13.258	-184.168
-44.418	13.606	-184.305
-44.519	13.940	-184.454
-44.579	14.251	-184.635
-44.625	14.547	-184.814
-44.606	14.782	-184.968
-44.632	14.994	-185.150
-44.631	15.185	-185.374
-44.700	15.299	-185.536
-44.770	15.385	-185.724
-44.874	15.409	-185.917
-44.965	15.516	-186.171
-45.149	15.593	-186.389
-45.348	15.664	-186.626
-45.614	15.690	-186.799
-45.913	15.728	-187.030
-46.159	15.760	-187.229
-46.398	15.763	-187.437
-46.700	15.691	-187.644
-46.998	15.669	-187.836
-47.341	15.585	-187.991
-47.657	15.551	-188.155
-47.968	15.525	-188.338
-48.184	15.586	-188.461
-48.391	15.689	-188.596
-48.573	15.769	-188.735
-48.751	15.905	-188.880
-48.927	15.967	-189.012
-49.089	15.962	-189.100
-49.288	15.952	-189.217
-49.485	15.915	-189.284
-49.750	15.773	-189.421
-50.020	15.676	-189.510
-50.298	15.551	-189.593
-50.576	15.454	-189.641
-50.778	15.293	-189.731
-50.995	15.267	-189.756
-51.141	15.229	-189.787
-51.278	15.114	-189.862
-51.382	15.183	-189.940
-51.401	15.219	-190.012
-51.332	15.270	-190.110
-51.206	15.348	-190.222
-51.002	15.438	-190.381
-50.825	15.482	-190.508
-50.763	15.446	-190.593
-50.813	15.336	-190.663
-50.889	15.157	-190.705
-50.960	15.030	-190.728
-50.985	14.875	-190.708
-50.959	14.727	-190.670
-50.878	14.581	-190.614
-50.753	14.462	-190.553
-50.576	14.258	-190.510
-50.383	14.202	-190.441
-50.128	14.089	-190.390
-49.817	14.059	-190.337
-49.425	14.044	-190.274
-48.956	14.087	-190.175
-48.490	14.078	-190.020
-48.134	14.095	-189.897
-47.793	14.115	-189.792
-47.417	14.192	-189.745
-47.002	14.319	-189.691
-46.567	14.538	-189.681
-46.162	14.556	-189.669
-45.893	14.553	-189.615
-45.677	14.387	-189.629
-45.440	14.177	-189.536
-45.273	13.836	-189.448
-45.106	13.468	-189.329
-44.959	13.035	-189.215
-44.802	12.567	-189.124
-44.604	12.087	-189.053
-44.494	11.612	-189.016
-44.386	11.177	-188.994
-44.358	10.795	-188.921
-44.354	10.508	-188.870
-44.422	10.373	-188.758
-44.544	10.241	-188.693
-44.676	10.243	-188.553
-44.873	10.271	-188.532
-45.053	10.433	-188.562
-45.226	10.685	-188.570
-45.436	11.007	-188.660
-45.617	11.353	-188.769
-45.815	11.759	-188.902
-45.983	12.123	-189.059
-46.209	12.391	-189.261
-46.431	12.448	-189.357
-46.632	12.505	-189.433
-46.827	12.449	-189.516
-46.896	12.366	-189.560
-46.911	12.122	-189.597
-46.843	11.916	-189.665
-46.772	11.676	-189.722
-46.672	11.405	-189.752
-46.597	11.129	-189.753
-46.557	10.829	-189.720
-46.603	10.544	-189.688
-46.613	10.264	-189.631
-46.651	9.957	-189.554
-46.691	9.683	-189.470
-46.700	9.416	-189.382
-46.719	9.056	-189.285
-46.719	8.722	-189.191
-46.702	8.353	-189.080
-46.669	7.981	-189.010
-46.530	7.688	-188.993
-46.416	7.318	-188.935
-46.276	6.936	-188.937
-46.235	6.529	-188.906
-46.212	6.111	-188.972
-46.165	5.788	-188.939
-46.111	5.512	-189.002
-46.117	5.218	-189.079
-46.077	4.928	-189.164
-46.175	4.620	-189.230
-46.357	4.092	-189.189
-46.536	3.454	-189.105
-46.661	2.848	-189.000
-46.796	2.212	-188.840
-46.854	1.553	-188.682
-46.922	0.815	-188.461
-46.919	0.023	-188.248
-46.895	-0.815	-187.935
-46.855	-1.643	-187.635
-46.836	-2.620	-187.325
-46.748	-3.546	-187.028
-46.696	-4.405	-186.672
-46.707	-5.107	-186.552
-46.522	-6.070	-185.981
-46.455	-6.788	-185.661
-46.422	-7.246	-185.656
-46.284	-7.763	-185.420
-46.125	-8.211	-185.208
-45.921	-8.527	-185.052
-45.714	-8.830	-184.848
-45.486	-9.018	-184.698
-45.229	-9.162	-184.504
-44.823	-9.417	-184.124
-44.524	-9.437	-184.002
-44.252	-9.433	-183.888
-44.054	-9.291	-183.868
-43.884	-9.040	-183.865
-43.768	-8.735	-183.898
-43.758	-8.325	-183.970
-43.750	-7.826	-184.041
-43.766	-7.256	-184.137
-43.894	-6.695	-184.299
-43.996	-6.080	-184.396
-44.043	-5.466	-184.486
-44.054	-4.781	-184.510
-44.097	-4.103	-184.443
-44.125	-3.374	-184.384
-44.183	-2.761	-184.382
-44.220	-2.072	-184.333
-44.292	-1.379	-184.323
-44.360	-0.715	-184.319
-44.393	-0.028	-184.274
-44.435	0.598	-184.195
-44.431	1.142	-184.117
-44.449	1.568	-184.043
-44.326	2.207	-183.952
-44.123	2.897	-183.933
-43.862	3.537	-183.850
-43.748	4.152	-183.949
-43.608	4.851	-184.036
-43.597	5.574	-184.182
-43.604	6.474	-184.416
-43.749	7.367	-184.656
-43.887	8.225	-184.878
-44.070	9.076	-185.120
-44.242	9.918	-185.409
-44.398	10.882	-185.667
-44.518	11.697	-185.937
-44.616	12.405	-186.205
-44.601	13.247	-186.475
-44.439	14.173	-186.592
-44.206	15.072	-186.502
-44.007	15.759	-186.452
-43.784	16.539	-186.296
-43.457	17.312	-186.199
-43.034	17.979	-185.847
-42.624	18.444	-185.431
-42.080	18.921	-184.915
-41.595	19.230	-184.311
-40.840	19.214	-183.639
-40.355	19.259	-182.824
-39.936	19.115	-182.072
-39.474	18.995	-181.320
-38.922	18.825	-180.482
-38.444	18.635	-179.721
-37.877	18.404	-178.975
-37.403	18.194	-178.387
-37.120	17.996	-177.851
-36.819	17.973	-177.318
-35.468	18.990	-176.272
-35.452	18.944	-176.114
-35.559	18.988	-176.077
-35.712	19.254	-176.215
-35.883	19.605	-176.483
-36.141	20.133	-176.837
-36.454	20.780	-177.271
-36.786	21.388	-177.704
-38.394	20.966	-178.942
-38.899	21.573	-179.608
-39.424	22.070	-180.389
-39.908	22.581	-181.050
-40.352	23.213	-181.616
-40.865	23.775	-182.340
-41.396	24.170	-182.961
-41.840	24.503	-183.666
-42.164	24.887	-184.198
-42.392	25.341	-184.685
-42.540	25.740	-185.125
-42.633	26.134	-185.511
-42.721	26.387	-185.788
-42.833	26.648	-186.029
-42.971	26.858	-186.267
-43.080	27.066	-186.444
-43.537	27.277	-186.651
-43.782	27.413	-186.835
-44.022	27.587	-187.000
-44.247	27.807	-187.194
-44.370	28.092	-187.357
-44.439	28.437	-187.563
-44.462	28.796	-187.758
-44.395	29.138	-187.924
-44.246	29.478	-188.071
-44.118	29.690	-188.214
-44.065	29.805	-188.446
-43.879	29.990	-188.517
-43.694	30.101	-188.652
-43.598	30.153	-188.751
-43.462	30.192	-188.829
-43.326	30.231	-188.952
-43.219	30.229	-189.030
-43.059	30.231	-189.074
-42.881	30.271	-189.147
-42.663	30.276	-189.165
-42.498	30.182	-189.162
-42.311	30.130	-189.194
-42.191	29.894	-189.158
-42.039	29.682	-189.083
-41.918	29.370	-188.988
-41.781	29.001	-188.876
-41.601	28.630	-188.720
-41.303	28.266	-188.479
-40.929	27.945	-188.200
-40.581	27.691	-187.970
-40.215	27.409	-187.735
-39.786	27.256	-187.350
-37.987	28.271	-185.938
-37.619	27.908	-185.430
-37.231	27.611	-184.865
-36.879	27.530	-184.448
-36.620	27.433	-184.039
-36.532	27.387	-183.758
-36.564	27.311	-183.634
-36.676	27.357	-183.756
-36.851	27.330	-184.070
-37.122	27.305	-184.583
-37.499	27.170	-185.198
-37.933	26.954	-185.820
-38.384	26.669	-186.510
-40.321	25.144	-188.030
-41.066	24.681	-188.775
-41.729	24.269	-189.434
-42.560	23.771	-190.030
-43.343	23.188	-190.499
-43.932	22.765	-190.851
-44.585	22.214	-191.169
-45.149	21.771	-191.337
-45.561	21.388	-191.429
-45.899	21.027	-191.434
-46.114	20.671	-191.406
-46.335	20.198	-191.239
-46.556	19.713	-191.101
-46.578	19.263	-190.916
-46.676	18.784	-190.780
-46.674	18.326	-190.626
-46.710	17.868	-190.472
-46.791	17.462	-190.331
-46.921	17.006	-190.241
-47.072	16.715	-190.201
-47.282	16.508	-190.177
-47.533	16.380	-190.197
-47.780	16.411	-190.266
-48.013	16.517	-190.403
-48.213	16.778	-190.554
-48.356	17.185	-190.810
-48.431	17.726	-191.153
-48.550	18.341	-191.448
-48.692	19.147	-191.843
-49.011	20.145	-192.143
-49.541	21.034	-192.397
-50.156	21.962	-192.650
-50.807	23.106	-192.963
-51.482	24.213	-193.271
-52.186	25.433	-193.611
-52.794	26.545	-193.921
-53.355	27.796	-194.237
-53.814	28.861	-194.440
-54.094	29.898	-194.657
-54.319	30.756	-194.804
-54.403	31.501	-194.835
-54.408	32.208	-194.906
-54.392	32.728	-194.947
-54.260	33.018	-194.968
-54.609	33.168	-194.930
-55.035	33.168	-194.778
-55.691	33.156	-194.637
-56.568	32.786	-194.398
-57.391	32.442	-194.120
-58.189	32.119	-193.836
-58.863	31.816	-193.550
-59.283	31.685	-193.310
-59.505	31.698	-193.107
-59.640	31.706	-192.911
-59.734	31.786	-192.727
-59.806	31.879	-192.507
-59.859	31.957	-192.219
-59.991	31.874	-191.953
-60.170	31.656	-191.652
-60.426	31.354	-191.356
-60.715	30.946	-191.064
-61.021	30.523	-190.829
-61.320	30.053	-190.609
-61.649	29.486	-190.371
-61.961	28.960	-190.098
-62.139	28.456	-189.882
-62.311	28.012	-189.596
-62.384	27.567	-189.204
-62.408	27.143	-188.818
-62.313	26.761	-188.450
-62.091	26.373	-188.048
-61.872	25.972	-187.600
-61.637	25.683	-187.279
-61.394	25.384	-186.932
-61.080	24.985	-186.643
-60.784	24.561	-186.367
-60.423	24.143	-186.178
-59.924	23.674	-185.978
-59.442	23.087	-185.821
-59.129	22.465	-185.718
-58.716	21.843	-185.647
-58.434	21.190	-185.660
-58.224	20.548	-185.676
-58.106	19.918	-185.711
-58.095	19.206	-185.788
-58.156	18.512	-185.907
-58.618	17.823	-186.070
-58.776	17.124	-186.180
-58.855	16.485	-186.360
-58.883	15.739	-186.492
-59.046	14.772	-186.600
-59.367	13.595	-186.675
-59.751	12.109	-186.626
-60.409	10.117	-186.569
-61.169	7.734	-186.343
-62.171	5.003	-185.847
-63.390	1.801	-185.276
-64.982	-1.895	-184.308
-66.815	-5.705	-183.412
-68.487	-9.983	-182.164
-70.164	-14.693	-180.438
-71.458	-20.070	-178.296
-73.323	-25.211	-176.035
-75.363	-30.303	-173.604
-78.242	-36.553	-170.842
-81.113	-41.483	-167.754
-84.480	-45.878	-164.656
-88.329	-49.669	-161.695
-92.586	-52.450	-159.011
-97.588	-54.258	-156.737
-103.851	-55.185	-155.134
-109.965	-54.152	-154.012
-116.128	-51.272	-153.105
-122.267	-46.910	-152.115
-128.195	-40.966	-151.137
-132.779	-32.318	-149.673
-137.019	-23.105	-147.838
-141.139	-12.406	-145.656
-144.343	0.687	-143.125
-147.865	13.188	-139.389
-150.994	26.584	-135.779
-153.718	40.370	-131.891
-155.929	54.203	-127.982
-157.570	68.025	-124.006
-158.806	82.034	-120.557
-158.392	95.475	-116.888
-158.113	107.458	-114.269
-157.460	118.633	-112.520
-156.353	128.770	-111.393
-154.924	137.914	-111.041
-152.979	146.007	-111.400
-151.065	152.722	-112.581
-148.013	158.890	-114.473
-145.261	163.789	-116.639
-142.297	167.408	-119.075
-139.405	170.080	-121.955
-136.631	171.592	-124.874
-134.636	171.884	-128.987
-132.139	171.556	-132.393
-130.026	170.469	-135.616
-127.952	168.419	-139.045
-125.922	166.111	-142.067
-123.865	162.910	-145.181
-121.906	159.179	-148.142
-119.938	154.819	-150.993
-117.617	150.673	-153.569
-115.980	144.981	-156.378
-113.885	139.384	-159.605
-111.546	133.237	-162.849
-109.117	126.842	-166.612
-106.668	119.892	-170.202
-104.157	112.881	-174.571
-101.550	105.085	-178.308
-98.884	96.879	-181.926
-96.325	88.398	-184.647
-93.596	79.612	-186.626
-90.582	70.886	-188.261
-87.054	62.077	-189.576
-83.651	53.631	-190.621
-79.378	45.495	-191.278
-74.343	37.794	-191.661
-69.585	30.946	-191.936
-64.376	24.214	-192.184
-58.855	18.816	-192.169
-52.435	15.123	-191.152
-47.688	10.849	-190.475
-43.423	7.333	-189.679
-39.700	4.382	-188.822
-36.564	1.910	-187.938
-33.963	0.012	-187.374
-31.847	-1.328	-187.000
-30.268	-2.292	-186.772
-29.013	-2.619	-186.728
-28.045	-2.411	-186.699
-27.578	-1.881	-186.722
-27.195	-0.905	-186.722
-27.177	0.234	-186.703
-27.268	1.762	-186.684
-27.303	3.483	-186.689
-27.469	5.395	-186.661
-27.479	7.454	-186.773
-27.492	9.629	-186.794
-27.321	11.850	-186.991
-27.017	14.114	-187.074
-26.526	16.428	-187.298
-25.965	18.752	-187.616
-25.251	20.941	-187.841
-24.511	23.061	-187.977
-23.837	25.091	-188.091
-23.260	26.904	-188.203
-22.866	28.634	-188.036
-22.244	30.149	-187.914
-21.915	31.778	-187.767
-21.578	33.273	-187.541
-21.254	34.727	-187.239
-20.880	36.143	-186.879
-20.428	37.551	-186.437
-20.119	38.819	-185.895
-19.774	39.914	-185.342
-19.724	41.426	-184.840
-19.922	42.207	-184.360
-20.276	42.875	-183.833
-20.632	43.395	-183.523
-21.034	43.991	-183.245
-21.390	44.515	-183.080
-21.664	45.044	-182.901
-21.921	45.522	-182.713
-22.169	45.921	-182.557
-22.388	46.415	-182.447
-22.503	46.857	-182.142
-22.551	47.219	-181.945
-22.579	47.504	-181.805
-22.438	47.469	-181.523
-22.459	47.673	-181.361
-22.411	47.820	-181.230
-22.373	48.041	-181.062
-22.336	48.181	-180.949
-22.331	48.347	-180.848
-22.279	48.489	-180.792
-22.191	48.662	-180.695
-22.147	48.817	-180.662
-22.165	48.971	-180.612
-22.165	49.128	-180.649
-22.189	49.318	-180.720
-22.245	49.502	-180.803
-22.508	50.089	-181.068
-22.684	50.302	-181.169
-22.860	50.477	-181.265
-23.078	50.626	-181.418
-23.266	50.690	-181.462
-23.526	50.794	-181.588
-23.918	50.933	-181.766
-24.306	51.051	-181.902
-24.575	51.068	-182.178
-24.607	51.061	-182.396
-24.753	51.020	-182.565
-25.159	50.952	-182.785
-25.525	50.996	-182.993
-25.877	51.121	-183.307
-26.224	51.224	-183.627
-26.504	51.338	-183.919
-26.839	51.635	-184.306
-27.342	52.038	-184.787
-27.703	52.473	-185.293
-28.174	53.301	-185.803
-28.595	53.859	-186.294
-29.015	54.428	-186.759
-29.364	55.183	-187.233
-29.665	55.754	-187.545
-29.971	56.329	-187.816
-30.221	56.904	-188.031
-30.291	57.518	-188.201
-30.210	58.215	-188.287
-30.040	58.800	-188.430
-29.748	59.394	-188.566
-29.285	59.993	-188.609
-28.929	60.511	-188.642
-28.579	60.882	-188.705
-28.299	61.222	-188.753
-28.072	61.398	-188.742
-27.904	61.438	-188.688
-28.036	61.210	-188.984
-27.913	60.976	-188.927
-27.753	60.680	-188.976
-27.565	60.383	-188.935
-27.400	60.109	-189.020
-27.263	59.852	-188.992
-27.127	59.591	-189.040
-26.983	59.249	-189.025
-26.861	58.958	-189.087
-26.593	58.581	-188.857
-26.528	58.209	-189.029
-26.474	57.894	-189.174
-26.529	57.191	-189.464
-26.462	56.711	-189.711
-26.359	56.167	-189.988
-26.266	55.436	-190.344
-26.128	54.651	-190.814
-26.109	53.696	-191.226
-26.091	52.655	-191.645
-26.118	51.510	-192.012
-26.181	50.452	-192.325
-26.262	49.050	-192.615
-26.379	47.576	-192.713
-26.453	46.263	-193.052
-26.707	44.698	-193.219
-26.849	43.087	-193.327
-27.044	41.603	-193.529
-27.178	40.078	-193.521
-27.173	38.647	-193.579
-27.215	37.239	-193.772
-27.255	35.877	-193.814
-27.206	34.697	-193.820
-27.107	33.683	-193.797
-26.949	32.903	-193.878
-26.821	32.107	-193.920
-26.689	31.381	-193.929
-26.586	30.759	-193.904
-26.590	30.237	-193.866
-26.547	29.875	-193.843
-26.640	29.352	-193.732
-26.769	28.859	-193.631
-26.973	28.310	-193.484
-27.320	27.756	-193.345
-27.570	27.287	-193.182
-27.863	26.826	-193.102
-28.067	26.389	-193.022
-28.278	25.891	-192.954
-28.560	25.305	-192.888
-28.805	24.861	-192.898
-29.130	24.412	-192.908
-29.487	23.970	-192.940
-29.978	23.453	-192.977
-30.540	22.973	-193.012
-31.084	22.556	-193.069
-31.544	22.219	-193.088
-32.111	21.943	-193.091
-32.676	21.731	-193.076
-33.228	21.616	-193.078
-33.640	21.580	-193.083
-33.993	21.588	-193.084
-34.375	21.682	-193.114
-34.785	21.714	-193.182
-35.209	21.800	-193.285
-35.650	21.844	-193.371
-36.186	21.921	-193.423
-37.036	22.148	-193.636
-37.522	22.216	-193.694
-38.168	22.270	-193.648
-38.411	22.241	-193.741
-39.229	22.516	-193.940
-39.534	22.654	-193.925
-39.955	22.969	-194.001
-40.455	23.188	-194.034
-40.983	23.366	-194.040
-41.453	23.533	-194.024
-41.860	23.683	-194.016
-42.215	23.908	-193.944
-42.500	24.096	-193.906
-42.710	24.211	-193.891
-42.878	24.325	-193.863
-43.141	24.313	-193.776
-43.385	24.390	-193.741
-43.651	24.369	-193.728
-43.935	24.383	-193.705
-44.213	24.379	-193.671
-44.517	24.386	-193.632
-44.815	24.474	-193.675
-45.089	24.518	-193.768
-45.297	24.635	-193.791
-45.466	24.680	-193.817
-45.648	24.700	-193.819
-45.797	24.681	-193.873
-45.974	24.581	-193.944
-46.277	24.348	-194.004
-46.654	24.007	-194.092
-47.052	23.702	-194.086
-47.321	23.383	-194.125
-47.700	23.025	-194.238
-48.225	22.552	-194.285
-48.643	22.054	-194.412
-50.415	20.274	-195.487
-50.850	19.674	-195.724
-51.282	19.054	-195.921
-51.768	18.426	-196.021
-52.162	18.004	-196.104
-52.600	17.579	-196.212
-53.072	17.152	-196.219
-53.523	16.776	-196.221
-53.983	16.407	-196.368
-54.471	16.078	-196.378
-54.984	15.748	-196.494
-55.447	15.573	-196.536
-55.811	15.461	-196.506
-56.199	15.265	-196.456
-56.442	15.001	-196.432
-56.720	14.929	-196.528
-56.621	14.712	-196.592
-56.474	14.574	-196.622
-56.424	14.373	-196.590
-56.456	14.139	-196.548
-56.532	13.830	-196.444
-56.612	13.463	-196.278
-56.550	13.140	-196.155
-56.392	12.909	-196.079
-56.081	12.642	-196.004
-55.692	12.455	-195.976
-55.235	12.301	-195.968
-54.724	12.239	-196.001
-54.272	12.116	-196.017
-53.698	12.041	-196.015
-53.050	11.983	-196.013
-52.398	11.890	-195.976
-51.671	11.781	-195.852
-50.986	11.501	-195.730
-50.264	11.238	-195.636
-49.602	10.893	-195.567
-48.821	10.594	-195.341
-47.926	10.364	-195.192
-47.131	9.907	-194.966
-46.349	9.547	-194.815
-45.511	9.136	-194.591
-44.695	8.898	-194.390
-43.860	8.704	-194.316
-42.973	8.510	-194.224
-42.186	8.377	-194.062
-41.454	8.366	-194.007
-40.643	8.490	-194.046
-39.730	8.799	-193.894
-37.666	10.391	-192.786
-37.033	10.626	-192.769
-36.410	10.941	-192.789
-35.821	11.268	-192.777
-35.343	11.496	-192.816
-34.975	11.690	-192.810
-34.659	11.896	-192.852
-34.353	12.116	-192.896
-34.047	12.267	-192.879
-33.895	12.312	-192.826
-33.815	12.249	-192.717
-33.722	12.041	-192.600
-33.659	11.664	-192.360
-33.558	11.175	-192.110
-33.454	10.561	-191.829
-33.152	9.786	-191.433
-32.689	9.104	-191.139
-32.285	8.381	-190.858
-31.707	7.631	-190.550
-31.058	6.994	-190.155
-30.480	6.386	-189.875
-29.933	5.817	-189.486
-29.524	5.269	-189.116
-29.054	5.015	-188.814
-28.769	4.823	-188.564
-28.321	4.928	-188.272
-27.749	5.234	-188.056
-27.158	5.645	-187.918
-26.475	6.204	-187.726
-25.655	6.950	-187.599
-24.730	7.837	-187.444
-23.633	8.465	-187.141
-22.743	9.403	-186.904
-22.021	10.276	-186.687
-21.233	11.219	-186.551
-20.835	12.073	-186.462
-20.448	12.910	-186.350
-20.132	13.740	-186.222
-19.826	14.383	-186.038
-19.747	14.934	-185.950
-19.687	15.439	-185.849
-19.600	15.984	-185.736
-19.428	16.419	-185.570
-19.283	16.749	-185.360
-19.121	17.068	-185.229
-19.011	17.275	-185.033
-18.982	17.397	-184.859
-19.024	17.425	-184.676
-19.238	17.343	-184.496
-19.450	17.297	-184.311
-19.756	17.155	-184.116
-20.081	16.926	-183.885
-20.297	16.813	-183.736
-20.495	16.698	-183.563
-20.670	16.607	-183.327
-20.851	16.509	-183.135
-20.977	16.441	-182.915
-21.112	16.346	-182.641
-21.207	16.326	-182.429
-21.304	16.276	-182.208
-21.600	16.132	-182.063
-21.951	15.921	-181.882
-22.382	15.602	-181.640
-22.880	15.030	-181.332
-23.281	14.505	-180.925
-23.739	13.966	-180.520
-24.209	13.185	-180.048
-24.626	12.516	-179.554
-24.980	11.856	-179.064
-25.331	11.152	-178.531
-25.673	10.554	-177.812
-25.905	10.128	-177.071
-27.387	8.024	-176.366
-27.804	7.554	-175.482
-29.572	5.277	-175.537
-30.031	4.674	-174.454
-30.367	4.048	-173.251
-30.765	3.333	-172.273
-31.058	2.546	-171.038
-31.131	1.839	-169.822
-31.116	1.201	-168.770
-31.061	0.716	-167.757
-30.872	0.169	-166.858
-30.597	-0.216	-166.093
