RHand	Head	LHand
3.988	48.111	5.508
2.772	50.174	4.076
2.589	48.339	3.449
1.370	44.710	4.886
0.927	42.543	4.888
0.807	42.663	3.514
0.472	44.149	4.842
1.879	45.144	3.876
1.636	43.392	2.898
1.615	41.618	2.818
1.093	39.909	3.813
1.915	40.483	4.524
0.884	41.194	4.543
1.794	42.435	4.595
2.272	42.069	3.664
1.674	38.927	4.475
2.136	37.975	3.924
1.539	38.832	4.165
1.879	39.554	3.247
1.991	34.744	2.667
0.869	31.317	2.622
1.493	28.909	1.411
1.174	25.459	2.079
1.049	24.138	1.699
1.513	24.315	1.130
2.864	25.006	1.397
1.022	22.202	2.168
1.306	20.017	1.279
0.964	18.700	1.980
2.737	14.404	1.810
1.877	12.147	0.633
3.439	12.131	1.659
0.875	11.046	2.165
1.432	9.411	2.116
0.756	8.622	2.511
2.309	8.236	2.257
1.457	8.087	1.241
0.586	7.340	2.459
1.757	7.254	1.846
2.279	8.054	1.711
0.927	10.611	1.774
1.490	13.339	2.022
1.741	14.693	2.088
1.591	14.763	1.970
1.958	14.163	0.973
3.093	15.468	1.560
1.519	17.343	1.107
1.149	19.040	2.264
1.231	21.671	1.803
1.805	22.461	1.296
2.464	21.105	2.340
3.749	18.599	1.583
0.403	17.427	0.611
0.554	19.136	1.062
1.627	18.364	2.110
0.192	17.766	1.266
0.966	19.309	2.034
1.404	19.171	0.982
2.270	16.742	1.383
1.927	17.087	2.155
0.749	17.040	2.021
0.514	15.364	2.548
0.972	13.991	2.168
0.934	13.451	1.663
0.992	14.411	2.366
1.477	14.521	1.983
1.670	13.468	1.339
1.063	12.773	1.477
2.917	13.426	1.260
2.906	12.604	1.966
2.387	12.733	0.666
2.397	12.339	1.346
1.844	11.691	0.856
1.246	13.358	1.189
1.564	13.867	0.788
2.508	13.575	1.183
1.100	15.363	1.054
1.135	16.660	0.452
1.784	15.854	0.827
0.924	14.913	0.735
1.688	13.876	0.584
1.467	12.111	2.038
1.524	11.929	1.644
1.372	11.691	1.568
2.510	10.407	0.364
2.104	10.172	1.138
1.204	10.203	1.142
0.138	11.653	1.450
1.297	12.876	3.464
1.150	10.496	2.156
0.349	9.915	1.751
1.604	10.226	1.828
1.245	9.435	1.068
0.981	7.357	1.449
0.333	7.023	1.129
1.031	7.720	1.663
1.966	6.259	1.974
1.703	5.260	1.521
1.140	4.019	2.130
0.443	3.953	0.542
1.186	4.128	1.629
1.834	4.055	1.356
0.663	3.700	0.529
1.503	4.040	0.699
1.451	3.746	2.003
1.137	3.657	1.014
1.123	4.613	0.956
1.592	4.497	1.215
1.859	3.807	1.436
2.101	4.777	2.283
1.001	6.361	2.163
0.744	5.549	2.140
1.171	6.082	1.859
0.779	7.120	2.013
0.253	6.987	0.873
0.677	7.399	0.988
0.431	6.227	0.722
0.405	5.229	2.426
1.419	5.128	2.749
0.538	5.830	2.375
0.926	8.293	1.667
1.405	9.143	1.095
1.050	10.775	1.559
1.167	10.928	2.992
0.953	10.579	0.530
2.288	10.281	0.406
1.120	9.054	0.870
2.480	9.189	1.735
0.866	9.385	1.444
0.735	9.644	0.676
1.872	10.449	1.458
3.049	10.989	1.256
1.826	11.132	2.138
2.216	12.382	1.021
1.321	15.484	0.864
1.710	17.309	2.274
3.578	15.892	2.274
2.508	15.889	1.069
2.606	14.769	1.868
0.549	11.403	2.669
1.297	11.672	0.576
1.358	11.677	1.401
0.700	10.977	1.315
1.087	10.825	1.689
0.914	11.099	1.068
0.991	13.171	0.647
1.022	14.878	1.566
1.341	14.449	2.071
1.549	15.745	0.638
1.338	18.287	0.927
1.010	19.250	0.693
1.831	20.486	2.096
1.609	20.585	2.094
0.502	21.990	1.704
1.721	23.770	2.420
2.644	23.124	1.450
2.741	20.044	1.299
2.715	14.972	1.819
1.855	10.912	1.927
1.135	10.693	1.585
1.055	7.965	1.911
1.239	7.789	3.248
1.221	7.958	2.826
2.498	8.974	1.289
2.906	10.184	1.179
1.955	11.361	1.303
3.441	14.260	1.443
2.024	16.447	1.075
2.099	16.410	1.311
1.336	15.773	1.194
0.515	16.729	0.892
2.469	15.987	1.379
0.972	14.958	1.010
1.988	16.323	1.078
2.428	17.424	0.763
3.670	14.400	1.005
4.772	11.467	1.692
2.914	11.034	0.846
1.559	9.190	0.574
1.618	7.270	1.720
1.296	6.875	1.978
0.616	7.139	1.978
1.275	7.036	1.928
1.081	7.332	1.887
2.203	8.451	2.621
3.500	9.039	0.695
0.941	8.905	2.189
2.889	10.854	1.412
1.594	10.756	0.526
2.301	9.308	0.947
1.762	9.141	1.352
2.110	8.986	1.292
2.126	9.097	0.744
1.293	8.468	0.919
1.203	7.829	1.061
0.380	7.715	1.310
1.616	8.357	0.626
1.638	7.665	0.682
3.086	7.549	1.226
1.510	8.238	1.599
1.746	9.819	1.592
2.744	15.137	1.775
2.166	19.432	1.890
1.133	23.963	3.006
0.776	32.320	2.607
1.353	35.071	3.055
1.728	34.582	3.677
2.478	38.002	3.400
1.397	45.748	2.937
2.453	51.951	2.292
2.929	53.506	2.103
2.789	53.272	2.379
4.943	51.291	2.808
3.725	47.949	3.321
3.198	44.571	3.527
3.366	40.245	3.075
4.276	33.045	2.391
3.656	27.856	2.441
2.492	23.666	1.980
0.854	19.152	2.319
1.560	13.968	1.635
0.809	9.472	0.773
1.267	8.780	1.750
1.775	10.083	1.563
1.666	10.473	2.778
2.318	11.436	2.504
2.488	13.257	0.658
3.649	13.082	0.858
3.659	12.064	1.539
2.157	11.054	0.426
1.502	9.509	1.795
1.246	9.137	2.190
0.737	7.708	1.369
1.289	6.327	0.457
1.809	6.367	1.298
0.563	5.202	2.024
0.870	3.929	1.792
0.981	3.283	2.378
1.670	2.336	1.120
1.752	1.923	0.795
1.238	2.695	0.871
1.620	4.088	2.209
0.679	8.314	3.288
2.018	13.544	3.218
2.363	16.893	3.429
0.649	20.444	5.595
1.398	24.548	3.952
1.392	28.232	3.085
1.539	30.272	3.117
1.479	31.215	1.768
0.658	32.127	1.366
0.580	31.792	1.273
0.758	31.864	1.837
1.465	33.321	2.673
0.980	37.049	3.079
0.181	39.781	3.567
1.890	41.910	3.047
1.864	44.920	2.745
1.545	44.064	2.563
0.000	0.000	0.000
