P5_hand_rP4_whole_dist_traveled	P5_shoulder_rP4_whole_dist_traveled	P5_headP4_whole_dist_traveled	P5_hand_lP4_whole_dist_traveled	P5_shoulder_lP4_whole_dist_traveled	P5_elbow_rP4_whole_dist_traveled	P5_elbow_lP4_whole_dist_traveled
376.837	82.547	302.010	507.797	12.931	39.111	73.260
377.618	82.547	302.508	508.162	13.140	39.111	73.490
378.644	82.814	303.010	508.395	13.482	39.329	73.490
379.204	82.814	303.488	508.395	13.722	39.329	73.490
379.667	83.099	303.989	508.666	13.722	39.329	73.490
380.197	83.099	304.381	508.666	14.027	39.329	73.490
380.455	83.473	304.701	509.047	14.242	39.329	73.490
380.725	83.473	304.970	509.266	14.242	39.329	73.490
380.725	83.769	305.249	509.549	14.520	39.329	73.490
381.014	83.769	305.504	509.752	14.520	39.329	73.490
381.014	84.020	305.726	509.752	14.788	39.329	73.490
381.398	84.020	305.726	509.752	14.788	39.539	73.490
381.640	84.273	305.992	509.752	15.010	39.539	73.490
381.640	84.273	305.992	509.752	15.010	39.539	73.703
382.049	84.553	306.331	510.018	15.010	39.539	73.703
382.269	84.553	306.542	510.018	15.244	39.539	73.703
382.269	84.553	306.833	510.346	15.244	39.539	73.703
382.603	84.553	307.203	510.346	15.244	39.539	73.703
382.603	84.553	307.648	510.611	15.581	39.539	73.980
382.935	84.553	308.056	510.611	15.581	39.539	73.980
383.578	84.553	308.446	510.838	15.873	39.741	73.980
383.872	84.817	308.834	510.838	15.873	39.741	74.233
384.258	84.817	309.152	510.838	16.193	39.741	74.233
384.744	85.176	309.512	511.135	16.193	39.741	74.233
385.257	85.176	309.880	511.349	16.448	39.741	74.233
385.720	85.453	310.228	511.625	16.448	39.741	74.233
386.170	85.453	310.524	511.962	16.877	39.741	74.470
386.584	85.767	310.775	512.351	16.877	39.960	74.470
386.970	85.767	310.979	512.740	17.088	39.960	74.470
387.250	86.051	310.979	513.085	17.088	39.960	74.728
387.482	86.051	311.329	513.338	17.429	39.960	74.728
387.689	86.290	311.329	513.541	17.429	39.960	74.960
387.689	86.290	311.699	513.541	17.642	40.161	74.960
388.084	86.290	311.936	513.815	17.642	40.161	75.186
388.084	86.290	312.230	513.815	17.642	40.161	75.186
388.447	86.492	312.630	513.815	17.918	40.161	75.186
388.674	86.492	313.009	514.074	17.918	40.403	75.454
388.894	86.492	313.397	514.074	18.118	40.403	75.454
389.153	86.734	313.744	514.074	18.118	40.403	75.454
389.372	86.734	314.160	514.368	18.333	40.403	75.454
389.582	87.081	314.604	514.368	18.333	40.403	75.454
389.788	87.081	315.043	514.710	18.536	40.624	75.454
389.788	87.507	315.472	514.710	18.536	40.624	75.657
390.165	87.710	315.876	515.063	18.536	40.624	75.657
390.402	87.914	316.359	515.063	18.812	40.624	75.657
390.402	87.914	316.843	515.363	18.812	40.624	75.657
390.790	88.304	317.295	515.363	19.062	40.624	75.657
391.019	88.528	317.747	515.699	19.062	40.624	75.657
391.019	88.739	318.258	515.699	19.295	40.850	75.890
391.437	88.986	318.816	515.958	19.295	40.850	75.890
391.437	89.238	319.305	515.958	19.509	40.850	75.890
391.816	89.535	319.815	516.294	19.509	41.054	75.890
391.816	89.794	320.271	516.294	19.509	41.054	76.137
392.194	90.031	320.775	516.633	19.793	41.054	76.137
392.403	90.256	321.237	516.633	19.793	41.054	76.137
392.617	90.256	321.696	516.907	19.793	41.054	76.137
392.617	90.612	322.218	516.907	20.061	41.054	76.137
393.028	90.612	322.693	517.232	20.061	41.327	76.137
393.266	90.955	323.169	518.181	20.311	41.327	76.137
393.539	91.164	323.579	518.392	20.311	41.327	76.137
393.756	91.164	323.970	518.601	20.311	41.597	76.137
393.958	91.560	324.422	518.601	20.516	41.597	76.137
394.187	91.560	324.861	518.927	20.516	41.597	76.340
394.404	91.910	325.260	518.927	20.516	41.597	76.340
394.404	91.910	325.659	519.257	20.771	41.597	76.340
394.709	92.224	326.182	519.257	20.771	41.597	76.340
394.709	92.224	326.675	519.527	20.771	42.011	76.340
394.928	92.498	327.199	519.527	21.072	42.011	76.340
394.928	92.498	327.698	519.844	21.072	42.011	76.544
395.601	92.788	328.261	519.844	21.072	42.011	76.544
396.118	92.788	328.779	520.224	21.303	42.011	76.544
396.118	93.140	329.403	520.461	21.303	42.011	76.749
396.570	93.398	330.046	520.738	21.303	42.333	76.749
396.941	93.671	330.811	521.148	21.572	42.333	76.749
397.337	93.937	331.571	521.669	21.572	42.630	77.001
398.244	94.198	332.294	522.121	21.788	42.630	77.001
398.644	94.439	333.088	522.619	21.788	42.941	77.001
399.056	94.683	333.946	523.208	21.788	42.941	77.268
399.640	94.683	334.897	523.735	22.055	43.252	77.268
400.327	95.027	335.895	524.297	22.055	43.252	77.268
401.061	95.027	336.775	524.922	22.349	43.582	77.268
401.853	95.273	337.894	525.598	22.564	43.582	77.528
402.618	95.273	338.866	526.273	22.851	43.865	77.528
403.305	95.273	339.773	526.753	23.194	43.865	77.528
404.098	95.558	340.713	527.281	23.558	44.172	77.757
404.872	95.558	341.722	527.923	23.904	44.172	77.757
405.661	95.769	342.551	528.820	24.240	44.406	77.972
406.468	95.769	343.385	529.626	24.569	44.406	77.972
407.326	96.068	344.287	530.361	24.918	44.406	78.328
408.130	96.068	345.158	531.007	25.266	44.651	78.328
408.960	96.379	345.868	531.602	25.649	44.651	78.564
409.896	96.379	346.611	532.176	26.008	44.651	78.564
411.077	96.637	347.320	532.672	26.359	44.651	78.564
412.420	96.637	347.972	533.443	26.751	44.891	78.916
414.010	96.927	348.587	534.127	27.091	44.891	79.145
415.936	96.927	349.116	534.945	27.515	44.891	79.395
418.106	97.244	349.626	536.026	27.934	45.124	79.633
420.165	97.244	350.109	537.767	28.315	45.124	79.935
422.300	97.589	350.530	540.481	28.759	45.537	80.389
423.399	97.589	350.847	541.708	29.160	45.790	80.793
423.910	97.919	351.151	542.784	29.574	45.996	81.170
424.313	97.919	351.443	543.918	29.966	45.996	81.477
424.607	98.230	351.692	545.138	30.372	46.232	81.767
424.607	98.230	351.929	546.536	30.770	46.232	82.054
425.580	98.499	352.196	548.238	31.211	46.232	82.333
426.200	98.705	352.430	549.720	31.540	46.232	82.741
427.053	98.705	352.671	552.149	31.858	46.232	83.308
427.976	98.982	352.982	554.377	32.059	46.232	83.994
428.737	98.982	353.332	556.922	32.059	46.232	84.744
429.288	99.197	353.740	559.735	32.059	46.443	85.575
429.605	99.197	354.205	562.710	32.059	46.443	86.512
430.093	99.197	354.757	565.759	32.059	46.673	87.387
430.347	99.428	355.358	568.846	32.296	46.673	88.118
430.682	99.428	355.956	571.794	32.524	46.673	88.800
431.186	99.428	356.515	574.657	32.804	46.673	89.455
431.705	99.428	357.002	577.167	33.055	46.673	90.021
432.306	99.428	357.592	579.408	33.329	46.673	90.489
432.869	99.428	358.202	581.152	33.566	46.673	90.981
433.378	99.428	358.804	582.515	33.773	46.968	91.477
433.796	99.653	359.353	583.580	34.015	46.968	91.895
434.069	99.653	359.949	584.217	34.217	47.196	92.213
434.069	99.857	360.519	584.461	34.217	47.196	92.458
434.069	99.857	361.111	584.461	34.600	47.196	92.458
434.296	100.092	361.650	584.947	34.600	47.442	92.668
434.536	100.092	362.216	585.536	34.985	47.442	92.668
434.771	100.415	362.774	586.215	34.985	47.442	92.668
435.148	100.415	363.308	586.958	35.350	47.698	92.962
435.398	100.803	363.813	587.781	35.350	47.698	92.962
435.612	100.803	364.316	588.588	35.734	47.698	93.313
436.180	101.178	364.831	589.455	35.957	47.698	93.313
436.180	101.178	365.276	590.328	35.957	47.900	93.602
436.525	101.558	365.728	590.988	36.315	47.900	93.602
436.525	101.767	366.106	591.541	36.315	47.900	93.808
436.749	101.767	366.471	592.029	36.669	47.900	93.808
436.749	102.157	366.806	592.450	36.669	48.113	93.808
436.749	102.376	367.217	592.719	37.013	48.113	93.808
436.749	102.376	367.630	592.719	37.013	48.113	93.808
436.957	102.740	367.999	593.001	37.348	48.113	93.808
436.957	102.740	368.307	593.001	37.348	48.113	94.009
436.957	103.045	368.608	593.001	37.741	48.337	94.009
436.957	103.045	368.937	593.251	37.998	48.337	94.009
436.957	103.294	369.299	593.251	38.226	48.337	94.009
436.957	103.294	369.662	593.630	38.461	48.337	94.009
436.957	103.494	370.015	593.845	38.668	48.337	94.009
436.957	103.494	370.427	594.049	38.668	48.337	94.264
437.166	103.695	370.747	594.049	38.996	48.337	94.264
437.166	103.695	371.101	594.353	38.996	48.337	94.264
437.166	103.904	371.438	594.353	39.211	48.337	94.264
437.166	103.904	371.849	594.588	39.211	48.337	94.509
437.166	104.177	372.189	594.588	39.429	48.548	94.509
437.166	104.177	372.581	594.588	39.429	48.548	94.509
437.166	104.446	373.028	594.852	39.429	48.548	94.509
437.390	104.446	373.519	594.852	39.709	48.548	94.509
437.390	104.861	374.012	595.090	39.709	48.548	94.710
437.390	105.130	374.437	595.090	39.709	48.548	94.710
437.390	105.420	374.893	595.310	39.709	48.548	94.710
437.390	105.732	375.372	595.310	39.918	48.548	94.710
437.390	106.024	375.836	595.603	39.918	48.548	94.995
437.634	106.357	376.295	595.603	39.918	48.754	94.995
437.634	106.696	376.711	595.927	40.163	48.754	94.995
437.634	107.044	377.127	596.164	40.163	48.754	95.250
437.634	107.398	377.640	596.410	40.163	48.754	95.250
437.861	107.799	378.164	596.684	40.394	48.754	95.489
437.861	108.187	378.662	596.910	40.394	48.972	95.489
437.861	108.553	379.102	597.156	40.607	48.972	95.717
437.861	108.882	379.556	597.374	40.607	48.972	95.717
437.861	109.217	380.042	597.374	40.862	48.972	95.947
437.861	109.538	380.526	597.774	40.862	48.972	95.947
437.861	109.850	381.108	597.976	41.155	48.972	95.947
437.861	110.129	381.675	598.231	41.155	49.246	96.267
437.861	110.362	382.302	598.465	41.583	49.246	96.267
438.069	110.574	382.852	598.465	41.583	49.246	96.267
438.069	110.574	383.451	598.775	41.929	49.246	96.570
438.069	110.841	384.110	598.775	42.146	49.725	96.570
438.069	110.841	384.773	598.994	42.379	49.725	96.570
438.069	110.841	385.422	598.994	42.601	49.725	96.787
438.069	111.065	386.094	598.994	42.601	49.725	96.787
438.069	111.065	386.798	599.214	42.947	49.725	96.787
438.069	111.065	387.537	599.214	43.163	49.725	97.010
438.069	111.065	388.313	599.214	43.163	49.725	97.010
438.069	111.065	388.972	599.414	43.438	49.725	97.010
438.069	111.328	389.674	599.414	43.438	49.725	97.010
438.069	111.328	390.476	599.414	43.809	49.725	97.010
438.272	111.328	391.296	599.414	43.809	49.725	97.246
438.272	111.615	392.019	599.667	44.080	49.725	97.246
438.272	111.615	392.739	599.667	44.080	49.725	97.246
438.272	111.866	393.486	599.667	44.365	49.925	97.246
438.272	111.866	394.189	599.667	44.365	49.925	97.246
438.272	112.068	394.855	599.667	44.666	49.925	97.463
438.272	112.068	395.519	599.879	44.666	49.925	97.463
438.272	112.068	396.211	599.879	44.926	49.925	97.463
438.272	112.301	396.896	599.879	44.926	49.925	97.463
438.272	112.301	397.501	599.879	45.142	49.925	97.463
438.272	112.301	398.086	599.879	45.142	49.925	97.463
438.272	112.573	398.606	599.879	45.142	49.925	97.463
438.272	112.573	399.075	599.879	45.404	49.925	97.463
438.272	112.573	399.531	599.879	45.404	49.925	97.463
438.272	112.573	399.988	599.879	45.404	49.925	97.463
438.272	112.573	400.430	600.092	45.404	49.925	97.463
438.479	112.803	400.761	600.092	45.675	49.925	97.463
438.479	112.803	401.047	600.092	45.675	49.925	97.463
438.479	112.803	401.282	600.092	45.675	49.925	97.463
438.479	112.803	401.547	600.092	45.675	49.925	97.669
438.479	113.088	401.763	600.092	45.914	49.925	97.669
438.479	113.088	401.763	600.092	45.914	49.925	97.669
438.479	113.088	402.140	600.092	45.914	49.925	97.669
438.479	113.305	402.140	600.092	46.194	49.925	97.669
438.479	113.305	402.429	600.092	46.194	49.925	97.669
438.479	113.305	402.429	600.302	46.416	49.925	97.876
438.479	113.305	402.697	600.302	46.416	49.925	97.876
438.479	113.305	402.697	600.302	46.416	49.925	97.876
438.479	113.305	402.998	600.302	46.638	49.925	97.876
438.683	113.305	402.998	600.302	46.638	49.925	97.876
438.683	113.305	403.303	600.302	46.638	49.925	97.876
438.683	113.305	403.303	600.302	46.881	49.925	97.876
438.683	113.513	403.610	600.302	46.881	49.925	97.876
438.683	113.513	403.610	600.302	46.881	49.925	98.077
438.683	113.513	403.902	600.302	46.881	49.925	98.077
438.683	113.513	403.902	600.302	47.096	49.925	98.077
438.683	113.513	404.196	600.302	47.096	49.925	98.077
438.683	113.715	404.196	600.302	47.096	49.925	98.077
438.683	113.715	404.482	600.302	47.096	49.925	98.077
438.683	113.715	404.482	600.302	47.096	50.134	98.077
438.683	113.715	404.717	600.302	47.096	50.134	98.077
438.683	113.715	404.717	600.302	47.096	50.134	98.077
438.683	113.715	404.976	600.302	47.096	50.134	98.077
438.683	113.715	404.976	600.302	47.096	50.134	98.077
438.683	113.715	405.331	600.302	47.096	50.134	98.077
438.683	113.919	405.331	600.302	47.096	50.134	98.077
438.683	113.919	405.695	600.302	47.096	50.134	98.077
438.683	113.919	405.695	600.302	47.096	50.134	98.077
438.683	113.919	406.101	600.302	47.096	50.134	98.077
438.683	113.919	406.312	600.302	47.096	50.134	98.077
438.683	113.919	406.552	600.302	47.096	50.134	98.077
438.683	113.919	406.807	600.302	47.096	50.134	98.077
438.683	113.919	407.046	600.302	47.322	50.134	98.077
438.683	113.919	407.276	600.302	47.322	50.134	98.077
438.683	113.919	407.482	600.302	47.322	50.134	98.077
438.683	114.126	407.728	600.302	47.322	50.134	98.077
438.683	114.126	408.008	600.302	47.322	50.134	98.077
438.683	114.126	408.263	600.302	47.322	50.134	98.077
438.683	114.126	408.537	600.302	47.322	50.134	98.077
438.683	114.126	408.777	600.302	47.322	50.134	98.077
438.683	114.126	409.023	600.302	47.322	50.134	98.077
438.683	114.126	409.263	600.302	47.549	50.134	98.077
438.683	114.126	409.495	600.302	47.549	50.134	98.077
438.683	114.126	409.747	600.302	47.549	50.134	98.077
438.683	114.126	409.985	600.302	47.549	50.134	98.077
438.683	114.126	409.985	600.302	47.549	50.134	98.077
438.683	114.126	410.367	600.302	47.549	50.134	98.077
438.683	114.126	410.367	600.302	47.549	50.134	98.077
438.683	114.126	410.679	600.302	47.549	50.134	98.077
438.683	114.126	410.679	600.302	47.549	50.134	98.077
438.683	114.126	410.962	600.302	47.549	50.134	98.077
438.683	114.126	410.962	600.302	47.549	50.134	98.077
438.683	114.126	411.198	600.302	47.549	50.134	98.077
438.683	114.126	411.198	600.302	47.549	50.134	98.077
438.683	114.126	411.198	600.302	47.549	50.134	98.077
438.683	114.327	411.466	600.302	47.549	50.134	98.077
438.683	114.327	411.466	600.302	47.549	50.134	98.077
438.683	114.327	411.466	600.510	47.549	50.134	98.077
438.683	114.327	411.694	600.510	47.549	50.134	98.077
438.683	114.327	411.694	600.510	47.549	50.134	98.077
438.683	114.327	411.694	600.510	47.549	50.134	98.077
438.683	114.327	411.694	600.510	47.549	50.134	98.077
438.683	114.327	411.931	600.510	47.549	50.134	98.077
438.683	114.327	411.931	600.510	47.549	50.134	98.077
438.683	114.327	411.931	600.510	47.549	50.134	98.077
438.683	114.327	412.195	600.510	47.549	50.134	98.077
438.683	114.327	412.195	600.510	47.549	50.134	98.281
438.683	114.327	412.195	600.510	47.549	50.134	98.281
438.683	114.327	412.464	600.510	47.549	50.134	98.281
438.683	114.327	412.464	600.510	47.549	50.134	98.281
438.683	114.551	412.464	600.510	47.549	50.134	98.281
438.683	114.551	412.732	600.510	47.757	50.134	98.281
438.683	114.551	412.732	600.510	47.757	50.134	98.281
438.683	114.551	412.732	600.510	47.757	50.134	98.281
438.683	114.551	412.732	600.510	47.757	50.134	98.281
438.683	114.551	412.949	600.510	47.757	50.134	98.281
438.683	114.551	412.949	600.510	47.757	50.134	98.281
438.683	114.551	412.949	600.510	47.980	50.134	98.281
438.683	114.789	412.949	600.510	47.980	50.134	98.281
438.683	114.789	412.949	600.510	47.980	50.134	98.281
438.683	114.789	412.949	600.510	47.980	50.134	98.281
438.683	114.789	412.949	600.510	47.980	50.134	98.281
438.683	114.789	412.949	600.510	48.183	50.134	98.281
438.683	114.789	412.949	600.510	48.183	50.134	98.281
438.683	114.789	412.949	600.510	48.183	50.134	98.281
438.683	114.789	412.949	600.510	48.183	50.134	98.281
438.683	115.006	413.167	600.510	48.183	50.134	98.281
438.683	115.006	413.167	600.510	48.183	50.134	98.281
438.683	115.006	413.421	600.510	48.183	50.134	98.281
438.683	115.006	413.421	600.510	48.183	50.134	98.281
438.683	115.006	413.687	600.510	48.454	50.134	98.281
438.683	115.006	413.687	600.510	48.454	50.134	98.281
438.683	115.006	413.923	600.510	48.454	50.134	98.281
438.683	115.006	413.923	600.510	48.454	50.134	98.281
438.683	115.006	413.923	600.510	48.454	50.134	98.281
438.683	115.006	414.213	600.510	48.454	50.134	98.281
438.683	115.006	414.213	600.510	48.454	50.134	98.281
438.683	115.216	414.213	600.510	48.454	50.134	98.281
438.683	115.216	414.455	600.510	48.454	50.134	98.281
438.683	115.216	414.455	600.510	48.454	50.134	98.281
438.683	115.216	414.455	600.510	48.454	50.134	98.281
438.683	115.216	414.656	600.510	48.454	50.134	98.281
438.683	115.216	414.656	600.510	48.454	50.134	98.281
438.683	115.216	414.656	600.510	48.454	50.134	98.281
438.683	115.216	414.656	600.510	48.454	50.134	98.281
438.683	115.216	414.901	600.510	48.454	50.134	98.281
438.683	115.436	414.901	600.510	48.454	50.134	98.281
438.683	115.436	414.901	600.510	48.454	50.134	98.281
438.683	115.436	415.174	600.510	48.454	50.134	98.281
438.683	115.436	415.174	600.510	48.676	50.134	98.281
438.683	115.436	415.400	600.510	48.676	50.134	98.281
438.683	115.436	415.400	600.510	48.676	50.134	98.281
438.683	115.436	415.686	600.510	48.676	50.134	98.281
438.683	115.436	415.686	600.510	48.676	50.134	98.281
438.683	115.436	415.991	600.510	48.676	50.134	98.281
438.683	115.436	416.192	600.510	48.676	50.134	98.281
438.683	115.677	416.443	600.510	48.676	50.134	98.281
438.683	115.677	416.702	600.510	48.676	50.134	98.281
438.683	115.677	416.990	600.510	48.901	50.134	98.281
438.683	115.677	417.291	600.510	48.901	50.134	98.281
438.683	115.677	417.604	600.510	48.901	50.134	98.281
438.683	115.677	417.876	600.510	48.901	50.134	98.281
438.683	115.888	418.149	600.510	48.901	50.134	98.281
438.683	115.888	418.415	600.510	48.901	50.134	98.281
438.683	115.888	418.661	600.510	48.901	50.134	98.281
438.683	115.888	418.894	600.510	49.114	50.134	98.281
438.683	116.103	419.138	600.510	49.114	50.134	98.281
438.683	116.103	419.367	600.510	49.114	50.134	98.281
438.683	116.103	419.588	600.510	49.114	50.134	98.281
438.683	116.318	419.790	600.510	49.114	50.134	98.281
438.683	116.318	419.996	600.510	49.338	50.134	98.281
438.683	116.318	419.996	600.510	49.338	50.134	98.281
438.683	116.318	420.381	600.711	49.338	50.134	98.281
438.683	116.534	420.381	600.711	49.338	50.134	98.281
438.683	116.534	420.735	600.711	49.555	50.134	98.281
438.683	116.534	420.735	600.711	49.555	50.134	98.281
438.683	116.534	421.029	600.711	49.555	50.134	98.281
438.683	116.534	421.029	600.711	49.555	50.134	98.281
438.683	116.534	421.263	600.711	49.804	50.134	98.281
438.683	116.745	421.263	600.711	49.804	50.134	98.281
438.683	116.745	421.481	600.711	49.804	50.134	98.281
438.683	116.745	421.481	600.711	49.804	50.134	98.281
438.683	116.745	421.712	600.711	50.013	50.134	98.281
438.683	116.745	421.712	600.711	50.013	50.134	98.281
438.683	116.745	421.959	600.711	50.013	50.134	98.281
438.683	116.745	421.959	600.711	50.013	50.134	98.281
438.683	116.745	421.959	600.711	50.013	50.134	98.281
438.683	116.745	422.215	600.711	50.013	50.134	98.281
438.683	116.954	422.215	600.711	50.013	50.134	98.281
438.683	116.954	422.215	600.711	50.013	50.134	98.281
438.683	116.954	422.215	600.711	50.013	50.134	98.281
438.683	116.954	422.215	600.711	50.013	50.134	98.281
438.683	116.954	422.461	600.711	50.013	50.134	98.281
438.683	116.954	422.461	600.711	50.221	50.134	98.281
438.683	116.954	422.461	600.711	50.221	50.134	98.281
438.683	116.954	422.461	600.711	50.221	50.134	98.281
438.683	116.954	422.695	600.711	50.221	50.134	98.281
438.683	116.954	422.695	600.711	50.221	50.134	98.281
438.683	116.954	422.695	600.711	50.221	50.134	98.281
438.683	116.954	422.895	600.711	50.221	50.134	98.281
438.683	116.954	422.895	600.711	50.221	50.134	98.281
438.683	116.954	422.895	600.711	50.440	50.134	98.281
438.683	116.954	423.134	600.711	50.440	50.134	98.281
438.683	116.954	423.134	600.711	50.440	50.134	98.281
438.683	116.954	423.134	600.711	50.440	50.134	98.281
438.683	116.954	423.341	600.711	50.440	50.134	98.281
438.683	116.954	423.341	600.711	50.643	50.134	98.281
438.683	116.954	423.341	600.711	50.643	50.134	98.281
438.683	117.177	423.583	600.711	50.643	50.134	98.281
438.683	117.177	423.583	600.711	50.643	50.134	98.281
438.683	117.177	423.806	600.711	50.643	50.134	98.281
438.683	117.177	423.806	600.711	50.910	50.134	98.281
438.683	117.177	424.069	600.711	50.910	50.134	98.281
438.683	117.177	424.069	600.711	50.910	50.134	98.281
